0.0693	0.24
0.0	0.0
0.5	0.0
1.0	0.2
1.5	1.4
2.0	2.8
2.5	5.2
3.0	7.0
3.5	10.2
4.0	12.6
4.5	16.8
5.0	22.6
5.5	25.8
6.0	29.4
6.5	34.4
7.0	37.6
7.5	43.6
8.0	51.0
8.5	57.6
9.0	64.2
9.5	71.0
10.0	77.2
10.5	83.8
11.0	91.4
11.5	100.2
12.0	106.4
12.5	114.6
13.0	122.8
13.5	130.4
14.0	135.6
14.5	140.6
15.0	147.2
15.5	154.2
16.0	160.2
16.5	169.2
17.0	174.6
17.5	182.8
18.0	189.8
18.5	195.4
19.0	203.2
19.5	209.6
20.0	218.4
20.5	223.4
21.0	229.8
21.5	237.4
22.0	246.4
22.5	252.8
23.0	262.4
23.5	274.6
24.0	283.8
24.5	290.0
25.0	295.0
25.5	301.8
26.0	309.4
26.5	318.0
27.0	326.6
27.5	332.8
28.0	340.8
28.5	350.4
29.0	359.0
29.5	367.4
30.0	375.2
30.5	383.0
31.0	389.4
31.5	397.2
32.0	403.4
32.5	410.8
33.0	417.2
33.5	426.0
34.0	432.8
34.5	443.8
35.0	450.0
35.5	458.2
36.0	464.0
36.5	473.8
37.0	480.4
37.5	486.0
38.0	493.6
38.5	501.6
39.0	508.4
39.5	516.8
40.0	525.0
40.5	532.2
41.0	539.2
41.5	545.2
42.0	552.4
42.5	560.6
43.0	567.8
43.5	576.4
44.0	583.0
44.5	590.4
45.0	600.2
45.5	605.4
46.0	614.8
46.5	620.8
47.0	627.2
47.5	636.6
48.0	644.4
48.5	650.6
49.0	657.6
49.5	664.8
50.0	672.0
50.5	677.4
51.0	684.0
51.5	691.4
52.0	697.0
52.5	704.0
53.0	713.2
53.5	721.0
54.0	727.4
54.5	731.6
55.0	739.2
55.5	746.6
56.0	753.0
56.5	757.6
57.0	766.0
57.5	773.0
58.0	779.6
58.5	787.8
59.0	795.2
59.5	802.2
60.0	808.2
60.5	813.2
61.0	820.6
61.5	827.2
62.0	831.2
62.5	839.2
63.0	845.0
63.5	852.4
64.0	858.8
64.5	863.4
65.0	869.4
65.5	874.6
66.0	881.6
66.5	887.4
67.0	892.0
67.5	899.8
68.0	905.6
68.5	910.8
69.0	915.4
69.5	920.4
70.0	926.6
70.5	934.0
71.0	939.2
71.5	946.4
72.0	950.4
72.5	954.6
73.0	961.4
73.5	968.2
74.0	974.0
74.5	981.4
75.0	986.2
75.5	991.2
76.0	999.8
76.5	1004.8
77.0	1010.0
77.5	1017.0
78.0	1023.6
78.5	1028.2
79.0	1033.8
79.5	1037.8
80.0	1043.2
80.5	1047.2
81.0	1052.8
81.5	1058.2
82.0	1064.0
82.5	1068.0
83.0	1073.4
83.5	1077.6
84.0	1083.4
84.5	1087.8
85.0	1093.0
85.5	1101.2
86.0	1107.0
86.5	1112.2
87.0	1115.8
87.5	1123.2
88.0	1128.4
88.5	1133.2
89.0	1138.4
89.5	1143.0
90.0	1145.8
90.5	1151.4
91.0	1156.8
91.5	1160.4
92.0	1165.4
92.5	1171.8
93.0	1175.2
93.5	1181.8
94.0	1190.8
94.5	1196.6
95.0	1200.4
95.5	1205.8
96.0	1211.8
96.5	1216.0
97.0	1221.2
97.5	1227.4
98.0	1232.2
98.5	1236.2
99.0	1241.8
99.5	1245.4
100.0	1250.6
100.5	1255.6
101.0	1259.8
101.5	1265.2
102.0	1270.0
102.5	1275.8
103.0	1279.2
103.5	1285.2
104.0	1289.8
104.5	1294.4
105.0	1299.2
105.5	1303.6
106.0	1307.8
106.5	1313.2
107.0	1317.8
107.5	1321.8
108.0	1327.8
108.5	1331.0
109.0	1334.2
109.5	1339.2
110.0	1344.0
110.5	1350.0
111.0	1355.2
111.5	1359.6
112.0	1364.8
112.5	1370.8
113.0	1376.4
113.5	1381.6
114.0	1386.6
114.5	1389.6
115.0	1395.6
115.5	1400.6
116.0	1405.6
116.5	1411.6
117.0	1417.0
117.5	1421.2
118.0	1425.2
118.5	1429.6
119.0	1435.2
119.5	1439.6
120.0	1443.0
120.5	1447.4
121.0	1452.4
121.5	1456.4
122.0	1459.8
122.5	1464.2
123.0	1469.8
123.5	1474.6
124.0	1480.4
124.5	1485.6
125.0	1489.8
125.5	1494.6
126.0	1500.2
126.5	1504.4
127.0	1509.0
127.5	1513.0
128.0	1516.8
128.5	1521.4
129.0	1527.8
129.5	1532.6
130.0	1537.6
130.5	1541.4
131.0	1545.4
131.5	1549.0
132.0	1553.2
132.5	1559.0
133.0	1562.0
133.5	1565.0
134.0	1570.4
134.5	1574.4
135.0	1579.0
135.5	1582.4
136.0	1585.4
136.5	1588.2
137.0	1593.0
137.5	1598.8
138.0	1604.0
138.5	1609.0
139.0	1612.4
139.5	1616.0
140.0	1620.2
140.5	1623.4
141.0	1628.0
141.5	1633.0
142.0	1637.4
142.5	1641.6
143.0	1646.8
143.5	1652.8
144.0	1659.0
144.5	1665.2
145.0	1671.4
145.5	1675.2
146.0	1677.8
146.5	1681.0
147.0	1685.8
147.5	1689.6
148.0	1695.0
148.5	1700.2
149.0	1704.4
149.5	1708.0
150.0	1712.0
150.5	1717.2
151.0	1720.6
151.5	1725.6
152.0	1728.6
152.5	1732.2
153.0	1736.0
153.5	1741.4
154.0	1745.6
154.5	1750.8
155.0	1755.0
155.5	1760.0
156.0	1763.0
156.5	1767.8
157.0	1772.6
157.5	1776.2
158.0	1779.8
158.5	1784.0
159.0	1787.6
159.5	1792.8
160.0	1796.0
160.5	1799.4
161.0	1802.0
161.5	1806.0
162.0	1809.2
162.5	1814.4
163.0	1819.2
163.5	1823.6
164.0	1828.6
164.5	1832.6
165.0	1836.6
165.5	1840.6
166.0	1845.6
166.5	1849.2
167.0	1854.4
167.5	1858.4
168.0	1861.6
168.5	1864.6
169.0	1870.4
169.5	1873.6
170.0	1880.0
170.5	1883.0
171.0	1887.6
171.5	1891.2
172.0	1895.8
172.5	1899.8
173.0	1904.4
173.5	1909.2
174.0	1913.8
174.5	1917.0
175.0	1921.8
175.5	1924.2
176.0	1928.8
176.5	1933.6
177.0	1937.8
177.5	1942.2
178.0	1946.4
178.5	1949.4
179.0	1953.8
179.5	1958.8
180.0	1964.2
180.5	1967.2
181.0	1971.6
181.5	1975.0
182.0	1980.6
182.5	1984.0
183.0	1987.8
183.5	1991.8
184.0	1996.8
184.5	2000.2
185.0	2004.2
185.5	2007.2
186.0	2012.8
186.5	2017.8
187.0	2022.0
187.5	2024.0
188.0	2029.8
188.5	2036.8
189.0	2040.6
