k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.2,0.2,0.2,0.2,0.2,0.2,0.2325,1841.51,209.92,1.585,184.817,27.4,0.234029,252808.0,6258.31,2.50905,7825.88,73.6341,-12.7505,5.56501,0.126805,3.02499,0.603509,-4113.84,-7.11865,-1790.59,-202.598,50.062,169.627,581.213,-50.9281,4.52481,6.54937
0.4,0.2,0.2,0.2,0.2,0.2,0.1375,1841.2,210.015,1.5475,184.57,27.6475,0.143954,252765.0,6257.91,2.44887,7768.71,66.5997,-25.5646,5.80996,0.115006,-2.80539,0.497212,-4055.03,11.5867,-1816.6,-208.336,41.9015,213.122,543.654,-49.1775,3.51428,38.6526
0.6,0.2,0.2,0.2,0.2,0.2,0.09,1841.34,210.062,1.48,184.68,27.5375,0.0971429,253185.0,6263.69,2.34546,7715.14,74.7304,-19.9876,2.94424,0.0218546,0.186767,0.385088,-4106.72,-62.1838,-1707.39,-342.97,45.3258,170.261,583.635,-51.4275,3.22005,61.3729
0.8,0.2,0.2,0.2,0.2,0.2,0.065,1841.16,210.088,1.5075,184.562,27.655,0.0609273,252897.0,6267.98,2.53127,7776.03,72.6075,-7.50449,0.81886,0.0371053,-0.134398,0.115213,-4104.2,12.5,-1757.95,-261.008,43.0708,185.505,568.983,-52.4742,3.77703,31.9915
1.0,0.2,0.2,0.2,0.2,0.2,0.0375,1841.19,210.115,1.475,184.588,27.63,0.0411967,252945.0,6268.27,2.24499,7749.67,65.3765,-8.95219,0.6849,0.0372807,1.01801,0.0840852,-4058.09,-23.5665,-1789.09,-246.163,37.8926,223.992,529.373,-44.1795,3.33659,48.7868
