k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.2,0.2,0.6,0.6,0.8,1,0.124098,185.593,21.0238,0.135256,20.1254,1.25794,5.1747,335417,4596.56,0.445839,4468.27,16.8072,167.044,25.2257,-0.137157,42.086,1.23192,34871.9,240.888,33526.4,2047.92,26.1708,3855.35,249.594,18.0402,1.55637,225.748
0.2,0.2,0.6,0.6,1,0.2,0.124298,185.49,21.0236,0.163256,20.05,1.33334,4.53493,335243,4606.38,4.54558,4451.18,26.0143,170.824,20.6315,-0.161134,35.6735,1.1015,34833.7,262.228,33444.6,2105.6,35.2118,3841.59,269.898,17.1617,6.82446,229.692
0.2,0.2,0.6,0.6,1,0.4,0.133898,185.581,21.014,0.128256,20.0964,1.28694,6.06818,335349,4601.78,0.44179,4459.95,18.3693,164.874,22.1686,-0.134837,53.7622,1.30821,34867.7,237.206,33500.4,2082.61,25.6959,3838.97,254.219,16.3644,1.37606,229.129
0.2,0.2,0.6,0.6,1,0.6,0.128098,185.605,21.0198,0.133256,20.1314,1.25194,4.51372,335425,4605.32,0.440334,4464.82,16.7078,158.021,21.1741,-0.147291,47.6025,1.22358,34876.3,239.997,33542.2,2036.55,26.4402,3850.17,249.268,17.6188,1.35806,227.522
0.2,0.2,0.6,0.6,1,0.8,0.189298,185.669,20.9586,0.126256,20.1268,1.25654,12.0159,335658,4571.66,0.3627,4469.41,17.0632,266.923,34.2517,-0.159033,60.5141,1.82018,34788.9,225.136,33554.7,2040.2,24.6367,3836.42,249.508,17.102,1.33949,225.05
0.2,0.2,0.6,0.6,1,1,0.129098,185.579,21.0188,0.137656,20.1084,1.27494,6.52854,335343,4591.03,0.453206,4461.12,17.3296,173.176,27.3108,-0.128582,42.0421,1.23157,34864.1,249.909,33489,2081,27.2409,3851.33,253.653,18.5561,1.45217,229.064
0.2,0.2,0.6,0.8,0.2,0.2,0.258098,185.738,20.8898,0.0894564,20.091,1.29234,7.92459,335933,4555.04,0.725575,4465.2,19.5477,393.808,44.6113,-0.170818,86.3296,2.54635,34672.6,158.682,33528.9,2096.78,17.1235,3807.34,252.039,8.86734,1.96246,225.916
0.2,0.2,0.6,0.8,0.2,0.4,0.341898,185.851,20.806,0.0724564,20.1032,1.28014,15.8348,336206,4520.24,0.213584,4464.14,17.2752,498.547,58.0536,-0.169723,99.443,3.38008,34590.2,134.254,33553,2088.86,14.2036,3792.34,253.097,8.42183,0.804271,227.581
0.2,0.2,0.6,0.8,0.2,0.6,0.265898,185.801,20.882,0.0728564,20.1288,1.25454,9.14612,335996,4540.61,0.211924,4471.46,15.7681,350.791,51.2152,-0.165173,82.9899,2.66086,34732.4,136.769,33581.8,2047.16,14.6494,3817.2,245.406,8.60642,0.746538,224.675
0.2,0.2,0.6,0.8,0.2,0.8,0.281098,185.807,20.8668,0.0776564,20.1246,1.25874,12.2362,336017,4543.05,0.236394,4467.67,15.9709,387.685,48.4474,-0.160999,86.5383,2.87422,34690.4,144.799,33566.1,2063.87,15.3519,3808.91,249.941,9.3252,0.774422,226.468
0.2,0.2,0.6,0.8,0.2,1,0.349298,185.876,20.7986,0.0764564,20.1244,1.25894,17.6577,336282,4515.46,0.248717,4474.56,16.2822,511.792,59.5303,-0.20208,109.036,3.52672,34586.4,143.296,33602.4,2054.69,15.0315,3789.71,245.986,8.67545,0.790239,222.867
0.2,0.2,0.6,0.8,0.4,0.2,0.285298,185.818,20.8626,0.0838564,20.1382,1.24514,11.9153,336073,4540.92,0.23655,4473.41,15.4254,409.036,49.6757,-0.168043,87.3184,2.90483,34673.5,156.582,33587.1,2045.71,16.9458,3813.27,244.764,10.3677,0.875389,223.87
0.2,0.2,0.6,0.8,0.4,0.4,0.242698,185.718,20.9052,0.0840564,20.081,1.30234,14.0833,335815,4552.55,0.270836,4456.79,18.034,348.754,42.7764,-0.14744,80.503,2.29064,34715.7,154.84,33502.9,2113.16,16.498,3806.29,259.176,10.0258,0.924658,230.876
0.2,0.2,0.6,0.8,0.4,0.6,0.270298,185.798,20.8776,0.0866564,20.136,1.24734,9.28406,335978,4545.93,0.264669,4468.14,15.7294,360.238,48.4829,-0.178353,78.3964,2.67745,34720.3,159.318,33577.9,2042.92,16.73,3823.82,243.368,10.5181,0.830938,226.353
0.2,0.2,0.6,0.8,0.4,0.8,0.326098,185.882,20.8218,0.0674564,20.1442,1.23914,12.273,336270,4527.1,0.203207,4473.7,14.8494,474.052,56.4048,-0.171713,91.788,3.28105,34623.5,126.648,33598,2043.12,13.8886,3813.65,239.536,7.56109,0.691842,224.013
0.2,0.2,0.6,0.8,0.4,1,0.348098,185.859,20.7998,0.0770564,20.1088,1.27454,19.0311,336177,4528.69,0.242974,4466.15,16.9441,484.041,52.2307,-0.206288,107.411,3.48837,34606.1,142.862,33571.6,2079.11,14.1564,3788.33,249.025,8.77612,0.875617,226.742
0.2,0.2,0.6,0.8,0.6,0.2,0.339498,185.871,20.8084,0.0806564,20.1332,1.25014,17.962,336217,4514.87,0.239369,4468.55,16.3732,485.217,59.6756,-0.181504,97.9341,3.26969,34613.7,149.345,33587.9,2054.12,15.7016,3801.75,245.306,9.30832,0.844479,225.829
0.2,0.2,0.6,0.8,0.6,0.4,0.339898,185.862,20.808,0.0802564,20.1234,1.25994,17.485,336212,4513.79,0.255934,4467.75,15.8077,501.747,60.4514,-0.183682,97.6633,3.3208,34596.8,147.911,33566.5,2075.18,15.8396,3801.51,245.764,9.29341,0.872481,226.51
0.2,0.2,0.6,0.8,0.6,0.6,0.345698,185.865,20.8022,0.0814564,20.1222,1.26114,16.491,336150,4512.98,0.270143,4466.03,15.8253,463.06,61.3552,-0.208162,100.673,3.50877,34634.9,149.12,33576.7,2067.05,16.6015,3798.75,245.331,9.56832,0.826641,227.362
0.2,0.2,0.6,0.8,0.6,0.8,0.304698,185.838,20.8432,0.0772564,20.1318,1.25154,14.4579,336057,4535.59,0.246437,4468.11,15.4595,393.371,51.0688,-0.17623,88.6536,2.97782,34694.5,143.772,33582.9,2050.11,16.1069,3812.47,244.161,9.01784,0.787485,226.505
0.2,0.2,0.6,0.8,0.6,1,0.405898,185.956,20.742,0.0754564,20.1464,1.23694,23.4616,336456,4483.95,0.235126,4477.91,15.3312,563.776,72.3879,-0.239176,116.856,4.09261,34557.7,144.449,33650.8,2016.85,14.8875,3786.27,241.037,8.71667,0.769665,221.666
0.2,0.2,0.6,0.8,0.8,0.2,0.280298,185.801,20.8676,0.0810564,20.1232,1.26014,8.54124,336022,4542.39,0.237833,4462.48,16.0517,388.068,50.6238,-0.160613,77.1963,2.74857,34692.9,152.878,33561.8,2055.69,15.6318,3822.97,245.342,9.76283,0.789248,229.021
0.2,0.2,0.6,0.8,0.8,0.4,0.416698,185.967,20.7312,0.0756564,20.1468,1.23654,26.4365,336494,4480.49,0.237041,4472.01,15.2999,586.222,72.6268,-0.191579,115.918,4.01456,34538.6,147.196,33647.6,2015.98,14.5548,3787.09,241.24,8.87114,0.728746,224.633
0.2,0.2,0.6,0.8,0.8,0.6,0.288698,185.829,20.8592,0.0814564,20.143,1.24034,13.7198,336183,4535.48,0.258252,4476.07,15.2961,446.711,51.489,-0.172266,89.052,2.8063,34643.5,151.793,33604.4,2032.53,15.8904,3814.52,241.88,9.35655,0.818341,222.607
0.2,0.2,0.6,0.8,0.8,0.8,0.357698,185.884,20.7902,0.0804564,20.1278,1.25554,22.8944,336205,4493.27,0.236889,4466.09,15.9381,475.22,68.0089,-0.178623,100.148,3.6443,34638.4,151.881,33597.2,2046.13,15.2207,3800.46,244.008,9.67608,0.755594,227.272
0.2,0.2,0.6,0.8,0.8,1,0.339498,185.888,20.8084,0.0732564,20.1428,1.24054,22.9892,336191,4517.99,0.217554,4471.02,14.8208,447.006,55.6016,-0.167793,99.4275,3.44884,34658.9,134.236,33604.3,2042.66,14.4319,3804.98,240.405,8.12728,0.724578,225.369
0.2,0.2,0.6,0.8,1,0.2,0.264498,185.77,20.8834,0.0858564,20.1124,1.27094,8.63997,335928,4551.88,0.270866,4462.84,17.8474,380.26,45.8301,-0.171187,88.3548,2.63905,34689,160.312,33541.3,2086.21,16.7507,3805.93,251.333,9.873,0.955197,227.947
0.2,0.2,0.6,0.8,1,0.4,0.378498,185.883,20.7694,0.0852564,20.1106,1.27274,19.4587,336214,4512.82,0.28267,4464.43,16.6445,527.905,59.9513,-0.206545,102.137,3.72851,34566.7,157.164,33553.8,2089.95,17.268,3793.01,249.384,9.88641,0.976879,227.75
0.2,0.2,0.6,0.8,1,0.6,0.331498,185.838,20.8164,0.0726564,20.1008,1.28254,14.2134,336133,4519.89,0.211229,4460.37,16.9036,470.868,59.038,-0.174476,89.7885,3.25553,34619.1,135.945,33533.2,2096.93,14.3858,3804,251.22,8.71089,0.769118,229.654
0.2,0.2,0.6,0.8,1,0.8,0.236698,185.786,20.9112,0.0792564,20.1494,1.23394,8.33435,335968,4558.24,0.234587,4471.7,14.881,323.853,42.8031,-0.154194,70.8522,2.44627,34755.6,146.166,33590.9,2025.34,15.2795,3835.5,239.466,9.55404,0.745855,224.997
0.2,0.2,0.6,0.8,1,1,0.321498,185.869,20.8264,0.0880564,20.157,1.22634,13.355,336200,4532.51,0.26885,4476.31,14.6335,443.656,53.1579,-0.187387,101.541,3.11577,34649.1,161.975,33637.7,2011.51,17.65,3805.06,238.542,10.3202,0.865861,222.816
0.2,0.2,0.6,1,0.2,0.2,0.515898,186.076,20.632,0.0444564,20.1254,1.25794,22.2023,336753,4454.76,0.137226,4473.08,15.6572,713.298,87.6096,-0.231149,147.99,5.1134,34425.6,86.8168,33624.6,2077.44,8.45218,3752.19,242.964,4.18307,0.440499,223.92
0.2,0.2,0.6,1,0.2,0.4,0.580698,186.144,20.5672,0.0512564,20.1358,1.24754,30.5867,336972,4415.36,0.198577,4475.81,16.2783,809.212,103.116,-0.250641,153.106,5.8679,34352.1,100.834,33662.5,2045.9,10.4902,3747.66,241.629,4.5366,0.702,222.245
0.2,0.2,0.6,1,0.2,0.6,0.610098,186.177,20.5378,0.0396564,20.1278,1.25554,28.8401,337116,4417.44,0.142353,4472.21,15.6181,873.255,102.953,-0.266294,176.06,6.13025,34290.5,82.161,33672.9,2058.36,8.35704,3726.86,239.21,3.65051,0.407375,224.372
0.2,0.2,0.6,1,0.2,0.8,0.448698,186.038,20.6992,0.0428564,20.1536,1.22974,19.4867,336799,4480.95,0.134446,4479.97,14.347,680.687,75.8744,-0.212451,125.291,4.43223,34451.5,85.5592,33658.5,2024.33,7.6791,3781.9,236.632,4.17247,0.41587,221.13
0.2,0.2,0.6,1,0.2,1,0.504098,186.086,20.6438,0.0478564,20.1512,1.23214,22.0599,336861,4464.62,0.172288,4478.94,14.8272,722.955,82.7535,-0.208093,126.847,4.98663,34416.5,96.3379,33660,2023.9,9.65738,3780.08,236.341,4.39392,0.471744,221.406
0.2,0.2,0.6,1,0.4,0.2,0.497698,186.039,20.6502,0.0436564,20.106,1.27734,23.0499,336657,4448.55,0.148507,4464.51,16.5695,691.704,90.2925,-0.212636,139.065,4.98393,34444.9,88.3494,33587.1,2101.46,8.64392,3755.49,248.723,3.89062,0.440281,227.75
0.2,0.2,0.6,1,0.4,0.4,0.565698,186.099,20.5822,0.0420564,20.0964,1.28694,28.8623,336869,4419.9,0.123192,4462.81,16.5728,812.634,101.711,-0.252732,152.844,5.67027,34341.3,82.7408,33582.4,2119.61,7.66194,3740.85,248.898,4.02047,0.437102,228.597
0.2,0.2,0.6,1,0.4,0.6,0.559098,186.139,20.5888,0.0422564,20.1434,1.23994,28.8384,337101,4421.98,0.137463,4476.09,15.1369,843.772,100.682,-0.249039,161.314,5.6029,34319.9,81.5991,33681.4,2036.54,8.70084,3744.14,237.2,3.93481,0.396639,222.674
0.2,0.2,0.6,1,0.4,0.8,0.457898,186.012,20.69,0.0522564,20.1276,1.25574,18.4865,336626,4472.92,0.17856,4472.77,15.8319,646.143,80.3861,-0.215455,119.874,4.54432,34479.3,98.0357,33608.4,2063.69,10.7698,3780.11,243.733,5.07636,0.556095,223.988
0.2,0.2,0.6,1,0.4,1,0.612698,186.185,20.5352,0.0498564,20.1438,1.23954,31.0806,337174,4417.42,0.170031,4475.38,14.9942,896.413,101.839,-0.264544,176.467,6.05866,34268.9,99.8342,33698.7,2033.58,9.52355,3728.06,237.672,4.76335,0.498606,223.101
0.2,0.2,0.6,1,0.6,0.2,0.493298,186.017,20.6546,0.0446564,20.0894,1.29394,18.7074,336594,4456.8,0.152528,4457.65,17.21,689.622,88.3401,-0.230147,135.929,5.01783,34437.4,86.8995,33547.8,2133.89,9.22596,3755.88,251.436,3.90202,0.469662,230.858
0.2,0.2,0.6,1,0.6,0.4,0.480098,186.011,20.6678,0.0488564,20.1012,1.28214,24.9583,336656,4479.3,0.159638,4468.9,17.3934,694.141,73.9643,-0.220028,143.878,4.69639,34427.7,92.7137,33595.9,2098,9.32991,3751.04,248.646,4.66579,0.608387,225.142
0.2,0.2,0.6,1,0.6,0.6,0.510098,186.074,20.6378,0.0422564,20.1272,1.25614,22.6311,336858,4460.1,0.144289,4468.62,15.4793,742.168,84.7236,-0.192096,141.353,5.12364,34394.2,80.6984,33633.9,2059.61,8.34913,3758.66,243.118,3.96207,0.401014,226.24
0.2,0.2,0.6,1,0.6,0.8,0.505098,186.045,20.6428,0.0562564,20.1178,1.26554,30.356,336810,4452.28,0.180738,4468.25,15.7439,758.153,84.7733,-0.248649,144.809,5.05167,34382.1,103.391,33622.2,2072.68,11.016,3754,244.399,5.47567,0.612161,226.289
0.2,0.2,0.6,1,0.6,1,0.500098,186.077,20.6478,0.0464564,20.145,1.23834,23.2438,336816,4464.13,0.156685,4471.82,14.8265,708.567,82.4038,-0.220339,135.103,5.03703,34429.5,92.0136,33652.7,2035.99,8.89335,3768.82,239.299,4.33811,0.418766,224.963
0.2,0.2,0.6,1,0.8,0.2,0.520498,186.092,20.6274,0.0476564,20.1404,1.24294,30.5194,336873,4428.84,0.163293,4474.71,14.9199,755.169,96.4132,-0.23443,143.333,5.21349,34404.5,93.8536,33650.5,2048.34,8.89189,3760.94,238.768,3.97751,0.452948,223.473
0.2,0.2,0.6,1,0.8,0.4,0.597498,186.153,20.5504,0.0514564,20.1284,1.25494,40.5253,337023,4413.8,0.183396,4474.18,15.5004,869.277,98.9294,-0.255856,159.025,5.94949,34299.1,103.525,33640.9,2073.06,10.2255,3742.76,240.525,4.64084,0.527494,223.447
0.2,0.2,0.6,1,0.8,0.6,0.533898,186.098,20.614,0.0498564,20.1354,1.24794,30.457,337000,4438.77,0.147919,4470.37,15.4731,831.112,91.4759,-0.241673,175.897,5.36068,34321.3,93.1399,33666.5,2061.44,9.33922,3726.53,240.47,5.08631,0.482256,225.368
0.2,0.2,0.6,1,0.8,0.8,0.466498,186.017,20.6814,0.0494564,20.1208,1.26254,18.6768,336689,4464.55,0.159591,4474,16.3798,685.022,84.4784,-0.203566,123.85,4.62006,34445.1,96.4945,33604.7,2071.99,9.71328,3775.47,244.323,4.82273,0.581352,223.097
0.2,0.2,0.6,1,0.8,1,0.515698,186.073,20.6322,0.0552564,20.1342,1.24914,26.8293,336853,4453.08,0.316235,4475.18,16.2723,768.519,86.1363,-0.229438,150.776,5.07369,34373.9,107.195,33645.6,2058.9,10.9914,3752.29,240.124,4.71419,0.906939,222.564
0.2,0.2,0.6,1,1,0.2,0.537698,186.096,20.6102,0.0498564,20.1296,1.25374,23.454,336903,4444.1,0.159739,4469.17,15.2841,783.594,92.3165,-0.234591,143.217,5.45035,34360.1,97.8245,33633.7,2061.4,9.86846,3757.17,242.424,4.81888,0.517092,226.059
0.2,0.2,0.6,1,1,0.4,0.581898,186.128,20.566,0.0510564,20.1186,1.26474,30.8119,336901,4428.74,0.183022,4468.44,15.9511,803.675,96.3135,-0.264315,160.723,5.77399,34347.8,97.5846,33633.5,2078.87,10.2002,3736.42,245.339,4.62339,0.550014,226.095
0.2,0.2,0.6,1,1,0.6,0.531098,186.087,20.6168,0.0416564,20.1192,1.26414,24.6708,336836,4449.32,0.129438,4465.69,15.9248,769.749,89.0943,-0.242785,143.607,5.41318,34372.5,86.0955,33602,2092.09,8.95814,3756.49,242.753,4.31479,0.366435,227.48
0.2,0.2,0.6,1,1,0.8,0.508298,186.092,20.6396,0.0518564,20.1566,1.22674,23.2355,336849,4439.48,0.178265,4477.44,14.5041,722.74,94.7321,-0.232978,129.643,5.15724,34430.3,102.979,33662.7,2022.64,10.1905,3778.26,235.201,5.29576,0.463154,222.316
0.2,0.2,0.6,1,1,1,0.527698,186.119,20.6202,0.0404564,20.1526,1.23074,22.5925,336913,4438.5,0.14095,4478.04,14.6133,741.128,95.547,-0.246613,148.859,5.36337,34413,80.0443,33674,2032.71,7.57813,3757.29,236.748,3.71874,0.384926,221.962
0.2,0.2,0.8,0.2,0.2,0.2,-0.049302,184.887,21.1972,0.544656,20.0018,1.38154,0.0352035,333598,4670.98,24.052,4438.7,48.9869,-82.1632,-9.41546,-0.051444,-8.58451,-0.617417,34946.5,814.804,33332,2086.46,118.071,3863.22,294.238,69.7223,22.2786,224.443
0.2,0.2,0.8,0.2,0.2,0.4,-0.046902,184.781,21.1948,0.567456,19.9166,1.46674,0.0384926,333249,4670.01,33.3326,4405.76,55.818,-80.1101,-8.93391,0.0914974,-7.83389,-0.575271,34925,839.733,33169.2,2226.53,124.166,3848.74,307.924,69.8687,25.8155,237.498
0.2,0.2,0.8,0.2,0.2,0.6,-0.044502,184.914,21.1924,0.595456,20.0756,1.30774,0.150355,333762,4669.11,63.8361,4461.34,45.7684,-75.6792,-8.54022,0.410556,-4.61676,-0.416278,34948.2,819.604,33444.7,1979,133.529,3882.33,270.961,71.9815,31.9033,214.733
0.2,0.2,0.8,0.2,0.2,0.8,-0.043502,184.921,21.1914,0.541656,20.0278,1.35554,0.185505,333709,4669.7,13.9557,4442.4,45.2748,-75.3989,-8.84982,-0.14845,-6.18162,-0.598706,34946.3,834.159,33393.7,2031.15,116.212,3864.64,290.399,75.3427,16.4127,224.45
0.2,0.2,0.8,0.2,0.2,1,-0.049902,184.908,21.1978,0.525456,20.0042,1.37914,0.0348996,333571,4671.18,15.0406,4440.9,41.6112,-83.5683,-9.51423,-0.0916205,-8.6166,-0.633971,34955.6,815.321,33314,2111.16,113.35,3866.31,291.202,72.8146,17.2311,227.032
0.2,0.2,0.8,0.2,0.4,0.2,-0.044302,184.746,21.1922,0.612656,19.9244,1.45894,0.0896245,333286,4668.16,38.7527,4424.31,64.168,-74.7706,-8.03556,-0.196031,-6.86017,-0.661525,34916.4,866.568,33219.4,2172.59,133.416,3852.56,303.219,72.8464,32.5442,224.049
0.2,0.2,0.8,0.2,0.4,0.4,-0.047902,184.947,21.1958,0.511256,20.0278,1.35554,0.0351626,333773,4670.34,23.5719,4436.31,41.7793,-80.1759,-9.09446,-0.0250096,-8.13865,-0.583909,34960.3,763.613,33367.4,2059.25,111.43,3871.61,285.368,67.5706,19.1919,229.245
0.2,0.2,0.8,0.2,0.4,0.6,-0.044502,184.835,21.1924,0.580856,19.9812,1.40214,0.100789,333456,4669.68,45.1911,4431.76,55.2346,-75.0777,-8.80147,-0.0561804,-7.2841,-0.622381,34927.2,829.866,33275,2131.18,129.304,3860.26,295.91,71.9912,26.9834,224.793
0.2,0.2,0.8,0.2,0.4,0.8,-0.049702,184.858,21.1976,0.556056,19.9848,1.39854,0.0346688,333505,4671.06,24.2517,4440.2,48.8005,-82.3744,-9.45375,-0.110035,-8.60809,-0.675501,34945.9,837.892,33305.8,2111.27,121.097,3865.4,292.146,73.4717,20.681,223.787
0.2,0.2,0.8,0.2,0.4,1,-0.046302,184.926,21.1942,0.575456,20.069,1.31434,0.0902148,333747,4670.09,33.027,4460.53,46.0732,-77.3134,-8.99825,-0.181618,-7.16203,-0.652421,34955.5,840.036,33441.1,1985.63,124.918,3881.82,274.254,72.5596,24.9893,214.985
0.2,0.2,0.8,0.2,0.6,0.2,-0.048702,184.688,21.1966,0.643856,19.9022,1.48114,0.0371752,333182,4670.81,54.7186,4405.53,67.7989,-82.0134,-9.33282,0.00354916,-8.26553,-0.657287,34910.2,883.432,33189,2186.52,140.958,3849.6,307.583,72.3031,36.9303,231.622
0.2,0.2,0.8,0.2,0.6,0.4,-0.048502,184.766,21.1964,0.656856,19.9924,1.39094,0.0391731,333462,4670.31,92.3626,4433.05,54.989,-82.9296,-9.0837,0.417818,-8.56444,-0.376015,34924,842.629,33323.9,2058.65,147.485,3869.49,287.714,69.4636,52.9584,224.269
0.2,0.2,0.8,0.2,0.6,0.6,-0.049902,184.974,21.1978,0.506456,20.0516,1.33174,0.0335423,333754,4671.33,5.57517,4444.56,34.3912,-82.4886,-9.58979,-0.253726,-8.36185,-0.722999,34973.2,815.826,33400,2034.26,105.199,3876.46,280.889,75.3621,11.1828,228.812
0.2,0.2,0.8,0.2,0.6,0.8,-0.045302,184.888,21.1932,0.505656,19.9602,1.42314,0.0637338,333553,4669.29,9.00937,4423.53,52.5851,-77.2346,-8.58419,-0.271539,-7.15828,-0.775056,34947.5,791.635,33267.6,2149.31,106.21,3854.72,301.473,70.2069,15.2813,230.229
0.2,0.2,0.8,0.2,0.6,1,-0.046902,184.867,21.1948,0.602056,20.037,1.34634,0.0579667,333594,4670.43,63.2484,4443.43,41.187,-79.5224,-9.15017,-0.127318,-7.40664,-0.645579,34935.8,843.849,33375.3,2040.4,135.479,3871.01,285.297,74.2104,27.9641,225.978
0.2,0.2,0.8,0.2,0.8,0.2,-0.044502,184.532,21.1924,0.809256,19.907,1.47634,0.0546294,332991,4669.04,179.144,4422.49,74.1311,-77.4713,-8.45667,0.901406,-7.25104,-0.280544,34853.3,907.028,33186.3,2154.36,187.88,3843.17,312.625,69.2414,81.5751,219.978
0.2,0.2,0.8,0.2,0.8,0.4,-0.050102,184.817,21.198,0.592656,19.981,1.40234,0.034802,333421,4671.44,47.7547,4424,54.3868,-84.1223,-9.64439,-0.0548435,-8.75048,-0.638326,34937.9,853.739,33283.3,2106.22,127.523,3862.49,295.16,74.9712,35.7673,229.094
0.2,0.2,0.8,0.2,0.8,0.6,-0.050102,184.728,21.198,0.676256,19.9754,1.40794,0.0353368,333273,4671.03,90.9761,4448.55,50.8161,-84.308,-9.44036,0.242437,-8.75387,-0.614573,34910.9,894.936,33287.5,2113.91,151.889,3859.73,297.894,71.9926,40.9714,218.606
0.2,0.2,0.8,0.2,0.8,0.8,-0.051102,184.785,21.199,0.629456,19.9866,1.39674,0.0333861,333303,4671.77,31.9988,4428.27,60.4156,-84.3471,-9.80988,-0.370201,-8.84507,-0.829128,34925.1,916.774,33281.3,2107.72,140.335,3862.22,295.717,75.8739,34.2368,223.946
0.2,0.2,0.8,0.2,0.8,1,-0.046302,185.053,21.1942,0.486656,20.1068,1.27654,0.0591164,333948,4669.89,3.23627,4478.01,33.7317,-77.961,-8.88201,-0.244754,-7.38384,-0.66242,34989.7,794.739,33486.9,1967.98,100.126,3890.75,265.554,76.0254,8.02998,212.419
0.2,0.2,0.8,0.2,1,0.2,-0.046702,184.674,21.1946,0.707256,19.949,1.43434,0.042928,333198,4669.89,98.7978,4429.53,64.7452,-79.2518,-8.87346,0.34819,-7.05237,-0.501128,34895,906.807,33252.6,2124.88,156.014,3850.87,304.944,72.4321,49.8198,221.151
0.2,0.2,0.8,0.2,1,0.4,-0.041502,184.794,21.1894,0.594256,19.9506,1.43274,0.251471,333258,4666.03,30.6988,4432.43,65.2358,-76.6364,-7.04787,-0.338497,-6.87362,-0.766558,34929.4,883.234,33220.7,2170.94,126.145,3855.16,300.738,76.3234,32.8003,219.456
0.2,0.2,0.8,0.2,1,0.6,-0.048702,184.656,21.1966,0.762656,19.989,1.39434,0.0408301,333295,4670.76,119.997,4450.88,59.9131,-82.4228,-9.30684,0.177212,-8.5732,-0.582486,34890.1,932.684,33349,2025.26,173.435,3861.97,295.449,73.1454,63.7614,212.893
0.2,0.2,0.8,0.2,1,0.8,-0.049902,184.974,21.1978,0.491256,20.0362,1.34714,0.0363824,333659,4670.97,3.23901,4443.34,37.5504,-83.2016,-9.41372,-0.247482,-8.35429,-0.755288,34978.8,808.445,33344.1,2091.17,101.086,3877.03,280.344,75.235,8.13271,227.844
0.2,0.2,0.8,0.2,1,1,-0.042902,185.003,21.1908,0.504056,20.0716,1.31174,0.177551,333742,4668.25,3.50765,4449.58,37.0202,-73.2582,-8.12256,-0.256106,-6.46704,-0.669463,34970.6,828.215,33398.4,2039.68,104.113,3878.53,276.865,77.2454,8.62264,224.991
0.2,0.2,0.8,0.4,0.2,0.2,-0.00590204,185.173,21.1538,0.278456,19.9788,1.40454,0.321965,334288,4654.61,3.8241,4427.05,31.9293,-21.4977,-1.37291,-0.0889967,3.63979,-0.0848965,34957.1,455.654,33287.3,2194.79,58.3929,3854.22,290.487,36.1323,7.69718,238.798
0.2,0.2,0.8,0.4,0.2,0.4,-0.00970204,185.039,21.1576,0.292256,19.8622,1.52114,0.573575,333999,4659.02,4.95953,4401.65,45.1438,-25.6526,-3.70571,-0.0619979,3.15245,-0.202735,34923.3,458.522,33136.7,2322.67,64.7404,3825.19,320.124,36.5865,10.0936,244.889
0.2,0.2,0.8,0.4,0.2,0.6,-0.00130204,185.153,21.1492,0.290056,19.9654,1.41794,0.5234,334274,4650.76,6.23783,4420.01,36.6121,-10.6304,0.448332,-0.141793,6.85634,-0.137989,34936.9,453.598,33268.9,2208.67,62.8009,3843.98,297.561,35.5694,10.075,239.979
0.2,0.2,0.8,0.4,0.2,0.8,-0.014102,185.127,21.162,0.303656,19.9664,1.41694,0.360096,334116,4659.06,9.27012,4427.08,37.1005,-34.0925,-3.61705,-0.178146,1.1769,-0.334369,34950.3,488.801,33246.4,2223.76,68.3944,3849.4,298.015,37.2567,13.2664,236.197
0.2,0.2,0.8,0.4,0.2,1,0.00949796,185.136,21.1384,0.290856,19.9388,1.44454,0.766014,334234,4647.96,12.8185,4404.53,35.6143,-2.02113,1.72655,0.0939015,7.23663,0.15809,34924,439.049,33223.7,2247.41,63.7943,3839,301.869,33.325,12.3019,248.217
0.2,0.2,0.8,0.4,0.4,0.2,0.028298,185.222,21.1196,0.256056,19.9706,1.41274,2.77766,334320,4639.86,1.12381,4425.12,28.6088,26.5336,4.77231,-0.159098,18.643,0.125152,34925.6,436.889,33251,2251.32,51.9212,3840.56,288.934,35.8541,3.72747,241.422
0.2,0.2,0.8,0.4,0.4,0.4,0.00529796,185.154,21.1426,0.281456,19.9512,1.43214,1.07687,334108,4654.11,2.85964,4413.13,35.546,-10.9001,-1.50115,-0.0861228,6.6441,-0.000729155,34946.4,477.489,33202.3,2273.09,57.9221,3849.98,291.633,38.4015,6.46991,243.95
0.2,0.2,0.8,0.4,0.4,0.6,0.010898,185.151,21.137,0.263856,19.9248,1.45854,1.16771,334141,4647.16,1.11792,4396.61,34.6915,0.79,1.92593,-0.154116,11.8534,-0.0553276,34935.3,452.947,33179.9,2296.56,53.1246,3836.96,299.497,37.2142,3.90226,252.638
0.2,0.2,0.8,0.4,0.4,0.8,0.016898,185.107,21.131,0.327456,19.939,1.44434,1.92316,334205,4644.8,23.0619,4405.53,33.4568,25.2597,2.72897,0.242018,11.2237,0.267613,34888.6,474.172,33225,2245.53,72.6149,3833.7,303.064,35.7048,16.1277,248.794
0.2,0.2,0.8,0.4,0.4,1,-0.013902,185.229,21.1618,0.245856,20.0098,1.37354,0.347952,334350,4659.05,0.965037,4430.12,25.2749,-31.3097,-3.6086,-0.126762,1.16058,-0.300948,34985,423.624,33294.1,2195.09,49.1081,3867.62,279.777,35.7546,3.14311,240.593
