k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12
0.00769450837137186,3.3952311910715673,7491.761502791045,8.247272049159163,0.0038912303786802125,0.049541528239202666,14533.435012513153,3.6348060474449624e-10,0.049541528239202666,14533.435012513153,3.6348060474449624e-10,0.3280265780730897,14533.435012513153,2.3131894838708865e-09,0.22903704631906152,25943.070673174818,0.08220111576376002
0.001593348006619352,1.9088612106021503,7095.415223080546,6.6317468338060515,0.009402139280855988,0.03144186046511628,3338.886852606708,6.204903702055936e-10,0.03144186046511628,3338.886852606708,6.204903702055936e-10,0.30699003322259133,3338.886852606708,4.355106061889541e-08,0.20788642619682626,15692.977548078126,0.1421689006682227
0.009305325663564443,4.6468961861127465,7164.05224979182,8.275712853681862,0.001230793328181323,0.048916943521594695,29863.310039464068,3.069473066860816e-10,0.048916943521594695,29863.310039464068,3.069473066860816e-10,0.33214617940199337,29863.310039464068,5.48946846695216e-10,0.2307781868202885,35467.54759164332,0.08260531722703846
0.007558856463451141,7.9664811284870805,6861.7661006828885,7.597467511396275,0.008694768079819701,0.047162790697674414,3884.7010668136677,5.286165233774676e-10,0.047162790697674414,3884.7010668136677,5.286165233774676e-10,0.3291162790697674,3884.7010668136677,3.2245546949300956e-08,0.22916257859287162,16043.889748181995,0.09170173410388861
0.006672200470044813,7.972956784026406,9797.642419200574,2.1843084988418893,0.007085376832699401,0.04748172757475084,11463.239968370692,2.7590100287272404e-10,0.04748172757475084,11463.239968370692,2.7590100287272404e-10,0.3268704318936877,11463.239968370692,3.6561986174019195e-09,0.22788717585371707,34176.209609253434,0.2632690842176762
0.0030218291611971934,2.0049412583623103,5636.137598411561,5.2274147039138406,0.005942673853790304,0.041993355481727584,8631.023942734239,4.663393893687357e-10,0.041993355481727584,8631.023942734239,4.663393893687357e-10,0.3155481727574751,8631.023942734239,6.5305495157656805e-09,0.2198547564678183,21638.41995290751,0.138433835200663
0.0058204632308146,7.303345263143611,5705.033200002797,1.9959108145481785,0.005011915802990793,0.046671096345514945,15864.466729388321,3.288634621043894e-10,0.046671096345514945,15864.466729388321,3.288634621043894e-10,0.32693687707641195,15864.466729388321,1.9173737987913344e-09,0.22691501123039087,33320.54455006245,0.2860666254422242
0.004101545747323548,9.779290564007301,9274.438403895696,9.067953958475542,0.007268888830847709,0.04099667774086379,5909.126520931687,4.3440411116137675e-10,0.04099667774086379,5909.126520931687,4.3440411116137675e-10,0.32240531561461794,5909.126520931687,1.396351195315378e-08,0.22179620916203657,18775.581215794362,0.08754989853353638
0.006435590095451256,9.463126153184025,5692.441807341323,7.5378855668969535,0.009077858170125665,0.04802657807308971,3372.2298750669474,5.854307996941996e-10,0.04802657807308971,3372.2298750669474,5.854307996941996e-10,0.32470431893687707,3372.2298750669474,4.2771172999034725e-08,0.226796539156667,14979.77706534346,0.09117849721024851
0.008590544347541352,9.194409109512828,8139.893855138924,5.282675881405928,0.00534725444675457,0.04817275747508307,11238.378825133052,3.4854661235996546e-10,0.04817275747508307,11238.378825133052,3.4854661235996546e-10,0.32730897009966775,11238.378825133052,3.855739539083927e-09,0.2302295514977302,25419.923264893663,0.12473673661219287
0.0008573435561576347,3.7167792138120985,8595.705229965075,2.408306596069475,0.005638136534906379,0.021315614617940203,15118.193663850285,3.2229675873033655e-10,0.021315614617940203,15118.193663850285,3.2229675873033655e-10,0.2786843853820598,15118.193663850285,2.1083284821374386e-09,0.18255379082377474,34684.161554338825,0.4081500728339101
0.003383552761204872,3.81709513383527,9854.50901025369,2.308353629070957,0.0035142060224747133,0.041966777408637884,29310.444341210732,1.5854629817034695e-10,0.041966777408637884,29310.444341210732,1.5854629817034695e-10,0.3190299003322259,29310.444341210732,5.649626448559584e-10,0.2214434831234205,48203.03647064657,0.27256099470156664
0.008962612476354258,8.920473006478197,5097.200459709896,3.702297280538045,0.0003225221719686194,0.04936877076411961,33212.0,2.3251895102189421e-10,0.04936877076411961,33212.0,2.3251895102189421e-10,0.32938205980066443,43010.44887993895,2.647083428087514e-10,0.23037552130337396,44746.32769335997,0.1662468999034834
0.002055542887147465,9.073015842173657,7689.8378881113385,5.111572254776862,0.0037098350195887125,0.03168106312292359,17493.767610384333,3.2147534680040426e-10,0.03168106312292359,17493.767610384333,3.2147534680040426e-10,0.3072823920265781,17493.767610384333,1.593604530345672e-09,0.20918212239872963,30150.516189411737,0.17410303876964417
0.0009740798017893042,7.833406731178076,8544.105489729829,6.0295147062610654,0.0006556550090996842,0.02239202657807309,33212.0,2.3708799607250296e-10,0.02239202657807309,33212.0,2.3708799607250296e-10,0.2784451827242525,39606.822929436225,3.121158621149217e-10,0.1860790320990298,43120.4235873878,0.19823942084044288
0.00669128318673173,5.47755839359691,6613.504070288998,8.832394740308631,0.0017702212932477776,0.04718936877076413,25030.740223377536,3.356433176588939e-10,0.04718936877076413,25030.740223377536,3.356433176588939e-10,0.3275880398671096,25030.740223377536,7.811189508503593e-10,0.22732536938214354,32185.461937535416,0.07966780793112202
0.006663804854533105,5.923390941211449,6897.8598455409065,1.5304195023390392,0.0016818861211190118,0.0467641196013289,33212.0,1.1820574801686582e-10,0.0467641196013289,33212.0,1.1820574801686582e-10,0.32978073089700993,49758.39316584898,1.9659289208730008e-10,0.22933842183040026,61662.83097289714,0.3509250003067341
0.0022579334261692923,6.919059753600109,5504.718768926186,8.859863726961704,0.009843663226555261,0.033807308970099675,2642.888547398117,6.721981060651025e-10,0.033807308970099675,2642.888547398117,6.721981060651025e-10,0.3123455149501661,2642.888547398117,6.965566903895903e-08,0.21150209424946415,13589.951645589907,0.10472200049695618
0.0033373878289177316,6.500660690547194,6428.251697084861,9.638755824548754,0.0087250756059965,0.03867109634551495,3632.774961768222,5.649880042860459e-10,0.03867109634551495,3632.774961768222,5.649880042860459e-10,0.31706312292358807,3632.774961768222,3.6918604863481454e-08,0.2186168193314549,15108.96641718952,0.0876269244412838
0.005240345087093515,8.648042286077455,8625.842253047384,8.281827506879765,0.004740499285988833,0.044837209302325584,11879.056763133487,3.6671780378583674e-10,0.044837209302325584,11879.056763133487,3.6671780378583674e-10,0.3241594684385382,11879.056763133487,3.4601875799143365e-09,0.22464144821282145,24352.738762432004,0.08918984903611189
0.00958033151920729,2.30022054819176,8946.77228010784,4.066674614515076,0.005978969477947261,0.051455149501661135,10769.340510223572,3.175525087285468e-10,0.051455149501661135,10769.340510223572,3.175525087285468e-10,0.3315481727574751,10769.340510223572,4.1877282361295785e-09,0.23207708357223705,27027.22534988638,0.14849254872404566
0.008828084179593926,9.191877192641575,7934.73935055694,6.833755957621786,0.00416311633631888,0.049328903654485064,14306.623671861327,3.4285424032259525e-10,0.049328903654485064,14306.623671861327,3.4285424032259525e-10,0.3287441860465117,14306.623671861327,2.3851419762726253e-09,0.2296913249332761,26653.79616115121,0.09780504548142954
0.005731495726309607,5.843916562378928,9244.905006823688,7.517842028322139,0.0026508527153716877,0.04605980066445184,21994.015228075838,2.9279205621166293e-10,0.04605980066445184,21994.015228075838,2.9279205621166293e-10,0.32325581395348835,21994.015228075838,1.0107420247635883e-09,0.2258087190281338,32255.132955312256,0.09529280897886125
0.007620118764732546,3.545939434552056,5296.651617792798,1.9264074457958267,0.007959659503409943,0.05015282392026579,6999.880880537412,5.78924075799844e-10,0.05015282392026579,6999.880880537412,5.78924075799844e-10,0.33013953488372094,6999.880880537412,9.755557736373667e-09,0.2304409054450733,24533.74280012255,0.2813320319455785
0.007647044825694141,2.1193239441150773,7508.530781358701,8.23095302063876,0.008850481068170086,0.04857142857142858,3728.71242431905,5.109316533774262e-10,0.04857142857142858,3728.71242431905,5.109316533774262e-10,0.326046511627907,3728.71242431905,3.501239050205811e-08,0.22973285662163104,15863.028155266044,0.08380596295020788
0.009690320198920207,4.614564942249923,5628.110061580331,9.807350390730482,0.0063762426006807585,0.050431893687707646,6757.054559289231,4.809355486933975e-10,0.050431893687707646,6757.054559289231,4.809355486933975e-10,0.33161461794019936,6757.054559289231,1.0690081191015021e-08,0.23186570988049704,18360.817736717076,0.06945402355592438
0.005250943555097642,7.054662093027137,9139.661453575362,2.137776218214782,0.00717663248096024,0.04632558139534885,10889.644302574725,3.025882776856912e-10,0.04632558139534885,10889.644302574725,3.025882776856912e-10,0.32777408637873756,10889.644302574725,4.048982769863834e-09,0.22653309903979266,32967.826513468484,0.2740626602721343
0.005442782503732092,2.991314617723231,9364.343293389524,7.301633428477475,0.006786242037175832,0.04621926910299004,7157.762945279696,3.9337228241767365e-10,0.04621926910299004,7157.762945279696,3.9337228241767365e-10,0.32677740863787375,7157.762945279696,9.509897320408972e-09,0.22681256828236382,20832.83475576623,0.09658641088429465
0.007974025344150686,4.089423331684683,8933.111003151827,1.1822861574672183,0.007372521029540758,0.050803986710963464,15209.296678495817,2.7445672948578867e-10,0.050803986710963464,15209.296678495817,2.7445672948578867e-10,0.3314285714285714,15209.296678495817,2.041268541993004e-09,0.2309462530163898,46135.9568190894,0.41243997334746463
0.007058624406270592,5.904148357760677,7651.27093890317,8.738762673941125,0.0010415230018566589,0.04858471760797344,31529.867455151514,3.008423278374245e-10,0.04858471760797344,31529.867455151514,3.008423278374245e-10,0.3291295681063123,31529.867455151514,4.862462295237065e-10,0.2292863052499024,36439.59008647837,0.07929779426866213
0.0010242697357855399,7.822189373934377,6237.1323426453055,1.2409119931212955,0.005858205792569051,0.02362790697674419,17734.639861349304,3.87569182258445e-10,0.02362790697674419,17734.639861349304,3.87569182258445e-10,0.28429235880398673,17734.639861349304,1.5077136087917339e-09,0.1876074029395201,40798.85650656432,0.6135194759764545
0.008908573539654971,6.573293266091595,9560.903138776122,4.715042425891184,0.006924827383208296,0.04911627906976745,8044.12583836228,3.521852400444269e-10,0.04911627906976745,8044.12583836228,3.521852400444269e-10,0.32946179401993353,8044.12583836228,7.505496402177716e-09,0.22999385349222287,23862.555516891734,0.13547631888662587
0.007634763488879765,3.5064003432786155,5712.0550780387275,3.213051409115583,0.0028428212801767257,0.050139534883720936,23450.228652528458,2.7917245166689573e-10,0.050139534883720936,23450.228652528458,2.7917245166689573e-10,0.3322392026578073,23450.228652528458,8.863232348280261e-10,0.2303114326064301,35223.161468443635,0.18523767013270573
0.009004578890916937,8.768439716881115,5320.807286979561,9.882492708188,0.00015086542361671072,0.049794019933554826,33212.0,3.342739026771623e-10,0.049794019933554826,33212.0,3.342739026771623e-10,0.3321328903654485,37028.90686936528,3.588782725664526e-10,0.2314176706546157,37770.42185776991,0.06935137899823254
0.0061843250216000786,8.433038795531536,7150.999323954249,6.475223429012759,0.0035641976836471682,0.04490365448504983,16650.96979942796,3.4177664031466344e-10,0.04490365448504983,16650.96979942796,3.4177664031466344e-10,0.32672425249169434,16650.96979942796,1.7613855711955187e-09,0.2282011480608592,28161.939380637934,0.10940201178927304
0.009234607508961462,5.546169659436005,7677.6493817685605,7.060317593205824,0.007697135159808832,0.051269102990033226,5334.4792518222475,4.589719944630151e-10,0.051269102990033226,5334.4792518222475,4.589719944630151e-10,0.3314285714285714,5334.4792518222475,1.7106541298129457e-08,0.23193254561466642,18308.051436646103,0.09193424691758607
0.0056173950680939964,9.615654178227736,9884.329431305643,5.065536109952674,0.0004922186848216872,0.04624584717607975,33212.0,1.8661963605277908e-10,0.04624584717607975,33212.0,1.8661963605277908e-10,0.3206644518272425,46079.83729120763,2.3060422272339458e-10,0.2234994894424972,49084.91753486596,0.1326511261408491
0.003792837673520793,2.807148826103602,6821.946004165235,7.8450447714272045,0.004765198122569762,0.04314950166112957,11331.839026437594,4.037008699863476e-10,0.04314950166112957,11331.839026437594,4.037008699863476e-10,0.32677740863787375,11331.839026437594,3.801744757962014e-09,0.22565280527179923,23332.30928326693,0.0959068574287177
0.0006290761409587004,3.188235506568869,5508.390329961439,3.1201144939551564,0.005409493905296615,0.017581395348837216,11725.611902181954,5.098765176783212e-10,0.017581395348837216,11725.611902181954,5.098765176783212e-10,0.26462458471760797,11725.611902181954,3.5176753630368226e-09,0.17267683999227398,26309.243624282095,0.3802079599754179
0.0009799995782266994,9.218342353579851,5156.257282037775,6.463404195904235,0.003638755165804397,0.02310963455149502,15196.71929541788,4.370150975200177e-10,0.02310963455149502,15196.71929541788,4.370150975200177e-10,0.2782591362126246,15196.71929541788,2.1132010635623222e-09,0.18432976433766401,25974.94412969792,0.18298415806319263
0.0028417458475756448,4.8188933201214486,7924.436764636879,7.7420089288571186,0.0037193666857104567,0.03779401993355482,15662.660006390479,3.5326849728970695e-10,0.03779401993355482,15662.660006390479,3.5326849728970695e-10,0.31190697674418605,15662.660006390479,1.991266319538148e-09,0.21574231238135247,27163.53000229794,0.10721990283079755
0.0028826799738746298,5.538065355603787,9284.725865543487,3.36352571586804,0.007598555618762409,0.038126245847176075,7683.44787153681,3.7839932469964296e-10,0.038126245847176075,7683.44787153681,3.7839932469964296e-10,0.3177275747508306,7683.44787153681,8.183604444931728e-09,0.2182429377606565,25424.601748617803,0.2157813343722311
7.652342214797905e-05,5.340605452784964,8643.702973792933,5.161330592814272,0.0014560354451599845,0.0031229235880398678,33212.0,3.033913844330131e-10,0.0031229235880398678,33212.0,3.033913844330131e-10,0.10417275747508305,33845.36174865394,4.2544106237340824e-10,0.05741861649178518,40239.133510767024,0.8086684981078501
0.002641551711135877,1.9838208695228712,5438.89800032686,6.364125166473164,0.008462510274546748,0.038458471760797336,4098.959279183566,6.058867066121291e-10,0.038458471760797336,4098.959279183566,6.058867066121291e-10,0.3167308970099668,4098.959279183566,2.8921092763526948e-08,0.2181542445441586,16183.50761780971,0.12594585986087917
0.007377421387188749,9.037633013439622,6456.873721239852,4.523945780826906,0.0027254648664803314,0.04725581395348837,22513.443464849865,2.9467087513820213e-10,0.04725581395348837,22513.443464849865,2.9467087513820213e-10,0.32598006644518274,22513.443464849865,9.631819856872132e-10,0.22820383263067417,33314.1857558099,0.14375769577223066
0.005429093732378603,8.897850986632076,9157.460771476632,2.459415589965508,0.008204106465310928,0.045554817275747526,7603.032654450892,3.67298638790291e-10,0.045554817275747526,7603.032654450892,3.67298638790291e-10,0.32077076411960137,7603.032654450892,8.303642721441428e-09,0.2249629061750337,27850.622710936874,0.24457507460859615
0.005956021073442981,2.7488453809739317,5016.54170144967,1.143011914930065,0.001423955129754814,0.04582059800664453,33212.0,1.2338591274753642e-10,0.04582059800664453,33212.0,1.2338591274753642e-10,0.3271893687707641,52642.8627117523,1.7547475522988802e-10,0.2296519682558154,62447.503526302855,0.447277530715213
0.002801675286347654,7.730077225169628,5047.501298210854,8.727406967629996,0.0023312441476463198,0.03839202657807309,20558.091530804897,3.868028356794869e-10,0.03839202657807309,20558.091530804897,3.868028356794869e-10,0.3178073089700997,20558.091530804897,1.1574464928508114e-09,0.2171840326105087,28758.43414747232,0.09654292329632344
0.0045290431923839785,4.716084320084962,5891.890250469734,5.665880503201049,0.001989189138438204,0.043747508305647845,25277.20891997238,3.141195064081926e-10,0.043747508305647845,25277.20891997238,3.141195064081926e-10,0.32422591362126246,25277.20891997238,7.652395170039951e-10,0.22346872726927144,33512.84554302624,0.12630691089621207
0.007464506600697118,5.628624404306165,7572.293641189044,5.1041736524902,0.009085702204299165,0.04769435215946844,3989.624463926835,5.193955594070839e-10,0.04769435215946844,3989.624463926835,5.193955594070839e-10,0.328797342192691,3989.624463926835,3.0454495413766176e-08,0.22898821936838457,17633.69300556721,0.12984586239741916
0.006684776161609209,6.792262130477376,6793.526692850425,4.475126940709777,0.008120580128062837,0.04740199335548173,5240.485773637121,4.998043745640737e-10,0.04740199335548173,5240.485773637121,4.998043745640737e-10,0.3303388704318937,5240.485773637121,1.764831625982665e-08,0.22888084355822377,19323.277455411517,0.14492084087686527
0.004902710326563798,4.851775498929014,5982.314535276932,6.8740689198150955,0.007784495700957972,0.045541528239202655,4950.49576142756,5.292258142510493e-10,0.045541528239202655,4950.49576142756,5.292258142510493e-10,0.32449169435215947,4950.49576142756,1.9855278595619917e-08,0.2262717104823041,17267.97140606927,0.1036214028137414
0.0005627128335610699,8.251588511114639,5214.013941998732,5.049180484700244,0.001639765288311712,0.01536212624584718,27823.446130387863,3.327499107266644e-10,0.01536212624584718,27823.446130387863,3.327499107266644e-10,0.2505514950166113,27823.446130387863,6.313183256289222e-10,0.15968538573817573,34847.403970451065,0.29628003709862
0.0077511497432299955,3.191196309734959,7292.978406087146,6.748866030441838,0.005373123429872488,0.04930232558139535,10079.864569894677,3.945741967497298e-10,0.04930232558139535,10079.864569894677,3.945741967497298e-10,0.3277607973421927,10079.864569894677,4.799320797129409e-09,0.2289156441062046,22967.764918752047,0.09890089932585315
0.0010976493418952723,4.256626871719398,8601.06882626574,6.088839488645424,0.002811099360695642,0.0265514950166113,21939.48903109468,2.9978563606970397e-10,0.0265514950166113,21939.48903109468,2.9978563606970397e-10,0.2877475083056479,21939.48903109468,1.0147280907385952e-09,0.19205956517007666,32852.0332550659,0.1753878993391339
0.007442732901909632,6.088769925567671,9666.271474207799,7.4103727977867315,0.00572732135654605,0.04842524916943521,9613.8421668719,3.568904557380492e-10,0.04842524916943521,9613.8421668719,3.568904557380492e-10,0.330046511627907,9613.8421668719,5.276810886803162e-09,0.22890817927810303,23263.865901565165,0.09185731700245131
0.009090221809576915,1.6548041700936895,5126.668736589091,6.787414466323106,0.00688344052174125,0.04990033222591362,6161.307669500443,5.159597548262756e-10,0.04990033222591362,6161.307669500443,5.159597548262756e-10,0.3353488372093023,6161.307669500443,1.2830055120608034e-08,0.23340488029668177,18281.157618630594,0.0978541391972148
0.0062308300535011026,6.584207960669985,5206.896673587084,2.900294175812144,0.00997987474444946,0.04659136212624586,3358.705615813372,7.765710738728176e-10,0.04659136212624586,3358.705615813372,7.765710738728176e-10,0.3248239202657808,3358.705615813372,4.2534086365840455e-08,0.22605629396237478,17419.547409349776,0.21152606655750333
0.0010900009921488926,6.676507544324861,9824.90445488448,3.6342967756341893,0.008632214206073078,0.024877076411960134,5781.081634056446,4.923920014406888e-10,0.024877076411960134,5781.081634056446,4.923920014406888e-10,0.28344186046511627,5781.081634056446,1.4419459216570524e-08,0.1893449532988958,22941.75660222108,0.2735518170078995
0.005617202433562463,6.649867236222792,9997.731400917623,1.3319315197822093,0.003523392066747755,0.04688372093023257,33212.0,1.0079331377075934e-10,0.04688372093023257,33212.0,1.0079331377075934e-10,0.33025913621262454,42196.83369678054,2.70840376891556e-10,0.22867567880052633,68180.08025420702,0.39151239338214394
0.0023082940505975763,2.4869917099915746,8203.577849436642,2.0629254667267842,0.004260728192774563,0.03716943521594685,23087.62510760404,2.1064993958953352e-10,0.03716943521594685,23087.62510760404,2.1064993958953352e-10,0.3103654485049834,23087.62510760404,9.071566086441953e-10,0.21458331542933942,42572.67635436973,0.3219647927967818
0.003658609749138031,8.502202795566191,6236.671253121882,2.8174542199477752,0.002786640186898998,0.04086378737541529,25908.97607722743,2.488001332617215e-10,0.04086378737541529,25908.97607722743,2.488001332617215e-10,0.3204252491694352,25908.97607722743,7.254694909391062e-10,0.2200800960022018,38410.94113779191,0.2371434974888388
0.006850466475660109,8.63913817885988,8786.526609593584,6.168992494300785,0.001716439247129612,0.046883720930232575,29645.189368001025,2.549602980969032e-10,0.046883720930232575,29645.189368001025,2.549602980969032e-10,0.32446511627906977,29645.189368001025,5.565997880043579e-10,0.22686379126396183,37727.6166409058,0.11075118609681363
0.003994806778653715,6.251524087399238,6470.358171842518,5.860900461584811,0.006077440990907874,0.04164784053156147,8363.689583407902,4.453355385897379e-10,0.04164784053156147,8363.689583407902,4.453355385897379e-10,0.3193089700996678,8363.689583407902,6.959625896406503e-09,0.22204248798616394,21472.912562424975,0.1273149069215794
0.008719016362545453,8.20019311016604,5397.898987127014,5.413702945745986,0.004874488517514051,0.05004651162790698,11342.946599646673,4.195285256734478e-10,0.05004651162790698,11342.946599646673,4.195285256734478e-10,0.33087043189368776,11342.946599646673,3.7877945390812685e-09,0.23069701381995839,23751.7694892998,0.11835276925786858
0.008078101981217951,9.439870111158593,6120.836694948663,2.4060727638687838,0.005600595453267272,0.04819933554817276,12776.93223969364,3.5381357738748783e-10,0.04819933554817276,12776.93223969364,3.5381357738748783e-10,0.3285581395348837,12776.93223969364,2.959498152275587e-09,0.2309213207856485,29781.78386973416,0.23923655782842201
0.0028217396767144932,8.966640870408922,9358.14118055646,8.16327385977132,0.0010244602239254262,0.03801993355481728,33212.0,2.6809402474105917e-10,0.03801993355481728,33212.0,2.6809402474105917e-10,0.3148571428571429,33731.35683327862,4.30308487294632e-10,0.21540010044529562,38844.18959603007,0.10290841176003622
0.0023186549236909556,1.3182175283679574,5380.838827933101,5.839705365946964,0.002220760556429065,0.037328903654485046,23078.199639401257,3.415371872630571e-10,0.037328903654485046,23078.199639401257,3.415371872630571e-10,0.31102990033222594,23078.199639401257,9.177642470762964e-10,0.2153033435770473,31679.38767991025,0.13958625998884747
0.0032580042017652747,4.911919879863111,8704.09033352711,8.168738116716789,0.004163263163012663,0.04006644518272426,13998.505971024062,3.5248293307528787e-10,0.04006644518272426,13998.505971024062,3.5248293307528787e-10,0.31811295681063123,13998.505971024062,2.492543717645075e-09,0.22015996950850514,26087.423092526435,0.0977582386773001
0.0038295740761666737,1.1141324040515561,7557.356110634457,8.351273952270297,0.0026874107711830986,0.042418604651162796,20211.873482588617,3.372287001096402e-10,0.042418604651162796,20211.873482588617,3.372287001096402e-10,0.3238803986710963,20211.873482588617,1.1970718180167933e-09,0.22463391949841913,29833.75674371288,0.09260686632056052
0.001653587386835944,2.7124595838711314,6186.944326795101,5.0267824034237645,0.003876240350865103,0.03157475083056479,15758.101139321254,3.7230428579385703e-10,0.03157475083056479,15758.101139321254,3.7230428579385703e-10,0.30446511627906975,15758.101139321254,1.9633226831277466e-09,0.20540794904178325,27918.33431709652,0.17925818007588204
0.003146471810160182,6.075638427160254,7243.092930883464,7.615433234124509,0.0016197386975985188,0.03880398671096345,27394.970443132584,3.084763667692091e-10,0.03880398671096345,27394.970443132584,3.084763667692091e-10,0.32107641196013287,27394.970443132584,6.520471123345562e-10,0.21965741953560633,34409.78984158196,0.10796434196492231
0.004345223881930156,7.4383438726584545,9713.819573779148,9.122932128338554,0.005566322377426606,0.04324252491694352,9519.362269738556,3.765667663810041e-10,0.04324252491694352,9519.362269738556,3.765667663810041e-10,0.3236279069767442,9519.362269738556,5.386973180573196e-09,0.22455415280528462,22433.286855628547,0.08409473424596083
0.0013710219040057022,2.914274164862031,5294.291719571494,7.548622344812265,0.007287420251587016,0.03027242524916944,5447.2232208245405,5.855932802393188e-10,0.03027242524916944,5447.2232208245405,5.855932802393188e-10,0.30018604651162795,5447.2232208245405,1.6408156954498582e-08,0.202903768312726,17355.127468659044,0.13231804977969866
0.005698548624148319,9.798151825284947,6700.030831833325,5.298996703270034,0.0019138978844623882,0.04499667774086381,27141.028874125055,2.8401790764543965e-10,0.04499667774086381,27141.028874125055,2.8401790764543965e-10,0.32221926910299004,27141.028874125055,6.636981308565497e-10,0.22431213846461995,35555.038444908096,0.13030036649460336
0.003602488748022921,7.698351133917355,5594.905706844656,7.694074452811794,0.0031645045999032645,0.04019933554817277,16983.825408901426,3.884189842853125e-10,0.04019933554817277,16983.825408901426,3.884189842853125e-10,0.31888372093023254,16983.825408901426,1.6943602929116197e-09,0.22104268502461707,27002.999742611748,0.1039333995757392
0.005342666763728767,7.0913796506581726,7026.66981588018,1.6093335182211805,0.005510323429680794,0.04659136212624586,17406.91263145296,2.714394479914816e-10,0.04659136212624586,17406.91263145296,2.714394479914816e-10,0.3242392026578073,17406.91263145296,1.5836439057570616e-09,0.2261608977027299,39236.293810939685,0.3417039191527246
0.001731792642703879,8.059566493058574,7427.315794536919,4.966081558771211,0.004078571951866,0.0318405315614618,15789.118678475179,3.405490838208416e-10,0.0318405315614618,15789.118678475179,3.405490838208416e-10,0.302750830564784,15789.118678475179,1.9549097698242674e-09,0.2057037647587626,28866.133096814574,0.17880862741722753
0.00786851834385335,8.746775733224595,6596.966815989006,5.08005797412596,0.006850473238135467,0.048823920265780744,7069.403985075016,4.5416690073227874e-10,0.048823920265780744,7069.403985075016,4.5416690073227874e-10,0.32459800664451827,7069.403985075016,9.723808927515005e-09,0.22771136765292607,20769.882944766654,0.1269350470858472
