k1,k2,k3,k4,k5,o1,o2
-0.848827323092322,-0.5005305562712016,-1.0289454089176624,-0.2519912900249321,1.0611266971776887,0.3515026970147744,0.28334872752136075
1.532175262707665,0.3032491085993599,-0.10439675413062062,-1.387146897021257,1.4948652274808856,0.3887485456861299,0.4428416117905742
1.5678188376444024,-1.5528422751086146,0.9984914374412841,-0.6561742965297604,-0.28333715664332976,0.39961817810500233,0.4080638736377428
-0.7914491837719843,0.970131695682815,-1.5921333848569406,1.3323110440301422,-0.18384703497495936,0.34567738841233253,0.27137591623206436
0.7207327595026737,1.5477842992719737,-0.6841574274617347,-0.812603445409769,-0.367754683350962,0.3855553890154023,0.3783098361340593
0.7920361182992915,1.1909723324472412,-0.9121855344076951,-0.13852118205317873,-1.3839089760141836,0.38956793842729875,0.35885633001213424
1.699361081766965,-1.0160716540878658,-1.7012122369503462,1.3330742156098716,0.45871817244918967,0.4032038745685433,0.25237861972967246
-1.5060422620723315,0.986436488008446,0.8893537035970882,0.4355736281178307,-1.7121244829483633,0.2084293733335921,0.3819308184001653
-1.0356890519526727,0.46131597400299296,-1.1684167104720584,0.004001170610358386,-0.1847025186578259,0.3322343176118348,0.30726587572709213
1.1817790415798775,-1.6397983609575835,-0.5466247266462843,1.0881053290894585,0.35652456632687524,0.39105026335463283,0.2725691030364741
-1.112743747649556,-1.6214325305813457,-0.4201494196487855,1.6131396450712048,1.3517348257879798,0.3369701000435311,0.23974277557169232
-1.5959690219652727,-1.2200864285182338,-0.7787388862743743,-1.7329164117892648,-0.4041356190804384,0.15247880104215758,0.5619278505595064
-0.23027035631557727,0.7755874498896542,-0.23056941755387034,1.482282058797167,0.31724362786421617,0.3654899305046741,0.27092481589940115
0.38957874590895764,-0.31731018216911305,1.1205656910674033,-0.4309758499945638,1.3313780656082808,0.38434603604851375,0.33065168012046203
1.256438750883004,-0.7584314231744312,0.8671695605222565,1.078635144863268,-1.1852746875014673,0.39007872797490195,0.3400111468030327
-1.471076911892072,0.5413085114928955,0.9635061066297348,-0.34910921995683225,-1.1594777451934335,0.2301938715858159,0.4116946633882768
-0.23854582693323462,0.9560372941643107,1.3476247255718055,1.4552655259328071,0.11178098939828796,0.37165181063010644,0.2952104314514768
-1.4783959087451464,-0.39170668096918837,-0.8714505496201689,-0.05106024097168008,0.16771659713547668,0.2372363972812127,0.305564713194791
-1.402591546515913,-0.07790366978874044,0.8765998289213793,-0.001886400309878042,-1.389962368021751,0.2584756980522782,0.39240385923733806
-1.161348081159858,1.7514869484898594,1.0414186399467682,-0.9257706451844426,-0.4376110671145791,0.31070539445157036,0.4579023812988842
-1.3678123254395658,0.4435355608286996,-0.9466062998185099,-0.3725619369961082,-0.49527036784181955,0.2751248619423573,0.34068170456593155
-0.5837065296516788,-1.4704145498789005,-1.6764511802849225,0.5875764618051081,-0.19944330389276874,0.37021425458672913,0.2824937860477677
1.1403165925787893,0.5804789344786196,-1.126531694886118,0.014905390954629963,0.0984048170738584,0.3876530626621287,0.29858547887933234
-0.7835729957230658,-0.9238588237744718,0.9685270130309718,-0.8916109305260705,-1.04996690053189,0.3492672920776626,0.4747748175578118
0.7264535545890007,0.5603155113571604,-1.0268545302013923,0.3208982164980299,1.018738396094333,0.3905941338649421,0.26424267657625805
-1.5031226812951748,0.27144834876202445,0.4934463217162251,1.2725906454777292,-1.01503878380014,0.21385404668566552,0.3247951770781799
1.3744434111046866,0.7717280883718971,-0.5743032293962849,-1.4527887265205326,-1.0947535439786236,0.39847103667263983,0.5561140271124119
-0.524046410069579,1.3534595650020473,0.03666899622048702,1.6706547279333042,0.9249104434268209,0.35078445786426904,0.25443493805855977
-1.5136296303530936,-0.8545027298493126,1.2634691389099866,0.7903397678612649,1.1507660012877918,0.21069577341587334,0.2819377752057792
1.4579903365953606,-1.0701545115339641,-0.8950531830401821,0.5122626384152605,0.04934403610157906,0.3966259807781197,0.2889266907363835
-1.0464185459958593,1.3622021340877795,1.3931360727615811,-1.550565724513328,-0.5554954824336562,0.3256670737844889,0.7201113523588688
0.763314322781515,-0.5811118037481217,-0.529475403272036,0.12858660332684616,0.9567391467105206,0.39241485009876365,0.279870126416043
1.6179685336667313,-0.574984064098714,-0.5422586008309476,-0.3028318993752553,1.6504377180918173,0.39810805899119706,0.2779639897975221
-1.2686305696971483,0.9069835066120403,-0.8032710593226844,-0.3603855533575416,0.5982716339271505,0.29231936752486076,0.3082671145960284
1.6437912390822702,-1.621012554956369,-1.367229835919388,1.047927667106459,-0.7952800209467069,0.3986018494813025,0.29632061755423533
0.8916233994909275,-0.09524722470803278,-0.11097141147493664,0.05838011580779391,1.4136321814745092,0.38997018938233297,0.27648443741499706
1.4675682978286717,-0.0072135563873192985,0.988129130657173,-0.41428197675813894,1.2396869366474954,0.394993971295911,0.3292865874549346
-0.9938369604387536,-1.2595891990378543,1.0940802720927842,-1.5996443711687498,0.7221436600429788,0.34260902059153503,0.668083543366714
-1.6143806575074464,-1.209467923618049,-0.120434514623264,0.7983270077734708,-1.399384497319903,0.1302371783457906,0.34063322505356547
0.11475357289971914,-1.371520460060268,-0.48007110212399845,-0.4895758948968445,-0.10339141338031971,0.38444285209146295,0.3456706873667366
-0.34072747863082226,1.618230977398291,-0.9464065614789814,-1.1411821440707588,-0.7668985029849127,0.363498833692843,0.43152388882083514
0.6117426349066496,-0.2515394967427403,-0.5998467995949198,0.3635719696619349,-0.5045519861239657,0.39057662769945956,0.31516095202897554
-0.17928970614732576,-0.6465601312817658,-0.5830351906476795,-1.7468548088429448,-1.6475382594508892,0.37623836030662106,0.7939908879287457
1.3738952476936936,-0.023181940413748287,1.5468111325553715,0.9200057380680753,-1.202427283699513,0.39730081989027155,0.35538656026541404
-0.8844358567210415,1.2401054251886814,-1.635832498202732,0.7280751560969392,0.19420275053918334,0.3379620380683758,0.26931965651832274
-0.07423810517827144,0.5974373945208773,0.4570000487870236,-1.7162197161408852,-0.32336429250659543,0.3719478342980631,0.7876258199723224
-0.022328187413314292,0.39836752400816094,-0.4160483679303686,-0.4355921800233098,-0.08007962492693223,0.37402315907253375,0.342749226054777
0.10658806149987855,-1.2931387408115467,0.665463248009811,0.9542557434750761,-0.6712961137191525,0.3844105872083619,0.3231404071328526
