k1,k2,k3,k4,k5,o1,o2,o3
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.20526384888139634,52159.682187202256,0.11967218707329108
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.08132462392612419,51056.39212203778,0.0016449280835585105
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.1719174896231409,51645.81895871498,0.030168532392126808
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.2218671034306957,51617.3548913516,0.12183882301798495
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.21229752300775503,51771.467482841246,0.09603687890002256
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.1102321483058903,50755.61648540497,0.003591752156587895
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.21829561689459837,51688.177341422575,0.1162696492396501
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.22524682094229354,51334.31392886937,0.08108671955393172
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.11059298157049953,51105.690475716634,0.004151904447931516
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.19418296022640205,51620.70649474435,0.051586304894464585
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.22343317457924228,51982.19072138573,0.13666620685261813
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.15264605617037708,51565.172996737434,0.016634749050405056
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.0590949899405344,50697.06165970092,0.0008726674321487604
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.22363615693049085,51758.933059630384,0.13496451452706495
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.22363026547909481,51604.392679185155,0.08722893310413074
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.061489725311007506,50449.22575882093,0.0005395634123684505
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.2005906065112879,51850.34890825729,0.0765011913540458
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.17694961193374698,51458.13862633294,0.03620762484163225
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.19589906416796815,51201.43087128057,0.05262477581029561
0.001430045963730685,1.7067669476528309,1434.586890257851,0.38431606968036597,0.0035398411133937724,0.1890754327929094,51936.69544526082,0.0735603102664819
0.00352799967796748,3.536447519030726,1196.0040650108183,0.3225583074633567,0.003460236050157274,0.20996072224146325,51984.72714547437,0.08603479464830138
13.64411476102827,3.312595541164072,977.781702834129,0.2599727728360621,0.0034800036177244395,0.22154834851464275,52233.81704901148,0.15221458345526745
0.00028288600814990175,1.0030984468565127,3642.271390024031,1.0251348915275695,0.003350370379132166,0.11984287885034753,51310.39221504382,0.0077376454101461805
0.0002600003737952701,9.232147814454166,4499.434614189878,1.2887307463719562,0.0032683529490458046,0.10678079943095672,51082.035741330474,0.0035409613624140523
2.072664987717092,2.081342096676685,988.489602846058,0.27152288752341747,0.0034061984914423348,0.22289058310281634,51615.34075426936,0.12470009151438648
0.0021994937427106875,7.587052423366718,1349.6271690531619,0.37568583610907663,0.003344301788336969,0.1955294079602633,51613.2919270595,0.061877551439097435
0.7186589371767058,6.149834370121252,986.1683481903718,0.2652929390863601,0.0034941726791641267,0.22244094878911805,51823.35083735094,0.14008426369232702
2.852754956429666,2.0223129978627394,981.7713813337521,0.2665294498290385,0.003465901431276478,0.22499143247606437,51682.79109975306,0.1317671134276246
7.001658299806304,7.229536815234162,1029.4686504225128,0.28988555828670476,0.003318663049726693,0.2232077750857453,51290.29301586907,0.09170514614667125
1.4445448667270324,3.860039616777091,1046.6783161339256,0.2857883455294371,0.0034232513936647735,0.2258707085560149,51692.064499422566,0.09383845433825413
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.20526384888139634,52159.682187202256,0.11967218707329108
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.08132462392612419,51056.39212203778,0.0016449280835585105
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.1719174896231409,51645.81895871498,0.030168532392126808
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.2218671034306957,51617.3548913516,0.12183882301798495
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.21229752300775503,51771.467482841246,0.09603687890002256
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.1102321483058903,50755.61648540497,0.003591752156587895
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.21829561689459837,51688.177341422575,0.1162696492396501
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.22524682094229354,51334.31392886937,0.08108671955393172
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.11059298157049953,51105.690475716634,0.004151904447931516
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.19418296022640205,51620.70649474435,0.051586304894464585
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.22343317457924228,51982.19072138573,0.13666620685261813
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.15264605617037708,51565.172996737434,0.016634749050405056
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.0590949899405344,50697.06165970092,0.0008726674321487604
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.22363615693049085,51758.933059630384,0.13496451452706495
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.22363026547909481,51604.392679185155,0.08722893310413074
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.061489725311007506,50449.22575882093,0.0005395634123684505
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.2005906065112879,51850.34890825729,0.0765011913540458
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.17694961193374698,51458.13862633294,0.03620762484163225
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.19589906416796815,51201.43087128057,0.05262477581029561
0.001430045963730685,1.7067669476528309,1434.586890257851,0.38431606968036597,0.0035398411133937724,0.1890754327929094,51936.69544526082,0.0735603102664819
