k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.2,0.2,0.4,0.4,0.2,9.362,11.444,4.152,57.021,85.9868,15.1552,60.1897,22.7364,29.0967
0.2,0.2,0.4,0.4,0.4,10.13,8.62,6.208,65.6925,50.9295,29.5799,49.4303,36.4699,32.1032
0.2,0.2,0.4,0.4,0.6,10.55,6.98,7.428,70.8332,35.683,41.572,41.524,45.0106,30.5256
0.2,0.2,0.4,0.4,0.8,10.814,5.786,8.358,77.1938,26.922,47.7694,36.5413,49.6359,28.9846
0.2,0.2,0.4,0.4,1.0,10.792,5.124,9.042,71.7562,20.9826,58.8379,31.088,55.642,28.586
0.2,0.2,0.4,0.6,0.2,10.33,11.572,3.056,71.0392,87.3074,10.2213,66.1796,19.0276,21.6132
0.2,0.2,0.4,0.6,0.4,11.22,9.06,4.678,83.4104,55.1226,19.1246,56.8745,30.588,24.8129
0.2,0.2,0.4,0.6,0.6,12.134,7.064,5.76,95.8437,37.1302,24.4513,49.8331,39.3749,23.1837
0.2,0.2,0.4,0.6,0.8,12.304,6.35,6.304,96.6689,30.244,30.216,44.8754,44.0056,23.6589
0.2,0.2,0.4,0.6,1.0,12.704,5.34,6.914,102.59,21.2108,36.4074,38.7862,50.3372,21.877
0.2,0.2,0.4,0.8,0.2,10.964,11.59,2.404,81.6179,87.0801,5.50379,72.376,15.5917,16.0357
0.2,0.2,0.4,0.8,0.4,12.18,9.138,3.64,93.7792,58.3597,11.8862,63.5883,25.7904,19.7131
0.2,0.2,0.4,0.8,0.6,12.636,7.594,4.728,109.146,38.1495,17.497,53.906,34.4278,20.3743
0.2,0.2,0.4,0.8,0.8,13.41,6.322,5.226,115.91,30.1666,21.057,48.3246,40.1597,19.0533
0.2,0.2,0.4,0.8,1.0,13.894,5.526,5.538,128.921,23.4562,20.9264,46.2863,41.4199,16.7465
0.2,0.2,0.4,1.0,0.2,11.158,11.798,2.002,79.1513,94.4782,4.54709,74.3767,13.3624,14.277
0.2,0.2,0.4,1.0,0.4,12.728,9.102,3.128,107.782,57.8633,8.22807,67.3705,21.2934,15.504
0.2,0.2,0.4,1.0,0.6,13.482,7.654,3.822,129.994,35.4171,12.2268,56.0328,30.8475,15.4052
0.2,0.2,0.4,1.0,0.8,14.024,6.51,4.424,128.24,31.2123,15.5233,52.6751,34.7373,16.2042
0.2,0.2,0.4,1.0,1.0,14.506,5.668,4.784,139.357,23.609,17.0034,47.5972,38.7949,14.7277
0.2,0.2,0.6,0.2,0.2,6.228,12.118,6.612,27.9118,99.3868,31.3962,43.4821,23.6898,44.585
0.2,0.2,0.6,0.2,0.4,6.354,9.152,9.452,27.5879,55.1432,65.9436,31.5192,34.5792,50.6686
0.2,0.2,0.6,0.2,0.6,6.064,7.59,11.304,26.1602,39.0039,88.2761,25.6455,39.3893,49.3493
0.2,0.2,0.6,0.2,0.8,6.22,6.172,12.566,27.2661,25.5615,112.338,20.3909,44.0937,44.0367
0.2,0.2,0.6,0.2,1.0,6.318,5.254,13.386,28.2213,21.7249,117.095,18.5563,47.3059,41.7214
0.2,0.2,0.6,0.4,0.2,7.634,12.608,4.716,37.475,105.477,19.3901,52.726,20.9419,36.2652
0.2,0.2,0.6,0.4,0.4,7.818,10.326,6.814,44.8265,65.3264,35.8231,44.5324,33.2707,40.3133
0.2,0.2,0.6,0.4,0.6,8.406,8.094,8.458,47.0232,47.1996,49.4191,38.3746,39.6834,41.2254
0.2,0.2,0.6,0.4,0.8,8.506,7.016,9.436,50.9078,36.641,58.03,35.0921,45.5906,37.6323
0.2,0.2,0.6,0.4,1.0,8.68,6.266,10.012,48.3463,31.0333,68.4167,31.416,49.076,36.7142
0.2,0.2,0.6,0.6,0.2,8.066,13.248,3.644,45.9175,113.357,11.5123,60.669,17.2961,27.7458
0.2,0.2,0.6,0.6,0.4,8.952,10.56,5.446,61.8494,70.4473,21.2816,55.7384,28.306,30.2708
0.2,0.2,0.6,0.6,0.6,9.562,8.912,6.484,63.8258,52.9261,29.625,49.6768,35.4068,32.8323
0.2,0.2,0.6,0.6,0.8,10.05,7.36,7.548,66.4564,39.4814,41.0979,41.6593,43.3573,32.5699
0.2,0.2,0.6,0.6,1.0,10.178,6.492,8.288,71.3129,28.8877,48.458,36.9122,49.5057,30.357
0.2,0.2,0.6,0.8,0.2,8.76,13.53,2.668,51.6136,118.298,7.12402,67.1675,13.5274,21.8917
0.2,0.2,0.6,0.8,0.4,9.626,10.98,4.352,57.1123,87.6349,14.2045,61.0606,22.2882,28.2796
0.2,0.2,0.6,0.8,0.6,10.196,9.136,5.626,73.8533,55.1438,22.916,54.0354,32.7889,28.3235
0.2,0.2,0.6,0.8,0.8,10.928,7.682,6.348,83.6982,42.6702,26.1031,50.2296,38.0993,26.5397
0.2,0.2,0.6,0.8,1.0,11.332,6.712,6.914,81.9096,33.981,34.8483,43.3924,44.6258,27.7167
0.2,0.2,0.6,1.0,0.2,8.952,13.804,2.202,52.9997,124.442,4.67054,71.5757,10.9336,17.5387
0.2,0.2,0.6,1.0,0.4,10.106,11.066,3.786,70.9126,77.6049,12.3369,63.999,22.6079,24.0703
0.2,0.2,0.6,1.0,0.6,11.1,9.212,4.646,85.477,51.0051,19.4997,55.4056,32.5705,25.1373
0.2,0.2,0.6,1.0,0.8,11.68,7.886,5.392,92.218,40.8828,22.327,51.1097,37.6487,24.632
0.2,0.2,0.6,1.0,1.0,11.94,6.944,6.074,91.2228,33.7724,29.6158,46.0588,43.0385,24.7015
0.2,0.2,0.8,0.2,0.2,5.076,12.738,7.144,18.908,97.7649,43.0494,35.4889,22.6143,53.14
0.2,0.2,0.8,0.2,0.4,5.04,9.956,9.962,17.6657,71.0361,66.2891,27.1962,27.6488,58.7639
0.2,0.2,0.8,0.2,0.6,5.146,7.922,11.89,20.2131,43.2464,93.1682,23.6226,36.0421,53.1257
0.2,0.2,0.8,0.2,0.8,4.936,6.75,13.272,16.7374,30.737,122.595,17.4329,36.1838,52.4529
0.2,0.2,0.8,0.2,1.0,4.96,5.62,14.378,17.9463,23.2862,137.374,15.1611,40.8027,45.8373
0.2,0.2,0.8,0.4,0.2,6.054,13.846,5.058,28.8127,120.535,19.9305,49.6516,17.9568,38.8566
0.2,0.2,0.8,0.4,0.4,6.528,11.074,7.356,32.4541,79.4675,37.4882,42.9528,28.004,45.4425
0.2,0.2,0.8,0.4,0.6,6.862,8.95,9.146,34.4198,53.5426,57.159,35.1374,36.7617,46.6446
0.2,0.2,0.8,0.4,0.8,7.064,7.436,10.458,35.9278,38.0179,74.2968,29.433,43.6239,43.9262
0.2,0.2,0.8,0.4,1.0,7.302,6.724,10.932,36.0349,33.4788,80.6567,28.0314,45.1248,42.863
0.2,0.2,0.8,0.6,0.2,6.542,14.51,3.906,29.0704,138.499,13.1835,52.5226,14.1032,34.1021
0.2,0.2,0.8,0.6,0.4,7.494,11.514,5.95,40.9398,88.3265,25.3783,50.5853,24.7322,38.4646
0.2,0.2,0.8,0.6,0.6,7.762,9.89,7.306,43.3601,64.6552,36.5455,44.9537,33.0088,40.8614
0.2,0.2,0.8,0.6,0.8,8.456,8.238,8.264,49.5231,44.6667,50.4913,39.0997,41.5307,38.1334
0.2,0.2,0.8,0.6,1.0,8.462,7.35,9.146,53.4515,37.8231,52.3895,37.3089,45.0346,36.9288
0.2,0.2,0.8,0.8,0.2,6.922,14.988,3.048,35.4668,140.525,7.91753,60.975,12.2302,25.9445
0.2,0.2,0.8,0.8,0.4,7.996,12.268,4.694,46.501,92.7898,17.9964,55.7125,22.9988,33.7495
0.2,0.2,0.8,0.8,0.6,8.722,10.12,6.116,54.2572,67.9655,27.3653,49.9052,31.8479,34.5572
0.2,0.2,0.8,0.8,0.8,9.29,8.66,7.008,57.064,55.7078,34.008,47.3613,34.8594,35.4937
0.2,0.2,0.8,0.8,1.0,9.69,7.728,7.54,63.8456,41.8537,40.5455,42.2883,41.7289,33.9648
0.2,0.2,0.8,1.0,0.2,7.206,15.32,2.432,34.3002,156.927,5.72082,61.3568,10.0611,21.2122
0.2,0.2,0.8,1.0,0.4,8.392,12.45,4.116,46.1186,102.829,14.748,57.8593,20.0647,31.3325
0.2,0.2,0.8,1.0,0.6,9.31,10.58,5.068,61.3526,73.3062,18.7088,57.5433,27.4298,29.4475
0.2,0.2,0.8,1.0,0.8,9.836,9.06,6.062,61.5001,55.6236,29.7577,48.7774,35.0222,33.864
0.2,0.2,0.8,1.0,1.0,10.252,7.994,6.712,72.1728,42.8036,32.1494,46.8693,40.2932,30.379
0.2,0.2,1.0,0.2,0.2,4.212,13.534,7.212,13.979,112.309,41.6383,31.5519,18.7225,56.8665
0.2,0.2,1.0,0.2,0.4,4.242,10.492,10.224,14.5245,70.8917,74.2343,24.0711,25.3465,61.8615
0.2,0.2,1.0,0.2,0.6,4.152,8.368,12.438,13.8366,49.223,102.367,19.6794,29.5866,59.1251
0.2,0.2,1.0,0.2,0.8,4.24,7.016,13.702,13.822,36.4446,122.458,16.6515,31.9574,56.133
0.2,0.2,1.0,0.2,1.0,4.286,6.05,14.622,14.7497,26.9294,136.54,14.4787,35.4891,52.027
0.2,0.2,1.0,0.4,0.2,5.076,14.714,5.168,17.9581,146.898,19.8595,41.5568,13.8549,43.3347
0.2,0.2,1.0,0.4,0.4,5.54,11.656,7.762,24.4293,84.683,45.833,36.6751,26.4354,50.5212
0.2,0.2,1.0,0.4,0.6,5.714,9.516,9.728,24.4932,60.0058,64.5712,32.0056,32.886,51.6777
0.2,0.2,1.0,0.4,0.8,5.964,8.196,10.798,26.2312,44.0657,80.8148,27.2656,37.2292,51.0537
0.2,0.2,1.0,0.4,1.0,6.156,7.096,11.706,29.2902,34.8365,90.1038,24.3638,42.6191,47.0062
0.2,0.2,1.0,0.6,0.2,5.624,15.34,3.994,23.7782,150.365,12.9278,50.7032,12.605,34.2606
0.2,0.2,1.0,0.6,0.4,6.274,12.392,6.292,30.1673,99.2849,28.7202,45.0347,23.2585,43.725
0.2,0.2,1.0,0.6,0.6,6.702,10.564,7.692,32.8228,72.5751,43.2757,40.6654,30.0463,46.0558
0.2,0.2,1.0,0.6,0.8,7.112,8.982,8.864,38.5405,53.7692,50.3502,39.0862,37.5864,43.1018
0.2,0.2,1.0,0.6,1.0,7.464,7.892,9.602,39.9085,43.0344,62.7291,33.6654,41.0909,43.512
0.2,0.2,1.0,0.8,0.2,5.938,15.852,3.168,25.7176,160.599,9.77533,51.8205,11.1126,30.1251
0.2,0.2,1.0,0.8,0.4,6.602,13.17,5.186,30.8453,115.252,20.9012,48.7452,18.8557,40.0044
0.2,0.2,1.0,0.8,0.6,7.506,10.894,6.558,40.9358,79.3054,29.3934,48.5347,27.4966,40.2557
0.2,0.2,1.0,0.8,0.8,7.944,9.472,7.542,42.069,67.4842,37.7036,43.6978,32.1326,41.6455
0.2,0.2,1.0,0.8,1.0,8.382,8.326,8.25,48.2365,47.4466,47.7871,39.0496,40.75,39.5696
0.2,0.2,1.0,1.0,0.2,6.066,16.132,2.76,28.0217,162.928,6.69178,57.8149,9.59303,24.8754
0.2,0.2,1.0,1.0,0.4,7.284,13.284,4.39,39.807,110.528,15.1241,56.1557,19.6085,32.6105
0.2,0.2,1.0,1.0,0.6,7.818,11.386,5.754,45.9768,89.1473,21.0315,54.2848,24.4521,34.2895
0.2,0.2,1.0,1.0,0.8,8.346,9.844,6.768,46.7478,65.9436,32.6194,47.3427,32.0063,39.1
0.2,0.2,1.0,1.0,1.0,9.154,8.556,7.248,56.1065,52.8325,35.1488,46.3851,36.7533,35.922
0.2,0.4,0.2,0.2,0.2,13.814,6.306,4.838,108.897,30.2809,25.2823,46.5861,41.6331,20.6549
0.2,0.4,0.2,0.2,0.4,13.254,5.06,6.644,105.977,20.7018,36.5945,37.7222,50.307,21.4382
0.2,0.4,0.2,0.2,0.6,13.05,4.128,7.78,108.024,13.699,46.0798,30.1639,58.1052,18.934
0.2,0.4,0.2,0.2,0.8,12.718,3.496,8.744,94.5997,10.0982,62.6838,23.7373,64.9577,18.7184
0.2,0.4,0.2,0.2,1.0,12.432,3.16,9.366,98.7389,8.18277,68.0121,19.6682,67.569,16.4002
0.2,0.4,0.2,0.4,0.2,15.808,6.15,3.0,151.783,29.9634,8.45291,58.0529,26.6212,11.3307
0.2,0.4,0.2,0.4,0.4,15.442,5.2,4.316,150.159,19.6553,16.405,44.1599,40.4893,13.3455
0.2,0.4,0.2,0.4,0.6,15.478,4.16,5.32,141.264,13.8541,26.2541,35.2681,50.6042,14.5459
0.2,0.4,0.2,0.4,0.8,15.832,3.566,5.56,154.156,11.7211,23.285,34.1494,50.4029,11.971
0.2,0.4,0.2,0.4,1.0,15.452,3.184,6.322,147.747,10.443,28.7959,30.7343,53.9524,12.9246
0.2,0.4,0.2,0.6,0.2,16.492,6.432,2.034,160.359,33.3601,4.6261,63.0195,20.2037,8.70873
0.2,0.4,0.2,0.6,0.4,16.992,4.898,3.068,184.092,17.9194,8.53645,45.9511,31.2551,8.62418
0.2,0.4,0.2,0.6,0.6,17.236,4.192,3.53,179.495,14.953,11.5482,41.8043,36.7123,9.58942
0.2,0.4,0.2,0.6,0.8,17.234,3.636,4.088,181.879,11.3422,14.2488,36.8609,41.3822,9.12628
0.2,0.4,0.2,0.6,1.0,17.38,3.246,4.332,186.601,8.73095,16.3344,31.5857,45.1862,8.49933
0.2,0.4,0.2,0.8,0.2,17.062,6.382,1.514,183.866,28.1524,2.97175,61.3931,16.3027,5.91348
0.2,0.4,0.2,0.8,0.4,17.666,5.0,2.292,190.736,20.2084,5.87849,50.5832,24.9915,7.11824
0.2,0.4,0.2,0.8,0.6,17.864,4.23,2.864,198.246,14.0813,8.06964,42.346,31.0436,7.51631
0.2,0.4,0.2,0.8,0.8,18.22,3.51,3.228,198.589,11.1883,10.2485,38.116,35.6391,7.33639
0.2,0.4,0.2,0.8,1.0,18.366,3.11,3.482,213.483,8.65922,10.3223,32.9917,35.7331,6.14727
0.2,0.4,0.2,1.0,0.2,17.346,6.442,1.17,185.028,31.3533,1.98106,64.6824,12.4361,4.80447
0.2,0.4,0.2,1.0,0.4,18.238,4.876,1.844,205.653,19.3313,3.92752,51.6388,19.6564,5.35336
0.2,0.4,0.2,1.0,0.6,18.362,4.326,2.27,211.851,14.0278,5.51613,44.0922,25.5413,5.77353
0.2,0.4,0.2,1.0,0.8,18.878,3.516,2.564,230.24,10.6631,5.45682,37.8947,25.3736,4.65629
0.2,0.4,0.2,1.0,1.0,19.062,3.172,2.724,230.363,8.77597,6.49281,34.6366,29.1153,4.53655
0.2,0.4,0.4,0.2,0.2,10.704,8.692,5.562,74.3852,48.6865,28.1464,50.8866,35.7418,28.8668
0.2,0.4,0.4,0.2,0.4,10.14,6.934,7.884,63.3471,35.9295,47.1889,39.2036,45.1145,33.5535
0.2,0.4,0.4,0.2,0.6,9.852,5.844,9.262,58.8718,26.2442,64.8511,32.2113,50.9787,32.9307
0.2,0.4,0.4,0.2,0.8,9.568,4.994,10.396,59.9813,18.1743,75.7226,26.5926,58.4359,29.1366
0.2,0.4,0.4,0.2,1.0,9.312,4.32,11.326,57.4175,15.5327,87.9476,22.0242,59.842,28.7893
0.2,0.4,0.4,0.4,0.2,12.47,8.856,3.632,99.1274,53.9151,11.3232,63.0578,26.6202,19.2435
0.2,0.4,0.4,0.4,0.4,12.312,7.38,5.266,95.3494,38.2681,23.5744,50.5726,38.3597,23.5761
0.2,0.4,0.4,0.4,0.6,12.252,6.112,6.594,96.3773,26.6648,33.1715,42.0198,48.1185,22.8592
0.2,0.4,0.4,0.4,0.8,12.242,5.242,7.474,94.0395,21.0215,42.1136,35.9774,53.3279,23.2117
0.2,0.4,0.4,0.4,1.0,12.292,4.664,8.002,96.1631,17.1534,48.002,31.2606,57.4463,21.7381
0.2,0.4,0.4,0.6,0.2,12.888,9.378,2.692,100.949,62.452,7.92499,68.842,20.268,16.3311
0.2,0.4,0.4,0.6,0.4,13.172,7.69,4.096,114.243,41.3366,13.8465,58.0574,30.7831,17.5509
0.2,0.4,0.4,0.6,0.6,13.704,6.336,4.918,119.812,31.6183,18.9973,50.9874,36.8454,18.0577
0.2,0.4,0.4,0.6,0.8,13.774,5.268,5.916,118.889,20.5092,27.9088,40.1368,48.1794,19.1348
0.2,0.4,0.4,0.6,1.0,13.884,4.806,6.268,121.798,16.305,32.429,34.5566,53.9029,17.3787
0.2,0.4,0.4,0.8,0.2,13.578,9.394,1.986,120.625,57.8625,4.59499,72.7778,16.0702,10.7149
0.2,0.4,0.4,0.8,0.4,14.136,7.672,3.15,126.298,42.9343,9.27004,62.3954,25.4766,13.9812
0.2,0.4,0.4,0.8,0.6,14.478,6.454,4.026,130.35,32.076,13.0434,55.6463,32.4705,15.2527
0.2,0.4,0.4,0.8,0.8,14.666,5.686,4.606,138.195,23.1297,17.7703,47.1955,39.6136,14.7478
0.2,0.4,0.4,0.8,1.0,14.878,4.864,5.216,142.123,18.2059,21.3681,41.1738,44.4112,14.6707
0.2,0.4,0.4,1.0,0.2,13.96,9.464,1.534,126.419,61.3354,3.15916,74.3152,12.34,8.99221
0.2,0.4,0.4,1.0,0.4,14.476,7.83,2.652,132.422,43.468,6.62414,64.9929,22.5948,12.2594
0.2,0.4,0.4,1.0,0.6,14.994,6.526,3.438,140.323,33.5003,9.4731,59.1595,27.4395,12.8573
0.2,0.4,0.4,1.0,0.8,15.266,5.808,3.884,149.707,25.2577,12.9244,49.8848,34.4798,12.7953
0.2,0.4,0.4,1.0,1.0,15.506,5.072,4.38,148.018,20.9688,15.5026,47.0978,38.1741,13.5878
0.2,0.4,0.6,0.2,0.2,8.592,10.094,6.272,49.6889,67.1354,33.0802,47.5595,30.7064,37.8862
0.2,0.4,0.6,0.2,0.4,8.062,8.28,8.616,44.2306,43.8693,55.8282,37.163,41.7854,40.1919
0.2,0.4,0.6,0.2,0.6,7.824,6.624,10.51,41.1313,30.2912,78.2584,28.3906,48.1821,39.6911
0.2,0.4,0.6,0.2,0.8,7.794,5.642,11.522,37.4264,22.1101,101.569,21.6435,51.6729,37.2353
0.2,0.4,0.6,0.2,1.0,7.26,4.932,12.766,38.5735,20.0675,102.633,21.8594,52.0429,36.5652
0.2,0.4,0.6,0.4,0.2,9.962,10.898,4.098,66.73,76.689,15.7118,59.2446,24.9837,27.3106
0.2,0.4,0.6,0.4,0.4,9.818,9.014,6.126,63.6201,56.1862,26.7877,51.1589,34.3857,32.2628
0.2,0.4,0.6,0.4,0.6,10.008,7.284,7.666,66.3807,36.9052,43.1928,40.6891,44.7702,32.4057
0.2,0.4,0.6,0.4,0.8,9.876,6.232,8.85,68.1329,26.2507,55.1658,34.109,51.5786,30.6421
0.2,0.4,0.6,0.4,1.0,9.896,5.586,9.476,67.6525,21.2812,62.2459,31.0691,55.1398,29.3057
0.2,0.4,0.6,0.6,0.2,10.678,11.268,3.012,77.8059,81.9962,8.31248,68.7598,19.0179,19.2693
0.2,0.4,0.6,0.6,0.4,10.808,9.326,4.824,75.927,56.5368,20.0211,57.1048,31.5273,26.2298
0.2,0.4,0.6,0.6,0.6,11.042,7.868,6.048,76.9181,46.4314,26.5949,51.1919,37.004,27.9362
0.2,0.4,0.6,0.6,0.8,11.26,6.786,6.912,85.6317,34.7297,33.1225,45.1059,42.572,26.6845
0.2,0.4,0.6,0.6,1.0,11.518,5.988,7.452,89.8213,23.3706,41.4626,37.7277,51.4608,24.5886
0.2,0.4,0.6,0.8,0.2,11.152,11.532,2.274,84.2855,88.6743,5.1372,73.2096,14.2068,14.6395
0.2,0.4,0.6,0.8,0.4,11.76,9.342,3.856,87.6176,61.6483,12.8049,62.3889,25.5465,22.1335
0.2,0.4,0.6,0.8,0.6,11.826,8.08,5.052,85.7552,47.4926,22.0534,52.6893,35.5441,25.2203
0.2,0.4,0.6,0.8,0.8,12.292,6.97,5.696,95.5979,35.8769,24.6088,48.7603,40.626,23.6762
0.2,0.4,0.6,0.8,1.0,12.628,6.2,6.13,102.923,26.8257,28.9149,44.5034,45.4833,21.7856
0.2,0.4,0.6,1.0,0.2,11.14,11.818,2.0,84.5214,89.4357,4.20441,75.6508,13.0481,13.3246
0.2,0.4,0.6,1.0,0.4,11.932,9.818,3.208,95.1537,64.4738,8.99072,67.174,21.916,17.7053
0.2,0.4,0.6,1.0,0.6,12.476,8.238,4.244,99.264,45.6166,16.6177,57.4155,31.2824,21.6572
0.2,0.4,0.6,1.0,0.8,12.874,7.252,4.832,108.459,38.0766,17.2944,54.6711,35.3295,19.1887
0.2,0.4,0.6,1.0,1.0,13.206,6.404,5.348,104.841,32.3094,23.2775,49.7222,40.0143,21.1537
0.2,0.4,0.8,0.2,0.2,7.248,11.304,6.406,36.2069,81.1699,34.9671,44.6619,27.2498,43.0206
0.2,0.4,0.8,0.2,0.4,6.706,9.04,9.212,32.1238,57.3571,57.8227,34.4847,34.5494,48.4184
0.2,0.4,0.8,0.2,0.6,6.498,7.3,11.16,29.5691,36.3387,88.1828,26.1429,41.6777,46.2385
0.2,0.4,0.8,0.2,0.8,6.218,6.202,12.538,28.7199,26.2657,103.572,21.7895,46.2713,43.7649
0.2,0.4,0.8,0.2,1.0,6.038,5.514,13.406,28.8984,21.2243,115.869,19.1387,48.0787,40.8911
0.2,0.4,0.8,0.4,0.2,8.36,12.162,4.436,45.7459,98.2202,17.032,55.9616,21.2075,33.4362
0.2,0.4,0.8,0.4,0.4,8.32,9.81,6.828,47.3723,63.7654,34.9603,46.2894,33.1814,38.5845
0.2,0.4,0.8,0.4,0.6,8.246,8.382,8.33,48.1578,46.5732,49.7085,38.992,40.592,39.3005
0.2,0.4,0.8,0.4,0.8,8.366,7.12,9.472,46.7175,38.1539,59.6325,34.8618,44.5343,39.4563
0.2,0.4,0.8,0.4,1.0,8.162,6.186,10.61,51.3705,25.4543,72.1502,29.1642,51.6765,35.7761
0.2,0.4,0.8,0.6,0.2,8.96,12.572,3.426,51.4052,107.243,10.8502,62.9548,17.5982,25.8019
0.2,0.4,0.8,0.6,0.4,9.362,10.276,5.32,63.5741,68.064,19.2842,57.469,28.3929,29.7812
0.2,0.4,0.8,0.6,0.6,9.566,8.7,6.692,61.3604,50.4549,32.911,47.1521,38.0625,33.5267
0.2,0.4,0.8,0.6,0.8,9.73,7.518,7.71,66.971,39.4365,38.7955,43.9417,43.2021,31.3589
0.2,0.4,0.8,0.6,1.0,9.56,6.824,8.574,66.1267,34.971,46.237,39.5717,45.8483,32.0171
0.2,0.4,0.8,0.8,0.2,9.454,12.814,2.69,56.1682,115.366,6.06202,69.8081,13.0088,19.4893
0.2,0.4,0.8,0.8,0.4,9.658,10.9,4.4,63.504,80.4509,15.0782,60.8916,24.087,26.6092
0.2,0.4,0.8,0.8,0.6,10.026,9.476,5.456,64.4101,62.5024,23.0662,53.9235,30.8959,31.2955
0.2,0.4,0.8,0.8,0.8,10.664,8.054,6.24,70.4159,46.3117,31.4573,48.1705,38.6139,30.2275
0.2,0.4,0.8,0.8,1.0,10.54,7.188,7.23,78.6257,37.4476,33.5121,46.265,41.6892,28.3575
0.2,0.4,0.8,1.0,0.2,9.41,13.31,2.238,58.2103,114.655,5.49635,70.8726,13.0245,18.0263
0.2,0.4,0.8,1.0,0.4,10.16,11.12,3.678,69.8822,78.4906,12.323,63.1251,23.0837,24.5477
0.2,0.4,0.8,1.0,0.6,10.812,9.47,4.676,77.5558,63.432,16.0672,59.7198,27.9089,24.9482
0.2,0.4,0.8,1.0,0.8,11.188,8.416,5.354,81.692,47.3296,24.2251,52.5188,35.3341,26.628
0.2,0.4,0.8,1.0,1.0,11.496,7.328,6.134,93.4569,39.1347,25.467,50.1456,37.8392,24.0902
0.2,0.4,1.0,0.2,0.2,5.968,12.054,6.936,26.027,91.7947,37.571,41.0739,24.9458,47.3882
0.2,0.4,1.0,0.2,0.4,5.77,9.422,9.766,24.3578,60.024,67.394,29.45,31.6655,54.1009
0.2,0.4,1.0,0.2,0.6,5.4,7.88,11.678,19.5431,45.5768,92.5795,24.0481,33.7202,54.4863
