k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.2,0.2,0.4,0.6,0.4,10.59,8.58,5.788,70.9678,51.8473,30.9089,47.7192,36.8748,29.6483
0.2,0.2,0.4,0.6,0.6,11.428,7.154,6.376,75.9166,39.2969,37.3213,43.467,42.2075,29.1624
0.2,0.2,0.4,0.6,0.8,11.628,6.078,7.252,81.1479,26.5049,47.3913,36.4459,49.5448,27.5915
0.2,0.2,0.4,0.6,1.0,11.736,5.29,7.932,89.365,21.1402,47.2018,33.1889,54.2866,24.7753
0.2,0.2,0.4,0.8,0.2,11.042,10.658,3.258,80.9662,77.3878,11.1778,62.0665,23.1014,21.1706
0.2,0.2,0.4,0.8,0.4,11.902,8.59,4.466,91.1988,50.4388,18.1371,55.1441,32.6069,23.466
0.2,0.2,0.4,0.8,0.6,12.264,7.456,5.238,92.4632,41.1263,24.4863,50.214,37.5924,24.26
0.2,0.2,0.4,0.8,0.8,12.712,6.284,5.962,97.6403,27.0494,33.0466,41.8094,46.458,23.9687
0.2,0.2,0.4,0.8,1.0,13.156,5.426,6.376,102.485,22.1849,35.2611,39.2781,49.9693,21.8916
0.2,0.2,0.4,1.0,0.2,11.698,10.758,2.502,90.6842,81.1016,6.87575,68.1192,17.5627,16.0917
0.2,0.2,0.4,1.0,0.4,12.366,8.996,3.596,98.5091,57.1864,11.5158,61.6107,26.2444,19.6437
0.2,0.2,0.4,1.0,0.6,13.096,7.454,4.408,109.057,39.042,17.2641,55.1627,34.0109,19.2493
0.2,0.2,0.4,1.0,0.8,13.494,6.396,5.068,112.166,28.2156,23.2699,46.5535,41.8681,20.8568
0.2,0.2,0.4,1.0,1.0,13.97,5.534,5.454,125.929,22.1051,23.1342,44.0401,43.8433,17.6368
0.2,0.2,0.6,0.2,0.2,6.156,11.032,7.77,25.7672,83.3457,58.5622,35.6623,25.7714,45.833
0.2,0.2,0.6,0.2,0.4,6.162,8.998,9.798,25.3464,55.1924,81.6244,27.315,32.9647,49.7431
0.2,0.2,0.6,0.2,0.6,6.188,7.258,11.512,23.8484,36.5525,102.375,22.9113,37.5829,49.2223
0.2,0.2,0.6,0.2,0.8,6.096,6.306,12.556,26.5599,28.5054,118.079,20.9766,40.4034,43.1522
0.2,0.2,0.6,0.2,1.0,6.16,5.554,13.244,24.6677,23.7907,126.842,16.9593,40.2956,46.1992
0.2,0.2,0.6,0.4,0.2,7.572,11.58,5.806,37.8726,92.212,29.5755,48.0343,25.8867,37.3532
0.2,0.2,0.6,0.4,0.4,7.702,9.91,7.346,39.0112,61.9378,47.353,39.5904,35.4119,41.951
0.2,0.2,0.6,0.4,0.6,7.966,8.076,8.916,44.586,42.387,60.8827,34.6679,42.4841,40.0244
0.2,0.2,0.6,0.4,0.8,8.198,6.908,9.852,45.109,32.6609,72.2185,31.2968,45.9873,38.826
0.2,0.2,0.6,0.4,1.0,8.376,5.976,10.606,45.7862,26.8251,80.5078,27.5962,50.3629,36.5857
0.2,0.2,0.6,0.6,0.2,8.47,11.97,4.518,44.6664,96.5342,20.9075,53.2326,23.5015,33.3162
0.2,0.2,0.6,0.6,0.4,8.844,9.976,6.138,53.1379,65.286,31.6342,47.3229,32.3402,36.4121
0.2,0.2,0.6,0.6,0.6,9.308,8.44,7.21,57.949,46.9683,43.072,40.6678,40.9953,35.4465
0.2,0.2,0.6,0.6,0.8,9.632,7.37,7.956,59.9685,39.941,46.8277,39.8058,42.9477,34.9822
0.2,0.2,0.6,0.6,1.0,9.908,6.38,8.67,64.4364,29.0457,55.2957,35.4519,49.3503,31.9132
0.2,0.2,0.6,0.8,0.2,9.216,12.334,3.408,54.8751,106.856,11.1639,61.2664,18.0299,25.3604
0.2,0.2,0.6,0.8,0.4,9.902,10.12,4.936,62.301,67.1198,23.6432,53.0158,30.0198,31.5368
0.2,0.2,0.6,0.8,0.6,10.44,8.948,5.57,71.782,52.9552,26.3859,50.3716,35.4441,29.7271
0.2,0.2,0.6,0.8,0.8,10.62,7.54,6.798,70.0116,41.1988,37.5483,44.6285,41.1956,30.9009
0.2,0.2,0.6,0.8,1.0,11.026,6.766,7.166,74.839,31.4181,42.3872,40.2506,47.4987,29.0329
0.2,0.2,0.6,1.0,0.2,9.64,12.682,2.636,63.7379,108.827,7.0496,66.1498,15.2655,19.882
0.2,0.2,0.6,1.0,0.4,10.314,10.456,4.188,76.8892,72.5051,12.8784,62.4597,24.013,23.4953
0.2,0.2,0.6,1.0,0.6,11.08,8.956,4.922,82.8553,55.4049,19.4388,55.6308,31.2347,25.3893
0.2,0.2,0.6,1.0,0.8,11.634,7.734,5.59,90.6614,38.2718,26.2624,49.3994,39.0741,25.033
0.2,0.2,0.6,1.0,1.0,11.82,6.954,6.184,90.0918,35.6592,28.3789,47.2302,42.1775,24.6317
0.2,0.2,0.8,0.2,0.2,5.128,11.922,7.908,19.2181,90.6412,60.4925,34.3487,23.2964,48.2834
0.2,0.2,0.8,0.2,0.4,5.118,9.706,10.134,18.0923,60.6889,85.7596,25.678,29.5072,53.6487
0.2,0.2,0.8,0.2,0.6,4.894,8.086,11.978,16.127,47.0126,102.651,20.7747,30.7592,56.6752
0.2,0.2,0.8,0.2,0.8,5.092,6.98,12.886,16.9094,33.4465,123.52,17.8515,35.275,51.0398
0.2,0.2,0.8,0.2,1.0,5.064,5.93,13.964,17.6552,26.8268,134.8,15.738,37.2087,48.5165
0.2,0.2,0.8,0.4,0.2,6.178,12.802,5.978,28.9442,104.347,30.8793,42.9852,22.8476,43.186
0.2,0.2,0.8,0.4,0.4,6.346,10.766,7.846,25.4973,74.9652,54.0624,34.4398,28.7307,50.6713
0.2,0.2,0.8,0.4,0.6,6.872,8.592,9.494,35.3223,46.0737,67.8657,31.7593,40.6205,44.0937
0.2,0.2,0.8,0.4,0.8,6.808,7.474,10.676,33.0412,37.6767,81.2054,27.7044,41.7553,45.6829
0.2,0.2,0.8,0.4,1.0,7.108,6.524,11.326,34.0685,30.1537,90.128,25.6206,46.3134,41.9952
0.2,0.2,0.8,0.6,0.2,6.986,13.326,4.646,36.9397,110.545,21.2111,51.2811,21.8367,33.6387
0.2,0.2,0.8,0.6,0.4,7.472,11.174,6.312,38.2698,83.0739,32.2111,45.5971,28.4076,40.3224
0.2,0.2,0.8,0.6,0.6,8.068,9.302,7.588,42.6727,59.109,44.1465,40.9614,35.3848,41.794
0.2,0.2,0.8,0.6,0.8,8.316,7.92,8.722,44.7376,43.713,56.3855,35.7287,41.9758,40.9817
0.2,0.2,0.8,0.6,1.0,8.494,7.036,9.428,47.7976,33.9466,63.9768,33.2247,46.4194,38.5998
0.2,0.2,0.8,0.8,0.2,7.606,13.76,3.592,39.3695,123.742,13.5005,54.5425,17.3499,30.9059
0.2,0.2,0.8,0.8,0.4,8.084,11.652,5.222,43.6162,87.2654,23.3554,51.7728,25.6406,36.5724
0.2,0.2,0.8,0.8,0.6,8.742,9.884,6.332,53.5826,64.0146,30.599,49.0221,32.669,35.3151
0.2,0.2,0.8,0.8,0.8,9.17,8.488,7.3,59.7967,45.1361,39.9499,43.0772,40.5942,34.9916
0.2,0.2,0.8,0.8,1.0,9.484,7.66,7.814,66.3785,37.1146,43.3621,39.9905,45.97,31.7162
0.2,0.2,0.8,1.0,0.2,8.072,14.016,2.87,48.8325,126.861,7.49208,63.8405,13.3641,22.3067
0.2,0.2,0.8,1.0,0.4,8.834,11.906,4.218,51.265,98.2416,14.4794,60.788,20.1685,28.1548
0.2,0.2,0.8,1.0,0.6,9.478,10.14,5.34,57.4965,70.7499,22.6737,55.0592,28.6227,31.9623
0.2,0.2,0.8,1.0,0.8,9.942,8.852,6.164,64.6439,54.6193,29.2676,49.9152,34.9354,31.9882
0.2,0.2,0.8,1.0,1.0,10.27,7.844,6.844,75.2516,39.8955,33.671,46.0743,41.3288,29.2922
0.2,0.2,1.0,0.2,0.2,4.318,12.586,8.054,13.2233,103.562,57.3338,28.4085,20.4778,55.1587
0.2,0.2,1.0,0.2,0.4,4.312,10.224,10.422,13.4696,68.6992,86.7494,22.2005,24.7899,59.6548
0.2,0.2,1.0,0.2,0.6,4.388,8.342,12.228,14.5345,45.7205,109.022,19.7708,29.5025,57.1924
0.2,0.2,1.0,0.2,0.8,4.29,7.178,13.49,14.4949,33.85,130.307,16.2208,32.4187,53.1391
0.2,0.2,1.0,0.2,1.0,4.282,6.062,14.614,14.1628,24.6314,148.738,13.2851,36.0349,48.018
0.2,0.2,1.0,0.4,0.2,5.374,13.406,6.178,21.6534,117.336,33.5895,39.1084,19.3521,46.3544
0.2,0.2,1.0,0.4,0.4,5.486,11.338,8.134,22.2543,83.5869,52.2325,33.2923,25.9107,52.8644
0.2,0.2,1.0,0.4,0.6,5.786,9.61,9.562,24.1245,57.6813,70.9801,28.4054,33.4472,52.8589
0.2,0.2,1.0,0.4,0.8,5.85,8.156,10.952,23.3221,42.6971,89.0197,24.6046,37.6501,51.3301
0.2,0.2,1.0,0.4,1.0,6.102,7.152,11.704,24.6168,37.5159,94.8461,23.5997,37.8278,51.1874
0.2,0.2,1.0,0.6,0.2,6.214,13.984,4.76,28.6615,123.667,21.1046,46.5646,18.9092,38.914
0.2,0.2,1.0,0.6,0.4,6.412,11.882,6.664,29.7938,85.439,37.8107,40.67,27.3592,46.5535
0.2,0.2,1.0,0.6,0.6,6.726,10.304,7.928,31.7384,70.0838,45.3014,37.9352,31.0644,48.543
0.2,0.2,1.0,0.6,0.8,6.984,9.072,8.902,35.2623,53.1211,57.8882,35.1334,36.6958,46.1393
0.2,0.2,1.0,0.6,1.0,7.372,7.506,10.08,36.206,39.036,74.2421,28.7413,43.2287,44.3923
0.2,0.2,1.0,0.8,0.2,6.542,14.648,3.768,33.0704,134.044,13.6174,52.6882,15.6611,32.3891
0.2,0.2,1.0,0.8,0.4,7.166,12.21,5.582,37.6137,95.048,24.2959,48.9851,24.2339,39.4066
0.2,0.2,1.0,0.8,0.6,7.484,10.636,6.838,42.0298,77.3542,33.114,44.9942,29.6457,40.2155
0.2,0.2,1.0,0.8,0.8,7.994,9.208,7.756,44.3867,54.9386,43.8642,40.853,36.9905,41.6661
0.2,0.2,1.0,0.8,1.0,8.516,8.14,8.302,52.647,46.9864,45.1731,40.0559,40.8038,37.8414
0.2,0.2,1.0,1.0,0.2,6.936,14.866,3.156,33.2344,146.152,9.93954,56.6788,12.2866,27.4759
0.2,0.2,1.0,1.0,0.4,7.632,12.698,4.628,41.4715,104.796,16.9876,56.1933,20.5983,32.685
0.2,0.2,1.0,1.0,0.6,8.474,10.984,5.5,52.7669,74.7613,24.3828,51.5908,28.8006,34.7575
0.2,0.2,1.0,1.0,0.8,8.836,9.588,6.534,52.3739,63.6977,30.1972,49.3211,32.3082,36.3407
0.2,0.2,1.0,1.0,1.0,9.178,8.388,7.392,60.3831,47.3882,36.355,45.1372,39.0303,34.8737
0.2,0.4,0.2,0.2,0.2,11.26,6.656,7.042,72.5094,39.1159,52.3529,40.6848,37.957,30.4734
0.2,0.4,0.2,0.2,0.4,11.114,5.302,8.542,70.5782,25.3134,67.9682,31.3483,48.1625,29.6636
0.2,0.4,0.2,0.2,0.6,10.836,4.456,9.666,69.0191,16.7576,81.5335,24.3896,56.0273,27.0324
0.2,0.4,0.2,0.2,0.8,10.55,3.884,10.524,63.755,13.2009,96.6908,20.8114,56.0118,27.4577
0.2,0.4,0.2,0.2,1.0,10.672,3.352,10.934,68.3972,10.3047,96.0618,19.8512,60.331,23.5403
0.2,0.4,0.2,0.4,0.2,13.494,6.454,5.01,107.088,33.4267,27.5971,46.9276,40.3558,19.765
0.2,0.4,0.2,0.4,0.4,13.368,5.404,6.186,108.762,24.121,34.9774,40.348,46.4645,20.3616
0.2,0.4,0.2,0.4,0.6,13.38,4.558,7.02,106.593,20.5117,37.6629,37.4428,50.4954,20.7824
0.2,0.4,0.2,0.4,0.8,13.244,3.756,7.958,101.836,12.2209,57.7157,25.6228,61.2287,18.3665
0.2,0.4,0.2,0.4,1.0,13.44,3.196,8.322,105.301,10.2942,56.2588,24.9717,62.2789,17.9267
0.2,0.4,0.2,0.6,0.2,14.65,6.618,3.69,126.116,35.972,15.8656,53.335,33.3141,15.4785
0.2,0.4,0.2,0.6,0.4,14.938,5.436,4.584,130.407,23.6011,23.6543,42.7646,42.6275,16.8811
0.2,0.4,0.2,0.6,0.6,15.016,4.436,5.506,141.082,17.2003,25.8777,36.1593,48.6352,14.2298
0.2,0.4,0.2,0.6,0.8,15.028,3.916,6.014,136.56,13.8286,32.2263,33.6837,51.3403,14.7727
0.2,0.4,0.2,0.6,1.0,15.182,3.286,6.49,140.025,10.0243,36.3706,26.8777,57.6922,13.3245
0.2,0.4,0.2,0.8,0.2,15.626,6.71,2.622,156.227,34.0179,8.24761,56.4725,25.5096,9.87613
0.2,0.4,0.2,0.8,0.4,15.734,5.548,3.676,147.626,25.5027,14.1714,48.7873,34.8936,13.7731
0.2,0.4,0.2,0.8,0.6,16.146,4.48,4.332,160.137,17.2321,17.2282,41.1683,40.1859,12.4515
0.2,0.4,0.2,0.8,0.8,16.59,3.702,4.666,169.89,11.7086,18.8642,33.9678,45.7125,11.1929
0.2,0.4,0.2,0.8,1.0,16.726,3.218,5.014,170.528,8.8121,23.9858,27.8094,52.4648,9.16728
0.2,0.4,0.2,1.0,0.2,16.36,6.5,2.098,160.243,37.7255,5.44729,59.3287,21.3494,8.71844
0.2,0.4,0.2,1.0,0.4,16.798,5.366,2.794,172.025,25.0181,8.32822,50.6552,28.0325,9.73086
0.2,0.4,0.2,1.0,0.6,17.212,4.426,3.32,185.189,16.8502,10.0537,44.5408,31.8158,8.70108
0.2,0.4,0.2,1.0,0.8,17.246,3.876,3.836,182.539,12.2892,14.4981,36.5997,40.3971,9.44455
0.2,0.4,0.2,1.0,1.0,17.556,3.396,4.006,187.418,10.5884,14.5591,33.9778,42.3594,8.48459
0.2,0.4,0.4,0.2,0.2,9.38,8.434,7.144,55.6228,54.6189,51.1055,43.7506,35.7508,30.9294
0.2,0.4,0.4,0.2,0.4,9.106,6.96,8.892,50.3034,35.1046,70.2248,33.4592,43.3421,36.4867
0.2,0.4,0.4,0.2,0.6,8.87,5.738,10.35,46.3017,24.338,91.262,26.2064,48.8913,35.0558
0.2,0.4,0.4,0.2,0.8,8.738,4.9,11.32,48.5424,17.986,101.561,22.8094,52.1261,32.1242
0.2,0.4,0.4,0.2,1.0,8.664,4.258,12.036,44.969,14.2159,112.412,19.3614,55.2706,30.6741
0.2,0.4,0.4,0.4,0.2,11.034,8.604,5.32,74.6301,54.2717,28.194,50.9754,34.923,26.658
0.2,0.4,0.4,0.4,0.4,11.118,7.09,6.75,77.5311,33.064,45.1698,39.2359,45.242,28.744
0.2,0.4,0.4,0.4,0.6,10.846,6.174,7.938,67.7257,30.4526,52.7477,37.0409,47.6177,30.9828
0.2,0.4,0.4,0.4,0.8,11.308,5.106,8.544,79.6685,21.2974,56.3488,32.6787,53.9644,25.8039
0.2,0.4,0.4,0.4,1.0,11.116,4.452,9.39,79.0046,15.174,69.1282,25.8553,59.6581,23.9376
0.2,0.4,0.4,0.6,0.2,12.386,8.71,3.862,101.636,54.9398,13.7505,61.1903,27.5884,17.1623
0.2,0.4,0.4,0.6,0.4,12.518,7.384,5.056,102.006,38.8142,21.3916,52.0712,36.7605,21.1668
0.2,0.4,0.4,0.6,0.6,12.694,6.188,6.076,98.9222,27.3393,33.0042,42.218,46.2417,23.0117
0.2,0.4,0.4,0.6,0.8,12.664,5.392,6.902,98.8207,23.1326,38.1086,37.7412,50.6023,22.7299
0.2,0.4,0.4,0.6,1.0,12.798,4.616,7.544,105.821,15.0466,44.469,31.5856,57.3786,19.4718
0.2,0.4,0.4,0.8,0.2,13.244,8.774,2.94,106.998,56.2955,10.4052,62.1575,25.5658,16.5315
0.2,0.4,0.4,0.8,0.4,13.28,7.522,4.156,106.406,42.7791,16.9696,54.1301,33.4352,20.4615
0.2,0.4,0.4,0.8,0.6,13.64,6.368,4.95,122.872,26.706,21.6829,46.6999,41.6373,17.1367
0.2,0.4,0.4,0.8,0.8,14.022,5.418,5.518,128.579,21.867,22.8193,43.2834,44.4736,16.7149
0.2,0.4,0.4,0.8,1.0,13.86,5.0,6.098,121.527,18.3968,29.5555,38.6192,49.9236,17.8216
0.2,0.4,0.4,1.0,0.2,13.666,8.918,2.374,120.592,56.1355,6.36285,65.5617,21.4558,12.5418
0.2,0.4,0.4,1.0,0.4,14.082,7.602,3.274,120.284,44.4004,10.3035,60.9586,26.5266,16.1253
0.2,0.4,0.4,1.0,0.6,14.4,6.604,3.954,128.2,30.3799,15.3546,51.6858,35.8621,16.589
0.2,0.4,0.4,1.0,0.8,14.568,5.728,4.662,125.023,23.9579,21.4507,45.4694,43.2124,17.2065
0.2,0.4,0.4,1.0,1.0,14.818,4.984,5.156,128.017,20.2482,24.7091,41.5742,45.6798,17.3632
0.2,0.4,0.6,0.2,0.2,7.842,9.608,7.508,39.7445,62.9723,54.7234,41.982,31.353,39.0492
0.2,0.4,0.6,0.2,0.4,7.788,7.982,9.188,38.989,41.7372,77.676,30.7677,39.7033,41.4322
0.2,0.4,0.6,0.2,0.6,7.494,6.786,10.678,36.1863,33.3148,86.9883,27.2182,43.8728,41.7686
0.2,0.4,0.6,0.2,0.8,7.358,5.772,11.828,34.1822,24.2004,108.135,21.4064,46.1859,40.2533
0.2,0.4,0.6,0.2,1.0,7.228,5.094,12.636,36.0401,18.8388,114.016,19.201,51.2775,36.1786
0.2,0.4,0.6,0.4,0.2,9.11,10.198,5.65,50.9759,73.6501,33.0256,48.7658,29.6678,33.845
0.2,0.4,0.6,0.4,0.4,9.342,8.36,7.256,56.4379,48.2589,43.3251,43.7103,39.0505,34.3325
0.2,0.4,0.6,0.4,0.6,9.296,7.27,8.392,55.0625,37.0191,54.2228,37.4891,44.9579,35.5052
0.2,0.4,0.6,0.4,0.8,9.552,6.148,9.258,58.7007,25.3889,66.9654,31.5875,51.3403,32.6491
0.2,0.4,0.6,0.4,1.0,9.378,5.464,10.116,57.7827,22.4857,71.6378,29.0868,53.7216,32.3429
0.2,0.4,0.6,0.6,0.2,10.426,10.382,4.15,71.1588,72.3608,16.5927,60.5303,26.1905,24.3274
0.2,0.4,0.6,0.6,0.4,10.412,8.89,5.656,71.2167,53.5971,28.5548,49.7809,35.639,29.0002
0.2,0.4,0.6,0.6,0.6,10.822,7.474,6.662,73.6416,41.853,32.5448,46.7479,40.587,29.7497
0.2,0.4,0.6,0.6,0.8,10.8,6.56,7.598,76.4168,28.8601,44.7258,38.4068,49.8754,27.8208
0.2,0.4,0.6,0.6,1.0,10.712,5.826,8.42,73.456,24.2562,54.717,33.6472,52.6603,28.5822
0.2,0.4,0.6,0.8,0.2,11.05,10.634,3.274,80.3041,72.6493,11.7144,64.1065,23.1386,21.5253
0.2,0.4,0.6,0.8,0.4,11.454,9.04,4.464,87.066,54.0104,17.139,57.8315,30.7649,23.4002
0.2,0.4,0.6,0.8,0.6,11.72,7.724,5.514,88.8313,40.9577,25.2723,50.7001,37.9298,24.9438
0.2,0.4,0.6,0.8,0.8,11.854,6.896,6.208,86.0007,35.8689,31.0428,46.2092,42.4032,26.0357
0.2,0.4,0.6,0.8,1.0,12.148,6.124,6.686,96.7316,29.207,32.5084,42.9736,45.269,23.6382
0.2,0.4,0.6,1.0,0.2,11.606,10.852,2.5,91.9787,75.0963,6.87976,69.9897,18.1974,15.9399
0.2,0.4,0.6,1.0,0.4,12.03,9.186,3.742,97.6805,56.7249,11.4343,63.3331,25.6911,19.1603
0.2,0.4,0.6,1.0,0.6,12.482,7.758,4.718,106.402,39.9954,17.5456,54.68,33.8396,20.613
0.2,0.4,0.6,1.0,0.8,12.504,7.264,5.19,91.9098,40.2268,23.3326,52.0791,36.872,24.4187
0.2,0.4,0.6,1.0,1.0,12.872,6.174,5.912,103.944,30.6771,26.1445,46.7017,41.8845,22.1356
0.2,0.4,0.8,0.2,0.2,6.79,10.566,7.602,31.7975,72.6229,54.685,38.6942,29.1307,43.7267
0.2,0.4,0.8,0.2,0.4,6.658,8.844,9.456,29.5602,52.7371,75.0983,31.8343,33.8096,46.7627
0.2,0.4,0.8,0.2,0.6,6.322,7.306,11.33,29.4011,36.0805,97.5803,24.2219,39.8234,45.5281
0.2,0.4,0.8,0.2,0.8,6.232,6.344,12.382,24.8679,27.9776,115.194,20.3669,42.2198,44.4976
0.2,0.4,0.8,0.2,1.0,6.0,5.39,13.568,24.2084,21.9779,129.745,16.7695,42.984,43.3853
0.2,0.4,0.8,0.4,0.2,7.994,11.208,5.756,41.0921,85.3154,31.0866,48.6385,26.5296,37.1891
0.2,0.4,0.8,0.4,0.4,8.188,9.302,7.468,44.8584,56.4036,47.8286,41.6946,35.0241,39.8403
0.2,0.4,0.8,0.4,0.6,8.178,7.95,8.83,46.4793,41.6949,58.6344,35.1252,42.7558,39.8191
0.2,0.4,0.8,0.4,0.8,7.858,7.002,10.098,44.4026,35.481,68.2248,32.0323,45.6833,39.3345
0.2,0.4,0.8,0.4,1.0,8.008,6.01,10.94,41.6913,24.6552,88.6737,24.9518,51.9664,36.676
0.2,0.4,0.8,0.6,0.2,8.85,11.772,4.336,53.23,90.2164,19.2336,56.9657,24.0345,28.7641
0.2,0.4,0.8,0.6,0.4,8.978,9.934,6.046,51.5005,65.8133,32.2684,47.73,32.4158,36.1674
0.2,0.4,0.8,0.6,0.6,9.372,8.406,7.18,59.8734,46.8308,38.7491,44.2014,39.5201,34.6562
0.2,0.4,0.8,0.6,0.8,9.356,7.508,8.094,58.9311,36.531,49.1755,39.1034,44.9625,34.7197
0.2,0.4,0.8,0.6,1.0,9.284,6.746,8.928,55.4262,32.4464,56.5038,35.8659,47.8141,35.2362
0.2,0.4,0.8,0.8,0.2,9.56,12.038,3.36,62.9002,91.0386,11.8301,64.3154,20.2168,23.6877
0.2,0.4,0.8,0.8,0.4,9.95,10.288,4.72,67.0296,70.2175,19.0236,57.5375,26.7776,28.6539
0.2,0.4,0.8,0.8,0.6,9.978,9.054,5.926,65.8893,59.3498,25.9805,52.8549,32.1006,30.5391
0.2,0.4,0.8,0.8,0.8,10.228,7.786,6.944,69.9639,40.1285,37.3516,42.8525,43.0268,31.503
0.2,0.4,0.8,0.8,1.0,10.652,6.844,7.462,74.2795,32.2041,41.2711,40.8975,46.8004,29.5291
0.2,0.4,0.8,1.0,0.2,9.97,12.282,2.706,65.2917,102.095,7.29415,68.3091,16.1094,19.3456
0.2,0.4,0.8,1.0,0.4,10.648,10.4,3.91,74.5332,73.0581,13.4648,62.1611,24.3651,24.0501
0.2,0.4,0.8,1.0,0.6,10.746,9.24,4.972,72.258,60.1707,20.9692,55.2134,30.6161,28.5759
0.2,0.4,0.8,1.0,0.8,11.108,8.064,5.786,84.6617,42.8696,25.888,50.3658,37.8588,26.17
0.2,0.4,0.8,1.0,1.0,11.096,7.352,6.51,80.596,38.5412,31.7895,46.1565,41.2756,28.2089
0.2,0.4,1.0,0.2,0.2,5.988,11.208,7.762,25.1782,83.7202,58.9713,37.2229,25.0913,44.8552
0.2,0.4,1.0,0.2,0.4,5.606,9.326,10.026,22.4998,57.3103,81.0394,27.8361,31.4692,51.3743
0.2,0.4,1.0,0.2,0.6,5.56,7.74,11.658,21.5816,39.5074,101.556,22.8313,35.9695,50.981
