k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.2,0.2,0.6,0.4,1.0,8.866,6.024,10.068,53.972,25.811,69.4543,29.887,51.7586,34.84
0.2,0.2,0.6,0.6,0.2,8.114,13.522,3.322,45.1994,117.08,9.27286,63.273,15.5905,26.4648
0.2,0.2,0.6,0.6,0.4,8.942,10.572,5.444,51.8664,79.2433,22.4037,52.6545,27.2903,34.4028
0.2,0.2,0.6,0.6,0.6,9.592,8.656,6.71,61.3603,50.3103,33.2805,47.669,37.2923,33.6676
0.2,0.2,0.6,0.6,0.8,9.946,7.49,7.522,65.0011,40.6953,40.5306,42.3532,42.6355,33.0022
0.2,0.2,0.6,0.6,1.0,10.248,6.464,8.246,74.5115,30.9346,45.6808,39.0891,47.027,29.4247
0.2,0.2,0.6,0.8,0.2,8.59,13.506,2.862,48.1502,120.727,7.6222,65.791,14.3962,22.6672
0.2,0.2,0.6,0.8,0.4,9.568,11.102,4.288,62.4022,79.7832,15.0391,60.9059,24.1207,27.4656
0.2,0.2,0.6,0.8,0.6,10.406,9.086,5.466,70.9591,57.7461,22.6662,54.0732,31.8705,29.4749
0.2,0.2,0.6,0.8,0.8,11.014,7.844,6.1,76.6551,46.9015,28.0822,48.7898,37.7581,28.7371
0.2,0.2,0.6,0.8,1.0,11.392,6.912,6.654,84.4392,34.2928,32.5674,45.754,43.5928,26.1078
0.2,0.2,0.6,1.0,0.2,8.868,13.806,2.284,51.694,127.279,4.60455,71.4854,10.9754,16.8548
0.2,0.2,0.6,1.0,0.4,10.146,11.168,3.644,68.666,84.3886,10.6065,66.0215,20.2986,22.9537
0.2,0.2,0.6,1.0,0.6,10.762,9.508,4.688,81.0194,63.0801,15.5979,59.7063,27.8695,23.6799
0.2,0.2,0.6,1.0,0.8,11.634,8.0,5.324,91.3427,41.5471,23.3898,51.7555,36.4314,24.7776
0.2,0.2,0.6,1.0,1.0,12.15,7.02,5.788,100.216,31.8914,25.7826,46.8507,42.4627,22.8459
0.2,0.2,0.8,0.2,0.2,5.098,13.13,6.73,19.9162,110.037,34.3939,38.0834,19.792,51.0552
0.2,0.2,0.8,0.2,0.4,4.882,10.036,10.04,18.962,68.7242,65.0926,29.0303,28.642,57.0426
0.2,0.2,0.8,0.2,0.6,4.956,8.088,11.914,17.8898,41.4271,101.149,20.5891,34.7177,55.5647
0.2,0.2,0.8,0.2,0.8,4.944,6.554,13.46,19.2193,29.8949,120.081,18.0171,38.6451,49.8448
0.2,0.2,0.8,0.2,1.0,4.998,5.484,14.476,16.8637,20.3945,145.444,14.3056,39.546,45.9014
0.2,0.2,0.8,0.4,0.2,6.008,14.128,4.822,25.6873,128.797,19.818,47.9208,16.8531,39.1791
0.2,0.2,0.8,0.4,0.4,6.356,10.96,7.642,29.0754,79.9543,41.1882,40.2547,27.6588,48.0818
0.2,0.2,0.8,0.4,0.6,6.878,9.086,8.994,32.1715,56.8403,57.5731,34.5676,35.2858,47.9584
0.2,0.2,0.8,0.4,0.8,7.118,7.704,10.136,35.7676,40.1206,71.248,31.3376,41.4729,44.7257
0.2,0.2,0.8,0.4,1.0,7.288,6.554,11.116,40.7305,33.7305,74.9965,30.2209,45.223,40.9316
0.2,0.2,0.8,0.6,0.2,6.624,14.706,3.628,30.9966,143.294,10.8152,54.2099,13.5733,30.7682
0.2,0.2,0.8,0.6,0.4,7.302,11.754,5.902,40.7964,89.0596,25.0425,50.6857,25.711,37.2584
0.2,0.2,0.8,0.6,0.6,7.986,9.504,7.468,43.3605,63.5371,40.2535,42.5742,34.1388,40.8158
0.2,0.2,0.8,0.6,0.8,8.34,8.132,8.486,49.5275,47.7421,46.8515,40.0472,40.4797,38.5169
0.2,0.2,0.8,0.6,1.0,8.588,7.37,9.0,54.2868,38.0973,51.6232,38.2289,44.3226,36.5491
0.2,0.2,0.8,0.8,0.2,6.952,15.032,2.974,37.1841,140.929,7.76886,61.6388,12.0488,24.4758
0.2,0.2,0.8,0.8,0.4,7.926,12.204,4.828,44.5576,96.1266,18.2389,55.2817,22.2498,34.1113
0.2,0.2,0.8,0.8,0.6,8.64,10.174,6.144,55.7058,69.0578,25.362,52.0748,30.5489,33.4178
0.2,0.2,0.8,0.8,0.8,9.272,8.73,6.956,59.9659,51.8087,33.9179,47.4002,36.5831,34.2747
0.2,0.2,0.8,0.8,1.0,9.67,7.582,7.706,61.0592,39.5784,42.9094,42.2045,43.2856,33.8408
0.2,0.2,0.8,1.0,0.2,7.09,15.184,2.684,34.5911,143.501,8.06828,60.7069,11.9924,25.3248
0.2,0.2,0.8,1.0,0.4,8.384,12.394,4.18,49.74,97.0288,14.4445,60.4516,21.053,28.9931
0.2,0.2,0.8,1.0,0.6,9.348,10.568,5.042,59.5781,72.7749,19.7477,56.9222,27.2819,30.8498
0.2,0.2,0.8,1.0,0.8,9.664,9.136,6.158,64.2757,56.0416,28.1814,50.4646,34.9009,31.4895
0.2,0.2,0.8,1.0,1.0,10.332,7.986,6.64,72.0298,46.0659,30.4273,47.8864,38.9755,29.9809
0.2,0.2,1.0,0.2,0.2,4.118,13.826,7.014,13.6353,120.697,36.8796,32.9785,16.7919,55.7279
0.2,0.2,1.0,0.2,0.4,4.086,10.34,10.532,13.5617,71.78,74.1453,24.5719,24.86,61.929
0.2,0.2,1.0,0.2,0.6,4.154,8.202,12.602,14.7638,45.6004,104.569,19.5941,31.7608,57.283
0.2,0.2,1.0,0.2,0.8,4.224,6.826,13.908,13.2844,34.9136,125.835,16.6663,32.0006,55.4208
0.2,0.2,1.0,0.2,1.0,4.146,6.0,14.812,14.2452,25.6754,142.349,14.1423,37.4363,48.3908
0.2,0.2,1.0,0.4,0.2,4.822,14.946,5.19,17.1767,149.498,19.3566,40.7379,13.5509,43.7999
0.2,0.2,1.0,0.4,0.4,5.482,11.606,7.87,20.3223,87.5418,47.0071,34.543,24.4155,54.7102
0.2,0.2,1.0,0.4,0.6,5.752,9.86,9.346,24.0386,67.1347,59.7017,31.8349,30.1281,53.7038
0.2,0.2,1.0,0.4,0.8,5.964,8.164,10.83,26.624,48.0532,74.0332,28.9739,36.3546,51.4207
0.2,0.2,1.0,0.4,1.0,6.282,6.904,11.772,28.752,34.4357,89.0341,25.1654,42.5073,47.3208
0.2,0.2,1.0,0.6,0.2,5.496,15.444,4.018,23.994,151.021,13.172,49.2222,12.7706,35.018
0.2,0.2,1.0,0.6,0.4,6.368,12.428,6.162,31.7521,97.8004,27.7192,46.5496,23.325,42.5939
0.2,0.2,1.0,0.6,0.6,6.71,10.706,7.542,33.4648,76.7491,39.8279,42.614,28.8469,44.6226
0.2,0.2,1.0,0.6,0.8,6.93,8.922,9.106,33.8167,55.1141,56.3114,35.1468,36.2078,47.1285
0.2,0.2,1.0,0.6,1.0,7.432,7.966,9.56,37.4362,45.2153,62.1307,34.2332,40.9259,43.5541
0.2,0.2,1.0,0.8,0.2,5.798,15.948,3.212,24.3659,165.476,8.74054,53.1658,10.2794,28.3678
0.2,0.2,1.0,0.8,0.4,6.666,12.984,5.308,29.802,112.328,22.1575,47.7642,20.1151,41.0811
0.2,0.2,1.0,0.8,0.6,7.462,10.868,6.628,36.4495,77.702,35.5647,43.9409,28.0119,44.2935
0.2,0.2,1.0,0.8,0.8,7.874,9.514,7.57,45.0683,60.3024,41.2195,41.7944,35.1581,40.8567
0.2,0.2,1.0,0.8,1.0,8.282,8.332,8.344,46.4353,52.5068,46.5427,41.3872,37.5641,39.4106
0.2,0.2,1.0,1.0,0.2,6.058,16.24,2.66,25.8984,167.453,7.09459,54.5111,9.78329,26.5868
0.2,0.2,1.0,1.0,0.4,7.238,13.316,4.404,37.1316,115.68,15.5118,54.4337,18.3906,34.1186
0.2,0.2,1.0,1.0,0.6,7.93,11.282,5.746,43.3879,82.6398,25.8812,50.0779,27.1004,37.9716
0.2,0.2,1.0,1.0,0.8,8.596,9.938,6.424,52.3335,66.443,29.1746,49.7585,31.837,35.5334
0.2,0.2,1.0,1.0,1.0,9.106,8.542,7.31,57.5819,51.1946,36.2424,45.1909,38.4661,34.9379
0.2,0.4,0.2,0.2,0.2,14.374,6.194,4.39,127.064,29.323,18.1141,50.8251,36.6695,16.3591
0.2,0.4,0.2,0.2,0.4,13.732,5.056,6.17,114.926,20.0329,31.6524,38.8868,49.1459,19.766
0.2,0.4,0.2,0.2,0.6,13.44,4.198,7.32,113.602,13.2293,41.1399,30.9107,58.6164,17.5918
0.2,0.4,0.2,0.2,0.8,13.15,3.546,8.262,108.569,9.82353,51.8891,25.6274,63.4336,16.9028
0.2,0.4,0.2,0.2,1.0,13.006,3.222,8.73,103.906,8.96264,57.1474,22.9466,66.5728,16.5771
0.2,0.4,0.2,0.4,0.2,15.948,6.324,2.686,158.454,29.8788,7.08558,57.4437,25.665,10.2863
0.2,0.4,0.2,0.4,0.4,16.228,4.812,3.918,166.24,16.9906,13.2177,43.6622,38.1149,11.1028
0.2,0.4,0.2,0.4,0.6,15.914,4.332,4.712,159.814,13.8094,19.452,36.9505,45.865,11.7511
0.2,0.4,0.2,0.4,0.8,16.3,3.446,5.212,162.315,10.0672,22.7365,31.5253,50.8842,11.1357
0.2,0.4,0.2,0.4,1.0,16.036,3.18,5.742,166.496,7.97154,24.3842,27.9634,53.6025,10.1127
0.2,0.4,0.2,0.6,0.2,16.828,6.296,1.834,182.159,28.9944,3.44133,62.0851,15.9654,5.75665
0.2,0.4,0.2,0.6,0.4,17.282,4.98,2.696,182.92,18.7892,7.707,49.0978,28.7592,8.539
0.2,0.4,0.2,0.6,0.6,17.268,4.314,3.376,179.956,15.2018,11.0567,43.3085,35.3119,9.37669
0.2,0.4,0.2,0.6,0.8,17.56,3.678,3.72,194.992,11.2608,11.7651,37.2969,36.8645,7.93371
0.2,0.4,0.2,0.6,1.0,17.548,3.17,4.24,197.627,8.05321,14.9683,28.2934,45.2971,7.18958
0.2,0.4,0.2,0.8,0.2,17.288,6.336,1.334,187.781,29.3338,2.60766,62.3419,13.7253,5.17613
0.2,0.4,0.2,0.8,0.4,17.972,5.02,1.966,199.771,20.3683,4.26137,51.8102,21.0532,6.04076
0.2,0.4,0.2,0.8,0.6,18.104,4.246,2.608,206.787,15.2159,6.01436,46.3471,24.61,6.13871
0.2,0.4,0.2,0.8,0.8,18.378,3.582,2.998,210.709,12.0554,7.56913,39.1323,30.7202,6.08533
0.2,0.4,0.2,0.8,1.0,18.538,3.188,3.232,213.824,9.09084,10.5673,34.7744,33.7587,5.83004
0.2,0.4,0.2,1.0,0.2,17.564,6.234,1.16,196.186,26.9131,1.93828,61.4469,12.8014,4.33723
0.2,0.4,0.2,1.0,0.4,18.214,5.08,1.664,202.116,22.3623,3.12535,54.4718,17.4107,5.41972
0.2,0.4,0.2,1.0,0.6,18.566,4.152,2.24,223.04,12.2815,5.08858,40.5471,25.2988,5.05363
0.2,0.4,0.2,1.0,0.8,18.962,3.594,2.402,223.067,11.1274,5.77194,39.714,26.1355,5.27176
0.2,0.4,0.2,1.0,1.0,19.302,3.13,2.526,227.466,9.5482,6.16966,37.3895,27.4681,4.65493
0.2,0.4,0.4,0.2,0.2,11.012,8.81,5.136,81.8115,50.4909,22.1378,54.9061,33.2328,25.7453
0.2,0.4,0.4,0.2,0.4,10.448,7.126,7.384,68.6726,38.2827,40.233,42.0597,43.8637,31.5868
0.2,0.4,0.4,0.2,0.6,10.162,5.83,8.966,68.7452,25.1394,54.4377,34.1919,52.6388,30.1124
0.2,0.4,0.4,0.2,0.8,10.046,4.836,10.076,62.048,18.2175,74.904,25.9755,58.0867,29.4574
0.2,0.4,0.4,0.2,1.0,9.672,4.234,11.052,65.5315,12.7287,82.4943,22.2152,63.3618,25.1501
0.2,0.4,0.4,0.4,0.2,12.618,8.922,3.418,105.635,52.9979,9.89507,64.0984,25.0678,17.674
0.2,0.4,0.4,0.4,0.4,12.402,7.298,5.258,99.8641,38.9912,20.268,51.8679,37.4933,22.1815
0.2,0.4,0.4,0.4,0.6,12.398,6.122,6.438,98.4244,26.7446,31.6976,42.1658,47.152,23.3533
0.2,0.4,0.4,0.4,0.8,12.272,5.226,7.46,96.5271,20.8085,38.9383,36.9164,52.7384,23.3127
0.2,0.4,0.4,0.4,1.0,12.242,4.766,7.95,97.1016,17.4101,45.727,33.702,55.6394,21.6436
0.2,0.4,0.4,0.6,0.2,13.23,9.342,2.386,114.979,57.9409,5.51203,70.5665,17.9371,13.3848
0.2,0.4,0.4,0.6,0.4,13.516,7.612,3.83,121.252,39.9614,11.6684,58.6615,29.8755,16.1263
0.2,0.4,0.4,0.6,0.6,13.576,6.472,4.91,115.463,29.5804,21.2083,48.6955,39.8736,19.4093
0.2,0.4,0.4,0.6,0.8,13.782,5.544,5.632,118.019,24.3728,24.0647,45.2431,44.0519,18.5814
0.2,0.4,0.4,0.6,1.0,13.86,4.994,6.104,123.135,19.4729,27.5924,40.897,47.4615,17.6459
0.2,0.4,0.4,0.8,0.2,13.514,9.456,1.988,120.623,61.3828,3.65517,74.0818,14.1745,10.0175
0.2,0.4,0.4,0.8,0.4,14.076,7.764,3.118,130.343,41.9001,8.20849,63.6512,24.0712,13.1562
0.2,0.4,0.4,0.8,0.6,14.344,6.642,3.972,127.99,31.6291,14.2357,53.941,34.5387,15.6974
0.2,0.4,0.4,0.8,0.8,14.706,5.724,4.528,141.266,22.1241,17.1916,45.8325,40.2397,14.7412
0.2,0.4,0.4,0.8,1.0,14.898,5.062,4.998,146.877,19.6214,17.8537,43.5795,41.6892,13.6594
0.2,0.4,0.4,1.0,0.2,13.798,9.554,1.606,121.416,61.8548,3.44566,74.8737,13.3451,9.52733
0.2,0.4,0.4,1.0,0.4,14.336,7.94,2.682,137.013,41.1106,7.07903,63.8519,22.8485,11.8025
0.2,0.4,0.4,1.0,0.6,14.948,6.542,3.468,150.55,28.7217,9.91681,54.7497,29.5434,12.2168
0.2,0.4,0.4,1.0,0.8,15.412,5.774,3.772,150.648,25.057,12.2525,50.947,33.5591,12.6197
0.2,0.4,0.4,1.0,1.0,15.784,4.992,4.182,155.464,19.2304,14.9628,44.7257,38.9512,12.5987
0.2,0.4,0.6,0.2,0.2,8.838,10.376,5.744,55.122,67.4656,27.9784,50.0731,31.3833,34.365
0.2,0.4,0.6,0.2,0.4,8.072,8.27,8.616,44.7643,45.8247,53.1789,37.5376,41.4165,40.2662
0.2,0.4,0.6,0.2,0.6,7.814,6.846,10.298,44.1918,32.6476,70.9591,30.6907,47.5365,38.9778
0.2,0.4,0.6,0.2,0.8,7.518,5.74,11.7,37.8814,23.9924,96.018,23.1149,50.1617,38.8818
0.2,0.4,0.6,0.2,1.0,7.51,4.852,12.596,42.1702,17.1083,102.301,20.8692,55.2065,34.2387
0.2,0.4,0.6,0.4,0.2,9.836,11.186,3.936,66.0211,82.0515,12.1682,64.4735,21.9614,24.549
0.2,0.4,0.6,0.4,0.4,10.0,8.678,6.28,68.8537,49.0003,29.9896,49.6834,36.7996,30.6996
0.2,0.4,0.6,0.4,0.6,10.014,7.45,7.494,63.4888,43.2059,37.032,45.0799,40.7907,33.3704
0.2,0.4,0.6,0.4,0.8,10.016,6.424,8.518,68.7212,28.6335,50.9516,36.6966,48.9456,31.309
0.2,0.4,0.6,0.4,1.0,9.926,5.598,9.434,65.6037,24.1487,59.5047,32.6536,53.6093,30.2129
0.2,0.4,0.6,0.6,0.2,10.594,11.424,2.94,76.2657,85.0864,8.25691,69.0843,18.1279,19.0876
0.2,0.4,0.6,0.6,0.4,10.788,9.364,4.806,75.9309,61.4063,17.0825,58.4721,29.1692,26.2531
0.2,0.4,0.6,0.6,0.6,11.308,7.718,5.932,82.9029,39.3933,29.31,47.1151,40.6202,27.566
0.2,0.4,0.6,0.6,0.8,11.282,6.78,6.896,81.1087,36.4846,33.3078,45.2746,43.1797,27.1995
0.2,0.4,0.6,0.6,1.0,11.566,5.944,7.448,88.7672,24.4778,39.3139,39.0538,51.0525,24.7185
0.2,0.4,0.6,0.8,0.2,11.154,11.51,2.294,79.6095,91.4007,5.29415,74.1117,13.9326,14.9079
0.2,0.4,0.6,0.8,0.4,11.504,9.586,3.868,87.2204,64.9645,11.8503,62.4977,25.3412,21.2478
0.2,0.4,0.6,0.8,0.6,12.07,8.008,4.88,99.2436,41.2264,19.184,53.785,35.7619,21.7304
0.2,0.4,0.6,0.8,0.8,12.178,7.114,5.666,94.6717,37.8046,23.6978,49.9977,39.2439,23.7756
0.2,0.4,0.6,0.8,1.0,12.544,6.26,6.154,107.728,28.321,25.353,46.5356,43.2888,20.5791
0.2,0.4,0.6,1.0,0.2,11.242,11.822,1.894,83.9994,93.0925,3.55387,76.6263,11.7632,12.3919
0.2,0.4,0.6,1.0,0.4,12.078,9.682,3.198,95.4949,62.542,9.55791,66.2553,22.9104,18.1412
0.2,0.4,0.6,1.0,0.6,12.356,8.33,4.272,97.1115,48.6304,15.8698,58.4695,30.7667,21.0624
0.2,0.4,0.6,1.0,0.8,12.942,7.248,4.768,106.383,38.239,18.4711,53.9443,35.5336,20.0797
0.2,0.4,0.6,1.0,1.0,13.194,6.41,5.354,119.307,27.9738,20.4295,49.0145,39.833,18.4017
0.2,0.4,0.8,0.2,0.2,7.322,11.496,6.14,36.84,87.525,28.6056,47.7478,25.0971,41.7741
0.2,0.4,0.8,0.2,0.4,6.964,8.888,9.106,32.9446,54.0075,58.5078,34.5551,36.2804,47.5389
0.2,0.4,0.8,0.2,0.6,6.596,7.254,11.108,32.1691,38.5305,79.3791,27.704,41.6569,46.704
0.2,0.4,0.8,0.2,0.8,6.228,6.256,12.474,26.3447,29.3452,104.202,21.6589,42.8857,46.6139
0.2,0.4,0.8,0.2,1.0,5.92,5.532,13.506,26.2621,23.1793,120.367,17.6058,46.1608,42.4337
0.2,0.4,0.8,0.4,0.2,8.258,12.364,4.336,48.0515,95.3101,15.9991,58.4169,21.5364,31.4706
0.2,0.4,0.8,0.4,0.4,8.278,9.97,6.71,45.2472,70.7947,33.8416,45.3991,30.9004,39.863
0.2,0.4,0.8,0.4,0.6,8.11,8.43,8.418,48.7153,47.4119,47.847,40.0007,39.9138,39.2027
0.2,0.4,0.8,0.4,0.8,8.392,6.932,9.634,48.327,32.3801,68.469,30.8864,47.4243,38.2055
0.2,0.4,0.8,0.4,1.0,8.282,6.33,10.346,47.782,30.2095,70.7117,30.9128,47.9323,37.9076
0.2,0.4,0.8,0.6,0.2,8.936,12.85,3.172,50.9017,114.769,8.65172,65.7359,15.1092,23.098
0.2,0.4,0.8,0.6,0.4,8.984,10.604,5.37,57.5228,74.4481,20.6143,56.7351,27.3306,30.746
0.2,0.4,0.8,0.6,0.6,9.406,8.886,6.666,59.9811,55.476,31.5616,47.5574,35.9635,34.0741
0.2,0.4,0.8,0.6,0.8,9.504,7.744,7.71,55.0922,43.3371,44.9237,40.9108,41.5713,36.9457
0.2,0.4,0.8,0.6,1.0,9.602,6.982,8.374,60.8814,33.3885,52.5913,36.2934,47.576,33.8043
0.2,0.4,0.8,0.8,0.2,9.124,13.216,2.618,55.3233,116.663,5.77964,69.913,13.2398,19.0686
0.2,0.4,0.8,0.8,0.4,9.53,10.834,4.594,64.8588,72.5235,16.4701,59.1583,26.6405,28.3794
0.2,0.4,0.8,0.8,0.6,10.166,9.204,5.588,69.4373,59.4012,22.9962,53.4771,32.1527,29.5572
0.2,0.4,0.8,0.8,0.8,10.372,7.972,6.614,71.9014,44.7086,30.8988,48.6156,38.4004,30.3339
0.2,0.4,0.8,0.8,1.0,10.554,7.102,7.302,72.945,36.8733,37.089,43.0857,44.2191,30.3459
0.2,0.4,0.8,1.0,0.2,9.256,13.48,2.222,61.4734,116.968,4.73018,72.6745,11.3739,15.4704
0.2,0.4,0.8,1.0,0.4,10.074,11.204,3.68,67.4033,81.81,12.0778,63.6863,22.1961,24.5764
0.2,0.4,0.8,1.0,0.6,10.572,9.612,4.774,73.1952,59.7009,19.0691,56.3707,31.2698,27.4813
0.2,0.4,0.8,1.0,0.8,11.266,8.264,5.428,80.9291,50.6957,21.9487,53.4026,33.8338,27.0812
0.2,0.4,0.8,1.0,1.0,11.578,7.438,5.942,85.7634,39.7697,27.0928,48.8044,39.3743,26.6126
0.2,0.4,1.0,0.2,0.2,6.214,12.422,6.322,27.6836,101.671,29.9903,44.4927,22.6965,44.2426
0.2,0.4,1.0,0.2,0.4,5.72,9.598,9.64,24.9796,61.1106,62.3431,31.9834,32.4922,52.4121
0.2,0.4,1.0,0.2,0.6,5.32,7.886,11.752,21.2842,41.3477,95.0406,23.0506,36.4663,52.7512
