k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.355471,0.725424,0.0697263,0.811425,0.391446,22.1917,3.40828,2.73492,357.906,12.6753,11.4406,51.5732,46.6089,7.04729
0.227832,0.324744,0.207171,0.332645,0.58328,13.6373,5.81128,8.88632,125.627,29.3833,88.6732,48.5309,85.9654,39.9027
0.237427,0.199868,0.572541,0.740969,0.285984,10.7719,12.8041,4.75892,94.7627,118.243,27.5273,89.1294,41.4518,45.3929
0.858989,0.318269,0.893424,0.680686,0.296011,8.67712,16.3755,3.28232,60.491,200.781,13.679,96.241,21.4353,41.0888
0.613712,0.630704,0.127929,0.777086,0.871691,20.5679,3.92168,3.84532,308.529,16.2875,17.1021,56.8212,57.1833,11.2768
0.39755,0.583917,0.660078,0.73362,0.69086,13.5453,8.72088,6.06872,137.109,60.823,37.6854,79.3731,60.5765,38.4824
0.657966,0.639743,0.666603,0.495559,0.84223,12.5541,8.71568,7.06512,118.472,62.0375,47.1111,74.486,63.3044,44.6396
0.77819,0.406716,0.774641,0.355568,0.663558,9.13152,11.8047,7.39872,63.548,111.158,51.3089,72.7057,46.6392,63.8881
0.639186,0.572699,0.84978,0.481495,0.424583,10.7581,12.3009,5.27592,87.392,113.48,31.4625,87.4464,43.1819,49.4451
0.289252,0.253797,0.725657,0.864386,0.531835,10.9397,11.6369,5.75832,95.7291,101.666,33.6701,85.2234,47.4514,48.033
0.495889,0.492419,0.482338,0.561242,0.767914,13.6581,7.86868,6.80812,135.827,51.1902,47.6593,72.188,66.8991,39.8155
0.505484,0.651827,0.645951,0.682888,0.74475,13.7763,8.52588,6.03272,141.126,59.765,36.3462,79.9325,59.821,37.8685
0.506309,0.852515,0.487474,0.690132,0.162293,16.7241,9.33208,2.27872,206.016,69.1015,9.16386,105.23,31.6187,17.2513
0.365803,0.832138,0.627576,0.108212,0.125662,11.8351,9.98248,6.51732,95.1073,72.01,72.8185,70.8028,54.2969,51.173
0.726674,0.128342,0.11773,0.754104,0.0306267,13.4755,14.0733,0.786119,143.613,166.718,2.71383,114.468,12.6046,12.6455
0.13856,0.279652,0.0265717,0.149877,0.279773,13.2067,5.15768,9.97052,107.099,29.2589,150.169,35.0297,75.6911,42.2564
0.378821,0.174683,0.654944,0.764705,0.414933,9.87292,13.2295,5.23252,79.005,131.471,28.5416,88.181,38.2431,50.3079
0.836166,0.834301,0.259545,0.51547,0.229715,18.7327,7.52168,2.08052,255.58,47.6365,8.08606,94.3888,32.7919,13.4087
0.63938,0.142842,0.418433,0.946533,0.441129,12.2481,12.4639,3.62292,116.155,117.349,16.7381,100.933,34.2938,35.8929
0.510197,0.408357,0.567409,0.130195,0.64788,8.40352,9.45428,10.4771,50.0927,70.6983,109.112,48.664,57.6089,75.0163
0.52623,0.298812,0.785471,0.038719,0.3205,5.51712,13.8225,8.99532,23.108,136.859,94.6208,43.4616,30.816,94.6692
0.53144,0.588114,0.314205,0.486336,0.0167595,15.9935,10.5269,1.81452,181.057,89.2951,9.29778,110.52,27.5388,18.3567
0.263052,0.194656,0.840309,0.741218,0.172386,8.08412,16.3905,3.86032,58.3587,190.385,19.7569,88.3444,26.3879,47.2581
0.70963,0.780874,0.275706,0.521818,0.109963,18.2331,8.34828,1.75352,242.639,57.2533,6.74876,102.298,27.8404,12.7822
0.560604,0.681523,0.312917,0.0910156,0.355003,13.3003,8.14768,6.88692,112.42,61.1731,62.1909,67.2871,59.9584,51.103
0.24715,0.182614,0.581536,0.888781,0.376021,11.3319,12.2857,4.71732,104.839,111.807,24.6873,93.2941,40.5512,41.7282
0.713402,0.857569,0.685651,0.278305,0.218071,13.4137,11.1445,3.77672,128.12,94.993,22.6778,97.274,40.5566,35.5147
0.184493,0.551277,0.791621,0.372005,0.52168,9.98752,8.67648,9.67092,73.132,56.3648,96.9373,53.8041,70.0488,59.1706
0.521817,0.971515,0.770152,0.701016,0.535747,14.7453,8.96068,4.62892,159.956,66.5488,22.9719,90.772,49.8023,30.9281
0.196334,0.776507,0.699301,0.454521,0.523955,12.5869,7.71168,8.03632,114.423,48.508,66.6538,63.2408,73.2646,44.9426
