k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.718821,0.202829,0.0773363,0.273518,0.477429,14.5492,7.7752,4.512,157.14,67.2105,25.8818,84.9923,50.5797,35.5738
0.17886,0.742663,0.38026,0.438939,0.419164,15.6272,5.8618,5.3474,202.361,30.8525,33.0781,68.0359,69.548,25.5325
0.0957873,0.626445,0.598874,0.3054,0.44796,11.0954,6.83,8.911,101.036,38.7597,88.0327,53.3123,81.4122,47.6236
0.225167,0.093392,0.298633,0.96286,0.553556,14.6152,8.2254,3.9958,185.249,60.1326,16.7223,93.4378,46.0102,25.7623
0.396699,0.942774,0.545011,0.541333,0.0363003,16.3578,9.439,1.0396,224.305,76.1383,2.78219,118.235,16.9268,9.48791
0.344239,0.6447,0.547965,0.915531,0.378397,15.108,8.8672,2.8612,197.854,69.1706,9.3066,104.563,34.0664,19.4669
0.0986314,0.982409,0.719727,0.772874,0.96067,14.5946,5.6454,6.5964,183.884,29.5672,41.5706,63.7572,76.4179,28.5762
0.534834,0.696715,0.157571,0.137483,0.398189,16.884,5.2316,4.7208,213.847,30.196,31.7336,67.1583,65.6493,25.5664
0.28222,0.180119,0.0184614,0.489705,0.815956,19.668,2.4748,4.6936,307.368,8.31743,26.9495,38.9272,74.39,11.6272
0.360392,0.468353,0.412423,0.194129,0.228766,11.6902,9.6776,5.4686,107.26,79.2063,41.2413,81.2352,54.0766,47.0963
0.900056,0.112123,0.149022,0.114653,0.112789,8.9782,15.6648,2.1934,60.6775,245.177,7.71794,91.3542,13.2781,34.8436
0.869933,0.432651,0.613277,0.10443,0.832182,8.1588,9.9486,8.729,55.2794,87.0066,75.6667,59.7601,55.5772,71.9485
0.815577,0.651746,0.480809,0.31537,0.0258554,14.6862,11.4724,0.6778,181.117,113.594,1.47628,129.761,10.2703,8.13663
0.0335659,0.0200033,0.301932,0.0309507,0.817574,3.6976,2.8022,20.3366,14.4306,7.34774,417.843,6.04819,35.5727,34.8303
0.333243,0.878376,0.201297,0.548599,0.61584,19.804,3.5296,3.5028,318.675,12.9577,15.5703,53.2659,58.8149,10.5796
