CMDLINE /export/apps/opt/qiskit/0.34.2/envs/qiskit/bin/python3.10 spatial.py
MEM 66920.683594 1684772784.9731
MEM 67021.863281 1684772785.0741
MEM 67072.285156 1684772785.1752
MEM 67122.988281 1684772785.2761
MEM 67189.957031 1684772785.3772
MEM 67273.500000 1684772785.4782
MEM 67341.320312 1684772785.5792
MEM 67475.386719 1684772785.6801
MEM 67609.894531 1684772785.7812
MEM 67711.054688 1684772785.8821
MEM 67812.300781 1684772785.9831
MEM 67946.312500 1684772786.0841
MEM 68046.843750 1684772786.1851
MEM 68147.410156 1684772786.2862
MEM 68214.828125 1684772786.3871
MEM 68312.375000 1684772786.4881
MEM 68420.316406 1684772786.5892
MEM 68551.628906 1684772786.6901
MEM 68685.636719 1684772786.7912
MEM 68824.382812 1684772786.8922
MEM 68937.589844 1684772786.9931
MEM 69088.218750 1684772787.0942
MEM 69190.078125 1684772787.2001
MEM 69306.859375 1684772787.3011
MEM 69441.183594 1684772787.4022
MEM 69524.816406 1684772787.5031
MEM 69608.871094 1684772787.6041
MEM 69726.445312 1684772787.7061
MEM 69827.187500 1684772787.8162
MEM 69928.015625 1684772787.9172
MEM 70045.589844 1684772788.0182
MEM 70172.531250 1684772788.1192
MEM 70263.820312 1684772788.2231
MEM 70398.546875 1684772788.3271
MEM 70532.527344 1684772788.4281
MEM 70586.296875 1684772788.5292
MEM 70684.085938 1684772788.6402
MEM 70784.625000 1684772788.7421
MEM 70885.199219 1684772788.8431
MEM 70919.148438 1684772788.9441
MEM 70986.351562 1684772789.0634
MEM 71053.562500 1684772789.1641
MEM 71104.000000 1684772789.2651
MEM 71221.601562 1684772789.3663
MEM 71305.523438 1684772789.4674
MEM 71389.718750 1684772789.5681
MEM 71473.250000 1684772789.6742
MEM 71523.691406 1684772789.7751
MEM 71574.628906 1684772789.8831
MEM 71641.226562 1684772789.9891
MEM 71725.074219 1684772790.0902
MEM 71809.710938 1684772790.1941
MEM 71910.062500 1684772790.2962
MEM 72010.769531 1684772790.3971
MEM 72111.976562 1684772790.4981
MEM 72229.546875 1684772790.5992
MEM 72346.953125 1684772790.7001
MEM 72420.441406 1684772790.8013
MEM 72515.230469 1684772790.9021
MEM 72582.324219 1684772791.0031
MEM 72650.214844 1684772791.1042
MEM 72717.109375 1684772791.2151
MEM 72783.785156 1684772791.3231
MEM 72851.339844 1684772791.4241
MEM 72918.429688 1684772791.5261
MEM 73002.179688 1684772791.6271
MEM 73086.156250 1684772791.7282
MEM 73136.558594 1684772791.8291
MEM 73253.953125 1684772791.9296
MEM 73338.207031 1684772792.0312
MEM 73404.953125 1684772792.1317
MEM 73439.128906 1684772792.2331
MEM 73506.015625 1684772792.3341
MEM 73607.242188 1684772792.4351
MEM 73707.871094 1684772792.5361
MEM 73792.128906 1684772792.6371
MEM 73909.292969 1684772792.7382
MEM 74010.437500 1684772792.8391
MEM 74077.375000 1684772792.9401
MEM 74177.914062 1684772793.0462
MEM 74278.894531 1684772793.1471
MEM 74313.832031 1684772793.2482
MEM 74446.808594 1684772793.3492
MEM 74564.609375 1684772793.4501
MEM 74698.464844 1684772793.5511
MEM 74766.070312 1684772793.6521
MEM 74882.953125 1684772793.7534
MEM 74984.574219 1684772793.8544
MEM 75068.253906 1684772793.9551
MEM 75135.093750 1684772794.0651
MEM 75202.632812 1684772794.1661
MEM 75287.726562 1684772794.2781
MEM 75354.140625 1684772794.3791
MEM 75454.535156 1684772794.4801
MEM 75521.683594 1684772794.5811
MEM 75564.437500 1684772794.6823
MEM 75656.347656 1684772794.7832
MEM 75723.230469 1684772794.8841
MEM 75824.156250 1684772794.9931
MEM 75924.699219 1684772795.0941
MEM 76042.472656 1684772795.2001
MEM 76176.816406 1684772795.3011
MEM 76244.644531 1684772795.4022
MEM 76328.359375 1684772795.5031
MEM 76445.886719 1684772795.6041
MEM 76546.855469 1684772795.7052
MEM 76630.402344 1684772795.8152
MEM 76676.250000 1684772795.9162
MEM 76731.246094 1684772796.0171
MEM 76798.839844 1684772796.1182
MEM 76841.902344 1684772796.2216
MEM 76932.808594 1684772796.3221
MEM 77000.175781 1684772796.4231
MEM 77067.433594 1684772796.5241
MEM 77151.339844 1684772796.6322
MEM 77202.027344 1684772796.7332
MEM 77252.566406 1684772796.8341
MEM 77319.605469 1684772796.9351
MEM 77403.234375 1684772797.0361
MEM 77470.601562 1684772797.1371
MEM 77506.511719 1684772797.2482
MEM 77571.601562 1684772797.3491
MEM 77638.648438 1684772797.4501
MEM 77739.007812 1684772797.5512
MEM 77806.570312 1684772797.6522
MEM 77873.890625 1684772797.7531
MEM 77941.113281 1684772797.8541
MEM 78008.089844 1684772797.9551
MEM 78056.535156 1684772798.0561
MEM 78142.640625 1684772798.1571
MEM 78260.285156 1684772798.2581
MEM 78344.304688 1684772798.3591
MEM 78410.933594 1684772798.4672
MEM 78456.527344 1684772798.5683
MEM 78529.035156 1684772798.6691
MEM 78663.480469 1684772798.7801
MEM 78780.679688 1684772798.8811
MEM 78848.003906 1684772798.9892
MEM 78914.722656 1684772799.0962
MEM 78982.453125 1684772799.1972
MEM 79049.652344 1684772799.2982
MEM 79116.617188 1684772799.3991
MEM 79183.964844 1684772799.5152
MEM 79267.679688 1684772799.6161
MEM 79312.535156 1684772799.7173
MEM 79385.687500 1684772799.8181
MEM 79469.406250 1684772799.9192
MEM 79536.945312 1684772800.0201
MEM 79570.281250 1684772800.1222
MEM 79654.476562 1684772800.2231
MEM 79754.605469 1684772800.3301
MEM 79790.386719 1684772800.4312
MEM 79856.085938 1684772800.5322
MEM 79973.230469 1684772800.6342
MEM 80074.468750 1684772800.7431
MEM 80141.343750 1684772800.8441
MEM 80184.289062 1684772800.9452
MEM 80242.421875 1684772801.0461
MEM 80309.347656 1684772801.1541
MEM 80376.628906 1684772801.2622
MEM 80412.082031 1684772801.3632
MEM 80477.558594 1684772801.4641
MEM 80544.890625 1684772801.5651
MEM 80611.761719 1684772801.6661
MEM 80645.750000 1684772801.7671
MEM 80712.582031 1684772801.8741
MEM 80756.394531 1684772801.9752
MEM 80847.335938 1684772802.0762
MEM 80914.078125 1684772802.1771
MEM 80914.312500 1684772802.2775
MEM 80914.558594 1684772802.3823
MEM 80914.289062 1684772802.4846
MEM 80914.289062 1684772802.5905
MEM 80948.171875 1684772802.6909
MEM 80948.171875 1684772802.7927
MEM 80948.171875 1684772802.8945
MEM 80947.699219 1684772802.9947
MEM 80981.496094 1684772803.0998
MEM 80981.496094 1684772803.2002
MEM 80981.683594 1684772803.3011
MEM 81015.234375 1684772803.4120
MEM 81015.628906 1684772803.5140
MEM 81031.785156 1684772803.6195
MEM 81049.035156 1684772803.7239
MEM 81049.035156 1684772803.8282
MEM 81049.007812 1684772803.9369
MEM 81049.007812 1684772804.0429
MEM 81082.113281 1684772804.1476
MEM 81082.113281 1684772804.2527
MEM 81082.691406 1684772804.3586
MEM 81082.691406 1684772804.4633
MEM 81082.691406 1684772804.5669
MEM 81082.605469 1684772804.6679
MEM 81115.570312 1684772804.8136
MEM 81115.570312 1684772804.9140
MEM 81115.570312 1684772805.0143
MEM 81115.988281 1684772805.1146
MEM 81149.523438 1684772805.2152
MEM 81183.402344 1684772805.3161
MEM 81300.511719 1684772805.4172
MEM 81317.867188 1684772805.5181
MEM 81317.867188 1684772805.6212
MEM 81317.765625 1684772805.7289
MEM 81351.285156 1684772805.8300
MEM 81384.718750 1684772805.9309
MEM 81485.566406 1684772806.0320
MEM 81535.648438 1684772806.1330
MEM 81603.234375 1684772806.2340
MEM 81653.359375 1684772806.3350
MEM 81720.937500 1684772806.4360
MEM 81754.367188 1684772806.5370
MEM 81754.367188 1684772806.6372
MEM 81787.800781 1684772806.7379
MEM 81838.421875 1684772806.8405
MEM 81838.554688 1684772806.9468
MEM 81904.960938 1684772807.0490
MEM 81972.804688 1684772807.1510
MEM 82006.191406 1684772807.2520
MEM 82090.429688 1684772807.3530
MEM 82159.542969 1684772807.4540
MEM 82224.671875 1684772807.5550
MEM 82291.917969 1684772807.6561
MEM 82358.882812 1684772807.7570
MEM 82359.203125 1684772807.8579
MEM 82359.203125 1684772807.9591
MEM 82392.343750 1684772808.0594
MEM 82359.070312 1684772808.1597
MEM 82392.714844 1684772808.2610
MEM 82392.714844 1684772808.3619
MEM 82398.382812 1684772808.4629
MEM 82392.789062 1684772808.5639
MEM 82411.226562 1684772808.6649
MEM 82426.136719 1684772808.7660
MEM 82459.507812 1684772808.8669
MEM 82500.292969 1684772808.9680
MEM 82594.250000 1684772809.0690
MEM 82661.492188 1684772809.1700
MEM 82728.921875 1684772809.2711
MEM 82829.144531 1684772809.3720
MEM 82946.359375 1684772809.4730
MEM 82997.425781 1684772809.5741
MEM 83048.117188 1684772809.6750
MEM 83148.359375 1684772809.7754
MEM 83148.675781 1684772809.8758
MEM 83148.675781 1684772809.9899
MEM 83181.750000 1684772810.0901
MEM 83148.667969 1684772810.1904
MEM 83181.714844 1684772810.2910
MEM 83216.035156 1684772810.3921
MEM 83249.363281 1684772810.4992
MEM 83249.378906 1684772810.5995
MEM 83299.535156 1684772810.7001
MEM 83350.089844 1684772810.8011
MEM 83417.164062 1684772810.9021
MEM 83451.011719 1684772811.0051
MEM 83451.011719 1684772811.1094
MEM 83451.011719 1684772811.2155
MEM 83484.402344 1684772811.3168
MEM 83484.496094 1684772811.4207
MEM 83534.621094 1684772811.5221
MEM 83635.781250 1684772811.6278
MEM 83635.781250 1684772811.7329
MEM 83636.011719 1684772811.8381
MEM 83636.011719 1684772811.9421
MEM 83652.757812 1684772812.0469
MEM 83635.691406 1684772812.1532
MEM 83652.195312 1684772812.2534
MEM 83669.230469 1684772812.3540
MEM 83669.570312 1684772812.4607
MEM 83735.988281 1684772812.5621
MEM 83769.949219 1684772812.6631
MEM 83836.777344 1684772812.7639
MEM 83837.003906 1684772812.8673
MEM 83837.003906 1684772812.9675
MEM 83870.839844 1684772813.0696
MEM 83870.917969 1684772813.1730
MEM 83870.917969 1684772813.2786
MEM 83904.464844 1684772813.3790
MEM 83938.152344 1684772813.4801
MEM 83971.859375 1684772813.5806
MEM 83971.859375 1684772813.6845
MEM 83988.484375 1684772813.7891
MEM 83971.523438 1684772813.8914
MEM 83987.769531 1684772813.9917
MEM 84005.402344 1684772814.0921
MEM 84005.402344 1684772814.1924
MEM 84005.402344 1684772814.2929
MEM 84005.523438 1684772814.3939
MEM 84021.285156 1684772814.4949
MEM 84039.144531 1684772814.5952
MEM 84072.437500 1684772814.6956
MEM 84072.437500 1684772814.7959
MEM 84105.917969 1684772814.8970
MEM 84106.210938 1684772814.9979
MEM 84106.210938 1684772815.0989
MEM 84139.367188 1684772815.2069
MEM 84139.367188 1684772815.3088
MEM 84156.109375 1684772815.4119
MEM 84156.339844 1684772815.5188
MEM 84156.394531 1684772815.6216
MEM 84156.394531 1684772815.7249
MEM 84189.769531 1684772815.8259
MEM 84264.296875 1684772815.9271
MEM 84324.574219 1684772816.0281
MEM 84374.601562 1684772816.1291
MEM 84441.734375 1684772816.2301
MEM 84492.546875 1684772816.3305
MEM 84492.664062 1684772816.4307
MEM 84492.664062 1684772816.5308
MEM 84525.570312 1684772816.6311
MEM 84492.222656 1684772816.7314
MEM 84526.023438 1684772816.8320
MEM 84526.023438 1684772816.9322
MEM 84526.031250 1684772817.0324
MEM 84525.996094 1684772817.1326
MEM 84525.996094 1684772817.2372
MEM 84559.503906 1684772817.3417
MEM 84559.503906 1684772817.4418
MEM 84559.898438 1684772817.5474
MEM 84559.957031 1684772817.6519
MEM 84559.957031 1684772817.7578
MEM 84559.300781 1684772817.8582
MEM 84559.722656 1684772817.9584
MEM 84593.000000 1684772818.0623
MEM 84593.000000 1684772818.1669
MEM 84593.492188 1684772818.2713
MEM 84593.492188 1684772818.3716
MEM 84593.492188 1684772818.4719
MEM 84626.632812 1684772818.5729
MEM 84593.324219 1684772818.6739
MEM 84626.394531 1684772818.7751
MEM 84626.789062 1684772818.8754
MEM 84626.789062 1684772818.9756
MEM 84627.898438 1684772819.0759
MEM 84626.867188 1684772819.1762
MEM 84626.867188 1684772819.2769
MEM 84660.421875 1684772819.3780
MEM 84660.453125 1684772819.4789
MEM 84660.453125 1684772819.5799
MEM 84660.476562 1684772819.6809
MEM 84660.476562 1684772819.7819
MEM 84693.625000 1684772819.8830
MEM 84727.414062 1684772819.9841
MEM 84805.824219 1684772820.0853
MEM 84895.652344 1684772820.1861
MEM 84929.207031 1684772820.2871
MEM 84929.464844 1684772820.4053
MEM 84929.464844 1684772820.5058
MEM 84929.468750 1684772820.6069
MEM 84996.542969 1684772820.7080
MEM 85097.324219 1684772820.8090
MEM 85197.882812 1684772820.9108
MEM 85198.058594 1684772821.0188
MEM 85231.285156 1684772821.1209
MEM 85264.941406 1684772821.2219
MEM 85265.316406 1684772821.3278
MEM 85298.695312 1684772821.4290
MEM 85350.171875 1684772821.5382
MEM 85416.078125 1684772821.6390
MEM 85500.347656 1684772821.7400
MEM 85600.531250 1684772821.8450
MEM 85684.933594 1684772821.9561
MEM 85735.199219 1684772822.0565
MEM 85802.839844 1684772822.1570
MEM 85836.441406 1684772822.2580
MEM 85953.914062 1684772822.3584
MEM 86004.417969 1684772822.4591
MEM 86105.390625 1684772822.5600
MEM 86172.164062 1684772822.6610
MEM 86239.250000 1684772822.7620
MEM 86273.324219 1684772822.8690
MEM 86354.410156 1684772822.9701
MEM 86441.078125 1684772823.0710
MEM 86575.585938 1684772823.1720
MEM 86676.324219 1684772823.2800
MEM 86743.472656 1684772823.3810
MEM 86810.527344 1684772823.4841
MEM 86894.617188 1684772823.5851
MEM 86978.238281 1684772823.6871
MEM 87029.542969 1684772823.7881
MEM 87130.066406 1684772823.8951
MEM 87196.941406 1684772823.9961
MEM 87230.710938 1684772824.0964
MEM 87264.117188 1684772824.1981
MEM 87264.117188 1684772824.2984
MEM 87264.148438 1684772824.3987
MEM 87264.425781 1684772824.4990
MEM 87331.066406 1684772824.6001
MEM 87398.449219 1684772824.7011
MEM 87432.210938 1684772824.8021
MEM 87515.867188 1684772824.9027
MEM 87516.121094 1684772825.0029
MEM 87516.121094 1684772825.1031
MEM 87549.527344 1684772825.2034
MEM 87549.734375 1684772825.3036
MEM 87582.953125 1684772825.4039
MEM 87583.175781 1684772825.5042
MEM 87583.175781 1684772825.6088
MEM 87583.332031 1684772825.7090
MEM 87583.332031 1684772825.8093
MEM 87651.015625 1684772825.9141
MEM 87683.777344 1684772826.0143
MEM 87650.492188 1684772826.1149
MEM 87683.679688 1684772826.2159
MEM 87683.679688 1684772826.3170
MEM 87683.679688 1684772826.4179
MEM 87684.070312 1684772826.5189
MEM 87684.070312 1684772826.6199
MEM 87684.152344 1684772826.7209
MEM 87684.175781 1684772826.8219
MEM 87717.828125 1684772826.9230
MEM 87784.738281 1684772827.0241
MEM 87835.800781 1684772827.1252
MEM 87919.285156 1684772827.2261
MEM 87953.835938 1684772827.3271
MEM 88019.507812 1684772827.4281
MEM 88087.078125 1684772827.5301
MEM 88170.921875 1684772827.6310
MEM 88222.031250 1684772827.7321
MEM 88288.542969 1684772827.8331
MEM 88355.664062 1684772827.9341
MEM 88355.925781 1684772828.0344
MEM 88355.925781 1684772828.1346
MEM 88388.777344 1684772828.2349
MEM 88356.148438 1684772828.3352
MEM 88389.742188 1684772828.4361
MEM 88456.453125 1684772828.5371
MEM 88556.839844 1684772828.6381
MEM 88625.316406 1684772828.7391
MEM 88725.566406 1684772828.8401
MEM 88758.863281 1684772828.9405
MEM 88759.371094 1684772829.0407
MEM 88759.371094 1684772829.1409
MEM 88759.375000 1684772829.2412
MEM 88759.375000 1684772829.3415
MEM 88826.292969 1684772829.4422
MEM 88910.121094 1684772829.5431
MEM 89010.855469 1684772829.6441
MEM 89045.476562 1684772829.7451
MEM 89145.617188 1684772829.8471
MEM 89212.433594 1684772829.9480
MEM 89212.992188 1684772830.0483
MEM 89212.992188 1684772830.1485
MEM 89246.378906 1684772830.2488
MEM 89246.425781 1684772830.3501
MEM 89330.253906 1684772830.4511
MEM 89397.367188 1684772830.5521
MEM 89464.617188 1684772830.6531
MEM 89565.320312 1684772830.7662
MEM 89632.722656 1684772830.8671
MEM 89699.578125 1684772830.9681
MEM 89800.351562 1684772831.0691
MEM 89868.210938 1684772831.1701
MEM 89935.136719 1684772831.2711
MEM 89968.867188 1684772831.3721
MEM 90084.480469 1684772831.4733
MEM 90136.722656 1684772831.5738
MEM 90136.929688 1684772831.6740
MEM 90137.980469 1684772831.7792
MEM 90187.363281 1684772831.8831
MEM 90187.363281 1684772831.9833
MEM 90198.589844 1684772832.0929
MEM 90254.351562 1684772832.1941
MEM 90254.351562 1684772832.2942
MEM 90287.835938 1684772832.3944
MEM 90287.835938 1684772832.4947
MEM 90304.347656 1684772832.5950
MEM 90304.570312 1684772832.6953
MEM 90304.570312 1684772832.7959
MEM 90305.050781 1684772832.8969
MEM 90344.394531 1684772832.9981
MEM 90405.691406 1684772833.0991
MEM 90405.820312 1684772833.1999
MEM 90439.371094 1684772833.3002
MEM 90439.390625 1684772833.4028
MEM 90472.531250 1684772833.5031
MEM 90506.101562 1684772833.6040
MEM 90506.378906 1684772833.7049
MEM 90573.472656 1684772833.8060
MEM 90584.367188 1684772833.9069
MEM 90708.011719 1684772834.0081
MEM 90792.058594 1684772834.1091
MEM 90842.550781 1684772834.2094
MEM 90842.550781 1684772834.3096
MEM 90859.226562 1684772834.4099
MEM 90892.808594 1684772834.5103
MEM 90892.808594 1684772834.6105
MEM 90892.808594 1684772834.7180
MEM 90959.628906 1684772834.8190
MEM 90960.093750 1684772834.9193
MEM 90960.093750 1684772835.0195
MEM 90976.761719 1684772835.1197
MEM 90959.902344 1684772835.2209
MEM 90993.195312 1684772835.3219
MEM 90993.195312 1684772835.4229
MEM 90993.363281 1684772835.5239
MEM 90993.515625 1684772835.6299
MEM 90993.515625 1684772835.7301
MEM 91027.222656 1684772835.8310
MEM 91094.441406 1684772835.9532
MEM 91127.726562 1684772836.0556
MEM 91127.726562 1684772836.1580
MEM 91127.726562 1684772836.2582
MEM 91127.437500 1684772836.3590
MEM 91127.949219 1684772836.4635
MEM 91161.656250 1684772836.5638
MEM 91228.273438 1684772836.6711
MEM 91295.757812 1684772836.7721
MEM 91296.062500 1684772836.8761
MEM 91296.062500 1684772836.9764
MEM 91312.730469 1684772837.0770
MEM 91295.898438 1684772837.1799
MEM 91379.636719 1684772837.2811
MEM 91379.937500 1684772837.3866
MEM 91379.937500 1684772837.4869
MEM 91413.042969 1684772837.5942
MEM 91379.789062 1684772837.6956
MEM 91413.019531 1684772837.7958
MEM 91413.019531 1684772837.8966
MEM 91413.109375 1684772838.0009
MEM 91413.308594 1684772838.1070
MEM 91413.355469 1684772838.2089
MEM 91447.101562 1684772838.3120
MEM 91447.222656 1684772838.4156
MEM 91447.398438 1684772838.5204
MEM 91447.398438 1684772838.6239
MEM 91480.558594 1684772838.7261
MEM 91480.558594 1684772838.8338
MEM 91480.609375 1684772838.9355
MEM 91480.675781 1684772839.0402
MEM 91480.675781 1684772839.1508
MEM 91513.859375 1684772839.2569
MEM 91514.234375 1684772839.3679
MEM 91547.535156 1684772839.4739
MEM 91547.875000 1684772839.5741
MEM 91547.875000 1684772839.6780
MEM 91547.652344 1684772839.7840
MEM 91581.308594 1684772839.8880
MEM 91581.308594 1684772839.9889
MEM 91581.734375 1684772840.0938
MEM 91581.734375 1684772840.1991
MEM 91581.773438 1684772840.3028
MEM 91648.796875 1684772840.4041
MEM 91714.480469 1684772840.5053
MEM 91782.800781 1684772840.6057
MEM 91832.835938 1684772840.7141
MEM 91916.839844 1684772840.8232
MEM 91950.769531 1684772840.9272
MEM 91950.773438 1684772841.0309
MEM 91984.144531 1684772841.1318
MEM 92018.144531 1684772841.2462
MEM 92018.144531 1684772841.3558
MEM 92018.144531 1684772841.4560
MEM 92018.144531 1684772841.5562
MEM 92034.761719 1684772841.6564
MEM 92018.003906 1684772841.7568
MEM 92051.316406 1684772841.8578
MEM 92051.664062 1684772841.9580
MEM 92051.664062 1684772842.0598
MEM 92051.738281 1684772842.1608
MEM 92051.738281 1684772842.2618
MEM 92051.738281 1684772842.3628
MEM 92101.007812 1684772842.4633
MEM 92119.125000 1684772842.5668
MEM 92119.125000 1684772842.6715
MEM 92152.289062 1684772842.7732
MEM 92119.023438 1684772842.8787
MEM 92152.476562 1684772842.9792
MEM 92152.476562 1684772843.0839
MEM 92152.476562 1684772843.1876
MEM 92152.625000 1684772843.2935
MEM 92152.625000 1684772843.3948
MEM 92185.917969 1684772843.4975
MEM 92185.917969 1684772843.6015
MEM 92219.175781 1684772843.7031
MEM 92219.175781 1684772843.8048
MEM 92219.175781 1684772843.9148
MEM 92270.093750 1684772844.0158
MEM 92370.949219 1684772844.1169
MEM 92471.550781 1684772844.2190
MEM 92538.507812 1684772844.3249
MEM 92588.945312 1684772844.4270
MEM 92589.246094 1684772844.5308
MEM 92589.246094 1684772844.6350
MEM 92622.515625 1684772844.7371
MEM 92589.218750 1684772844.8374
MEM 92623.011719 1684772844.9379
MEM 92623.011719 1684772845.0381
MEM 92673.019531 1684772845.1392
MEM 92690.125000 1684772845.2481
MEM 92723.562500 1684772845.3491
MEM 92723.562500 1684772845.4499
MEM 92723.562500 1684772845.5509
MEM 92723.652344 1684772845.6519
MEM 92723.652344 1684772845.7529
MEM 92756.742188 1684772845.8540
MEM 92756.917969 1684772845.9549
MEM 92756.941406 1684772846.0559
MEM 92756.941406 1684772846.1569
MEM 92757.492188 1684772846.2579
MEM 92757.492188 1684772846.3588
MEM 92790.972656 1684772846.4716
MEM 92791.000000 1684772846.5718
MEM 92824.531250 1684772846.6720
MEM 92791.062500 1684772846.7724
MEM 92824.656250 1684772846.8730
MEM 92824.656250 1684772846.9758
MEM 92824.656250 1684772847.0820
MEM 92824.714844 1684772847.1822
MEM 92824.714844 1684772847.2858
MEM 92841.453125 1684772847.3868
MEM 92857.734375 1684772847.4881
MEM 92857.972656 1684772847.5883
MEM 92858.183594 1684772847.6888
MEM 92858.386719 1684772847.7898
MEM 92858.289062 1684772847.8908
MEM 92858.289062 1684772847.9918
MEM 92891.863281 1684772848.0944
MEM 92891.972656 1684772848.2008
MEM 92891.972656 1684772848.3058
MEM 92891.972656 1684772848.4072
MEM 92891.972656 1684772848.5074
MEM 92891.765625 1684772848.6077
MEM 92891.765625 1684772848.7080
MEM 92992.367188 1684772848.8091
MEM 93059.703125 1684772848.9103
MEM 93059.699219 1684772849.0110
MEM 93059.699219 1684772849.1112
MEM 93076.371094 1684772849.2124
MEM 93092.851562 1684772849.3157
MEM 93160.011719 1684772849.4170
MEM 93160.664062 1684772849.5201
MEM 93160.664062 1684772849.6208
MEM 93193.636719 1684772849.7218
MEM 93160.507812 1684772849.8220
MEM 93193.632812 1684772849.9243
MEM 93193.632812 1684772850.0246
MEM 93193.632812 1684772850.1248
MEM 93193.746094 1684772850.2251
MEM 93193.960938 1684772850.3259
MEM 93227.273438 1684772850.4269
MEM 93227.613281 1684772850.5279
MEM 93227.613281 1684772850.6289
MEM 93244.234375 1684772850.7331
MEM 93261.246094 1684772850.8337
MEM 93289.796875 1684772850.9353
MEM 93294.398438 1684772851.0360
MEM 93295.886719 1684772851.1440
MEM 93294.769531 1684772851.2542
MEM 93327.960938 1684772851.3550
MEM 93428.949219 1684772851.4561
MEM 93429.402344 1684772851.5579
MEM 93429.402344 1684772851.6684
MEM 93496.570312 1684772851.7691
MEM 93496.570312 1684772851.8698
MEM 93529.710938 1684772851.9710
MEM 93530.050781 1684772852.0719
MEM 93530.050781 1684772852.1768
MEM 93596.882812 1684772852.2873
MEM 93597.242188 1684772852.3900
MEM 93597.242188 1684772852.4927
MEM 93630.871094 1684772852.5938
MEM 93630.871094 1684772852.6941
MEM 93664.203125 1684772852.7994
MEM 93664.371094 1684772852.9018
MEM 93664.371094 1684772853.0025
MEM 93664.398438 1684772853.1026
MEM 93664.398438 1684772853.2028
MEM 93664.332031 1684772853.3031
MEM 93697.800781 1684772853.4034
MEM 93697.800781 1684772853.5039
MEM 93731.308594 1684772853.6043
MEM 93731.515625 1684772853.7045
MEM 93731.515625 1684772853.8048
MEM 93765.125000 1684772853.9069
MEM 93765.371094 1684772854.0079
MEM 93799.003906 1684772854.1082
MEM 93799.054688 1684772854.2088
MEM 93799.054688 1684772854.3108
MEM 93849.093750 1684772854.4180
MEM 93849.503906 1684772854.5187
MEM 93882.894531 1684772854.6190
MEM 93882.894531 1684772854.7193
MEM 93882.894531 1684772854.8228
MEM 93916.597656 1684772854.9232
MEM 93916.597656 1684772855.0234
MEM 93916.039062 1684772855.1279
MEM 93932.656250 1684772855.2285
MEM 93949.484375 1684772855.3339
MEM 93949.945312 1684772855.4392
MEM 93949.945312 1684772855.5429
MEM 93966.804688 1684772855.6444
MEM 93950.242188 1684772855.7488
MEM 93983.437500 1684772855.8503
MEM 93983.859375 1684772855.9551
MEM 93983.859375 1684772856.0590
MEM 93983.859375 1684772856.1651
MEM 93983.859375 1684772856.2653
MEM 94000.570312 1684772856.3690
MEM 93983.683594 1684772856.4699
MEM 94000.167969 1684772856.5708
MEM 94016.960938 1684772856.6760
MEM 94016.960938 1684772856.7768
MEM 94017.375000 1684772856.8969
MEM 94017.375000 1684772856.9978
MEM 94050.640625 1684772857.0991
MEM 94084.554688 1684772857.2001
MEM 94151.218750 1684772857.3011
MEM 94151.781250 1684772857.4075
MEM 94151.488281 1684772857.5113
MEM 94185.089844 1684772857.6123
MEM 94185.468750 1684772857.7177
MEM 94218.816406 1684772857.8200
MEM 94218.964844 1684772857.9210
MEM 94252.468750 1684772858.0221
MEM 94286.101562 1684772858.1226
MEM 94286.101562 1684772858.2229
MEM 94286.101562 1684772858.3338
MEM 94285.828125 1684772858.4365
MEM 94319.414062 1684772858.5370
MEM 94319.531250 1684772858.6374
MEM 94352.890625 1684772858.7460
MEM 94319.453125 1684772858.8466
MEM 94352.769531 1684772858.9508
MEM 94352.769531 1684772859.0511
MEM 94352.769531 1684772859.1521
MEM 94353.265625 1684772859.2619
MEM 94353.265625 1684772859.3660
MEM 94386.761719 1684772859.4730
MEM 94353.425781 1684772859.5742
MEM 94420.257812 1684772859.6841
MEM 94554.812500 1684772859.7851
MEM 94554.921875 1684772859.8920
MEM 94554.921875 1684772859.9971
MEM 94588.214844 1684772860.0995
MEM 94554.976562 1684772860.2047
MEM 94588.066406 1684772860.3062
MEM 94588.066406 1684772860.4119
MEM 94588.066406 1684772860.5162
MEM 94588.523438 1684772860.6216
MEM 94605.152344 1684772860.7219
MEM 94588.160156 1684772860.8229
MEM 94604.992188 1684772860.9258
MEM 94621.675781 1684772861.0279
MEM 94621.675781 1684772861.1329
MEM 94622.152344 1684772861.2358
MEM 94622.265625 1684772861.3399
MEM 94622.265625 1684772861.4414
MEM 94621.769531 1684772861.5450
MEM 94622.011719 1684772861.6506
MEM 94655.332031 1684772861.7511
MEM 94655.699219 1684772861.8567
MEM 94655.699219 1684772861.9612
MEM 94689.417969 1684772862.0629
MEM 94689.417969 1684772862.1649
MEM 94689.476562 1684772862.2652
MEM 94689.476562 1684772862.3659
MEM 94689.476562 1684772862.4669
MEM 94722.621094 1684772862.5680
MEM 94722.789062 1684772862.6689
MEM 94756.292969 1684772862.7699
MEM 94756.292969 1684772862.8709
MEM 94756.457031 1684772862.9719
MEM 94756.621094 1684772863.0749
MEM 94756.621094 1684772863.1759
MEM 94764.621094 1684772863.2769
MEM 94823.089844 1684772863.3780
MEM 94941.097656 1684772863.4791
MEM 95008.253906 1684772863.5801
MEM 95042.128906 1684772863.6810
MEM 95042.128906 1684772863.7819
MEM 95042.128906 1684772863.8828
MEM 95041.820312 1684772863.9839
MEM 95041.820312 1684772864.0848
MEM 95075.187500 1684772864.1851
