0.00027,13.49115,9460.16629,4.88985,0.00143
0.00071,16.75375,13733.68577,5.41502,0.00031
0.00033,12.09997,5404.51613,0.44080,0.00288
0.00015,15.22586,10922.20494,5.38620,0.00071
0.00591,8.96008,5506.38414,0.39365,0.00497
