0.15,0.4,0.4,0.4,0.4,0.4,2.4668,120.99,18.585,51.4406,4.4888,16.793,404.149,191860,3479.07,67426.8,727.072,2847.17,-199.134,366.115,3805.52,-7.39325,355.36,19410.4,16670.9,6951.69,18152.8,9398.46,659.566,3103.14,-199.38,7535.03,661.818
0.15,0.4,0.45,0.4,0.4,0.4,3.3782,106.065,17.6736,66.336,3.547,17.7348,567.173,164181,3140.51,92088.5,571.122,3170.57,-260.823,453.881,5297.92,-9.22452,503.186,16449.1,18056.7,5399.15,17165.6,11030,511.547,3105.16,-198.651,9980.4,578.092
0.15,0.4,0.5,0.4,0.4,0.4,4.447,91.9828,16.6048,80.7486,2.809,18.4728,735.487,140149,2773.62,118872,474.774,3453.43,-310.438,553.168,7049.13,-10.0098,679.288,13774.8,17200.1,4243.88,15824.2,12152.8,394.783,3046.61,-190.969,12455.1,484.837
0.15,0.4,0.55,0.4,0.4,0.4,5.4732,79.1546,15.5786,93.986,2.192,19.0898,915.377,117653,2448.85,142790,376.084,3708.85,-338.341,625.607,8817.41,-9.69599,855.686,11513.7,17250.9,3284.55,14400.7,12830.9,299.609,2965.07,-169.204,14815.8,406.473
0.15,0.4,0.6,0.4,0.4,0.4,6.5008,66.5512,14.551,107.135,1.7104,19.5714,1100.77,95867.2,2157.06,166756,301.129,3914,-339.511,678.807,10581.5,-8.63209,1032.9,9379.85,17139.8,2531.77,12702,13371.5,229.602,2856.8,-144.129,17280.4,341.376
0.15,0.4,0.65,0.4,0.4,0.4,7.4222,55.2362,13.6296,119.007,1.3456,19.9362,1244.08,78461.1,1919.54,189894,231.242,4078.48,-308.076,725.91,12143.8,-7.27777,1186.63,7513.15,15259.8,1939.84,11015.1,13784.5,177.779,2753.54,-121.993,19575,294.082
0.15,0.4,0.7,0.4,0.4,0.4,8.3094,45.6084,12.7424,129.288,1.1112,20.1706,1392.69,64014.5,1684.14,210869,207.179,4183.96,-292.438,769.31,13651.7,-6.50491,1354,6005.71,13113.8,1577.12,9402.22,13930.7,147.347,2615.83,-101.446,21633.5,253.37
0.15,0.4,0.75,0.4,0.4,0.4,9.2372,37.8242,11.8146,137.708,0.8198,20.462,1544.66,51924.1,1454.55,227654,158.248,4330.03,-261.304,808.116,15152.8,-4.81062,1533.69,4824.4,11832.8,1137.13,8138.91,13732.2,107.349,2474.45,-74.1106,23393.3,204.8
0.15,0.4,0.8,0.4,0.4,0.4,9.9622,31.566,11.0896,144.599,0.7276,20.5542,1656.96,41601.8,1289.68,241574,147.998,4377.29,-226.161,834.405,16421.9,-4.74805,1673.04,3933.1,11138.2,979.598,6958.45,13446.5,95.8402,2346.54,-65.2662,24833.1,186.295
0.15,0.4,0.85,0.4,0.4,0.4,10.6668,26.2312,10.385,150.494,0.5834,20.6984,1784.4,32979.6,1130.77,253571,121.413,4452,-188.98,850.135,17643.9,-3.4195,1817.25,3204.53,10458.9,764.467,5999.77,13041.7,77.247,2219.59,-49.4289,26086,162.235
0.15,0.4,0.9,0.4,0.4,0.4,11.2876,21.9598,9.7642,155.31,0.507,20.7748,1908.77,26170,1007.81,263314,107.169,4495.31,-165.355,849.433,18631.5,-2.70715,1942.79,2637.04,9838.74,644.164,5138.53,12712.7,67.6093,2102.98,-38.0209,27153.6,147.699
0.15,0.4,0.95,0.4,0.4,0.4,11.7484,17.6676,9.3034,159.967,0.4112,20.8706,2002.05,20529.1,921.564,273099,89.1499,4556.38,-125.811,845.914,19397.7,-1.21539,2033.63,2066.8,8417.22,513.058,4251.58,12555,54.0445,2024.22,-23.0654,28209.5,126.176
0.15,0.4,1,0.4,0.4,0.4,12.299,14.1976,8.7528,163.894,0.3168,20.965,2097,15989,817.668,281964,70.969,4617.93,-95.0291,850.388,20292.1,-1.07314,2148.38,1613.08,7027.96,390.24,3522.3,12170.6,41.6222,1921.75,-14.0867,29127.6,104.489
0.2,0.4,0.05,0.4,0.4,0.4,0.0244,184.091,21.0274,0.0376,18.6292,2.6526,0.0310108,330465,4604.48,0.058598,3938.3,76.2572,35.975,5.46722,0.0116849,4.13427,0.683813,34482.3,59.9462,30711,4371.24,8.10799,3523.91,581.945,4.8099,1.00226,441.66
0.2,0.4,0.1,0.4,0.4,0.4,0.0282,181.448,21.0236,0.1058,16.0504,5.2314,0.0370122,321911,4603.77,1.89619,3140.39,286.809,41.9011,5.8201,0.0456256,3.70472,1.44536,33900.4,150.975,26117.9,8452.15,25.8265,2965.82,1139.7,7.72041,6.45761,735.34
