0.0085914	8.64
0.0	0.0
0.5	0.0
1.0	0.0
1.5	0.4
2.0	2.0
2.5	5.6
3.0	11.0
3.5	17.2
4.0	23.2
4.5	29.2
5.0	35.6
5.5	43.2
6.0	53.4
6.5	65.4
7.0	78.0
7.5	89.2
8.0	98.0
8.5	113.2
9.0	128.4
9.5	146.0
10.0	162.2
10.5	177.0
11.0	194.6
11.5	209.2
12.0	224.2
12.5	240.4
13.0	255.6
13.5	275.2
14.0	292.6
14.5	311.4
15.0	330.2
15.5	350.4
16.0	372.2
16.5	393.6
17.0	412.6
17.5	428.8
18.0	451.0
18.5	471.0
19.0	490.8
19.5	515.8
20.0	538.0
20.5	563.0
21.0	583.4
21.5	604.6
22.0	624.4
22.5	642.2
23.0	662.0
23.5	679.2
24.0	700.2
24.5	721.2
25.0	745.8
25.5	767.2
26.0	789.2
26.5	812.4
27.0	833.6
27.5	855.6
28.0	881.0
28.5	900.4
29.0	924.8
29.5	950.4
30.0	973.2
30.5	995.8
31.0	1014.6
31.5	1034.2
32.0	1052.8
32.5	1074.2
33.0	1092.4
33.5	1107.8
34.0	1129.2
34.5	1149.2
35.0	1166.8
35.5	1190.8
36.0	1207.6
36.5	1228.2
37.0	1243.0
37.5	1260.8
38.0	1279.2
38.5	1297.6
39.0	1313.4
39.5	1334.4
40.0	1354.4
40.5	1372.2
41.0	1392.2
41.5	1408.6
42.0	1425.2
42.5	1442.8
43.0	1459.6
43.5	1475.8
44.0	1493.6
44.5	1512.0
45.0	1526.4
45.5	1542.4
46.0	1559.4
46.5	1576.6
47.0	1591.6
47.5	1602.8
48.0	1617.4
48.5	1638.4
49.0	1653.8
49.5	1667.2
50.0	1685.8
50.5	1704.0
51.0	1716.0
51.5	1726.8
52.0	1743.0
52.5	1754.8
53.0	1774.8
53.5	1791.8
54.0	1805.2
54.5	1819.8
55.0	1835.2
55.5	1850.4
56.0	1866.2
56.5	1879.0
57.0	1894.0
57.5	1907.4
58.0	1922.0
58.5	1931.6
