0.05346	0.96
0.0	0.0
0.5	0.0
1.0	0.6
1.5	0.8
2.0	1.6
2.5	2.6
3.0	5.2
3.5	7.8
4.0	11.4
4.5	15.4
5.0	21.6
5.5	27.8
6.0	32.8
6.5	37.2
7.0	41.2
7.5	46.6
8.0	51.0
8.5	56.2
9.0	62.8
9.5	70.6
10.0	76.2
10.5	82.2
11.0	90.2
11.5	97.2
12.0	104.0
12.5	111.0
13.0	117.0
13.5	127.2
14.0	134.4
14.5	143.2
15.0	150.0
15.5	157.0
16.0	164.8
16.5	172.2
17.0	181.4
17.5	191.0
18.0	197.2
18.5	204.8
19.0	211.2
19.5	217.6
20.0	224.0
20.5	231.6
21.0	240.0
21.5	248.2
22.0	253.8
22.5	263.0
23.0	270.2
23.5	279.4
24.0	286.2
24.5	291.8
25.0	301.4
25.5	310.8
26.0	320.0
26.5	329.8
27.0	337.6
27.5	344.4
28.0	351.6
28.5	359.6
29.0	366.6
29.5	375.2
30.0	383.2
30.5	389.8
31.0	397.0
31.5	403.8
32.0	411.0
32.5	419.0
33.0	426.2
33.5	434.0
34.0	439.8
34.5	448.6
35.0	456.2
35.5	465.2
36.0	473.8
36.5	481.0
37.0	489.6
37.5	496.0
38.0	502.8
38.5	510.8
39.0	517.8
39.5	525.4
40.0	531.0
40.5	538.4
41.0	546.6
41.5	553.8
42.0	558.4
42.5	566.8
43.0	573.8
43.5	580.2
44.0	586.0
44.5	594.6
45.0	603.2
45.5	610.2
46.0	619.8
46.5	628.4
47.0	637.0
47.5	643.4
48.0	649.6
48.5	657.4
49.0	664.4
49.5	668.8
50.0	676.0
50.5	683.0
51.0	689.8
51.5	694.8
52.0	700.4
52.5	708.6
53.0	715.8
53.5	721.4
54.0	727.8
54.5	734.2
55.0	740.2
55.5	746.2
56.0	751.6
56.5	760.6
57.0	767.0
57.5	774.6
58.0	781.4
58.5	787.4
59.0	795.8
59.5	800.0
60.0	805.2
60.5	810.8
61.0	816.6
61.5	823.4
62.0	829.4
62.5	835.8
63.0	842.8
63.5	847.4
64.0	854.0
64.5	860.2
65.0	864.2
65.5	869.2
66.0	875.0
66.5	880.6
67.0	885.2
67.5	890.4
68.0	896.4
68.5	900.6
69.0	906.4
69.5	910.0
70.0	915.8
70.5	920.8
71.0	925.8
71.5	930.4
72.0	934.8
72.5	940.0
73.0	946.8
73.5	951.2
74.0	958.4
74.5	963.6
75.0	967.8
75.5	973.8
76.0	979.2
76.5	986.2
77.0	989.6
77.5	993.8
78.0	999.4
78.5	1003.0
79.0	1007.6
79.5	1012.4
80.0	1019.8
80.5	1025.4
81.0	1029.6
81.5	1034.6
82.0	1039.2
82.5	1046.4
83.0	1051.8
83.5	1056.6
84.0	1061.6
84.5	1065.4
85.0	1073.0
85.5	1077.6
86.0	1083.4
86.5	1087.2
87.0	1092.2
87.5	1097.4
88.0	1104.8
88.5	1111.0
89.0	1115.4
89.5	1123.0
90.0	1129.2
90.5	1136.0
91.0	1143.6
91.5	1145.6
92.0	1149.6
92.5	1154.8
93.0	1163.4
93.5	1168.8
94.0	1174.2
94.5	1178.8
95.0	1183.0
95.5	1188.0
96.0	1193.2
96.5	1198.6
97.0	1204.6
97.5	1209.2
98.0	1214.0
98.5	1220.6
99.0	1225.6
99.5	1228.4
100.0	1233.0
100.5	1237.2
101.0	1243.8
101.5	1249.6
102.0	1254.0
102.5	1259.4
103.0	1263.8
103.5	1268.0
104.0	1272.4
104.5	1277.4
105.0	1280.0
105.5	1284.8
106.0	1290.4
106.5	1295.6
107.0	1299.6
107.5	1304.6
108.0	1309.8
108.5	1314.0
109.0	1317.6
109.5	1321.0
110.0	1324.6
110.5	1329.2
111.0	1333.2
111.5	1338.2
112.0	1342.8
112.5	1347.2
113.0	1350.8
113.5	1356.6
114.0	1360.6
114.5	1365.2
115.0	1370.2
115.5	1374.6
116.0	1380.6
116.5	1384.6
117.0	1389.6
117.5	1395.0
118.0	1398.2
118.5	1402.0
119.0	1405.4
119.5	1409.6
120.0	1412.8
120.5	1417.0
121.0	1422.6
121.5	1425.6
122.0	1429.6
122.5	1434.6
123.0	1440.2
123.5	1443.8
124.0	1446.8
124.5	1451.4
125.0	1456.4
125.5	1460.4
126.0	1465.6
