k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.2,0.4,0.2,0.2,0.6,13.0398,4.5873,9.20897,120.949,16.9875,93.2339,44.5355,97.5325,38.6032
0.2,0.4,0.2,0.2,0.8,12.8062,3.90624,10.1239,116.765,12.3901,108.503,37.3598,104.21,35.8615
0.2,0.4,0.2,0.2,1,12.6215,3.39826,10.8165,113.514,9.41932,121.071,32.1046,108.999,33.1594
0.2,0.4,0.2,0.4,0.2,15.9288,6.88677,4.02087,195.923,37.8195,20.2059,84.8079,58.8934,25.5867
0.2,0.4,0.2,0.4,0.4,15.9288,5.53159,5.37605,195.923,24.5376,31.1183,68.7164,74.9849,26.7715
0.2,0.4,0.2,0.4,0.6,15.9287,4.58735,6.32029,195.922,16.9878,40.6258,57.3476,86.3534,25.7926
0.2,0.4,0.2,0.4,0.8,15.9287,3.90626,7.00139,195.923,12.3902,48.4594,49.0471,94.6542,24.1747
0.2,0.4,0.2,0.4,1,15.9287,3.39827,7.50934,195.923,9.41928,54.8402,42.7937,100.908,22.47
0.2,0.4,0.2,0.6,0.2,17.2158,6.88677,2.73379,239.077,37.8195,8.35721,93.4733,43.2407,16.9213
0.2,0.4,0.2,0.6,0.4,17.4924,5.53159,3.81243,246.008,24.5376,14.3991,77.0152,58.3018,18.4727
0.2,0.4,0.2,0.6,0.6,17.6978,4.58735,4.5512,251.296,16.9879,19.6832,65.0366,69.138,18.1037
0.2,0.4,0.2,0.6,0.8,17.854,3.90626,5.07609,255.4,12.3902,24.0114,56.1068,77.1393,17.115
0.2,0.4,0.2,0.6,1,17.9754,3.39827,5.46268,258.643,9.41927,27.5112,49.2762,83.2125,15.9873
0.2,0.4,0.2,0.8,0.2,17.9896,6.88677,1.96001,266.829,37.8195,3.88603,98.5955,31.6002,11.7991
0.2,0.4,0.2,0.8,0.4,18.4628,5.53159,2.84203,279.422,24.5376,7.47601,82.0569,45.0563,13.4309
0.2,0.4,0.2,0.8,0.6,18.8115,4.58735,3.43755,289.056,16.9878,10.6356,69.7693,54.7816,13.3708
0.2,0.4,0.2,0.8,0.8,19.0746,3.90626,3.8555,296.535,12.3902,13.2154,60.4839,61.9701,12.7379
0.2,0.4,0.2,0.8,1,19.2777,3.39828,4.16036,302.436,9.41926,15.2924,53.3129,67.4251,11.9506
0.2,0.4,0.2,1,0.2,18.468,6.88677,1.48165,284.31,37.8195,2.04989,101.699,23.7778,8.69571
0.2,0.4,0.2,1,0.4,19.0844,5.53159,2.22042,301.352,24.5376,4.33751,85.2113,35.6609,10.2766
0.2,0.4,0.2,1,0.6,19.5355,4.58734,2.71351,314.388,16.9878,6.36535,72.7735,44.2498,10.3664
0.2,0.4,0.2,1,0.8,19.8738,3.90626,3.05632,324.495,12.3902,8.01933,63.2841,50.5881,9.93773
0.2,0.4,0.2,1,1,20.1334,3.39827,3.30463,332.451,9.41926,9.34836,55.9071,55.3899,9.3564
0.2,0.4,0.4,0.2,0.2,10.9344,9.14825,6.75363,86.7452,63.1279,58.4357,73.6676,63.7448,54.6956
0.2,0.4,0.4,0.2,0.4,10.5399,7.39629,8.90025,80.8223,41.6031,85.2593,57.7708,77.9043,56.7446
0.2,0.4,0.4,0.2,0.6,10.2417,6.15791,10.4364,76.4939,29.0845,109.113,46.9997,87.178,54.7369
0.2,0.4,0.4,0.2,0.8,10.0118,5.25411,11.5705,73.2354,21.3322,129.223,39.3796,93.5368,51.4501
0.2,0.4,0.4,0.2,1,9.83067,4.5737,12.4318,70.7155,16.2633,145.943,33.7794,98.078,47.9458
0.2,0.4,0.4,0.4,0.2,12.7466,9.53378,4.55481,127.84,70.1237,23.781,94.1571,52.8163,38.4106
0.2,0.4,0.4,0.4,0.4,12.7471,7.77883,6.31048,127.844,47.1352,39.4003,77.4233,69.5535,42.0955
0.2,0.4,0.4,0.4,0.6,12.7471,6.52812,7.56117,127.844,33.4906,53.5885,65.3503,81.6263,41.8237
0.2,0.4,0.4,0.4,0.8,12.7471,5.60768,8.48164,127.844,24.8889,65.6831,56.369,90.6078,40.0772
0.2,0.4,0.4,0.4,1,12.7471,4.90918,9.18009,127.844,19.1778,75.8151,49.4919,97.4849,37.8669
0.2,0.4,0.4,0.6,0.2,13.8031,9.79298,3.2403,155.731,75.0697,10.8525,107.425,40.3825,27.6275
0.2,0.4,0.4,0.6,0.4,14.0924,8.03724,4.70673,161.667,51.0659,20.4623,90.6039,57.0669,31.9935
0.2,0.4,0.4,0.6,0.6,14.3095,6.77894,5.74787,166.252,36.6331,29.4037,77.9464,69.5284,32.6427
0.2,0.4,0.4,0.6,0.8,14.4762,5.84748,6.51274,169.853,27.4327,37.1192,68.2256,79.0448,31.7893
0.2,0.4,0.4,0.6,1,14.6069,5.1366,7.09286,172.729,21.2668,43.636,60.5946,86.4831,30.3693
0.2,0.4,0.4,0.8,0.2,14.4338,9.97012,2.43218,173.258,78.5566,5.6142,115.911,30.9513,20.6852
0.2,0.4,0.4,0.8,0.4,14.9398,8.21605,3.68057,184.378,53.8559,11.8895,99.3798,46.62,25.2008
0.2,0.4,0.4,0.8,0.6,15.3183,6.95323,4.56471,193.053,38.8723,17.8671,86.5328,58.5392,26.2937
0.2,0.4,0.4,0.8,0.8,15.6085,6.01431,5.21355,199.914,29.2498,23.0855,76.4348,67.763,25.9397
0.2,0.4,0.4,0.8,1,15.8358,5.29482,5.70576,205.422,22.7612,27.5267,68.3667,75.0468,24.9935
0.2,0.4,0.4,1,0.2,14.8233,10.0947,1.91834,184.099,81.0404,3.27854,121.398,24.4528,16.2022
0.2,0.4,0.4,1,0.4,15.4945,8.34298,2.9989,199.525,55.858,7.6214,105.312,38.8486,20.5993
0.2,0.4,0.4,1,0.6,15.9957,7.07748,3.76289,211.637,40.4857,11.8434,92.4763,49.928,21.8721
0.2,0.4,0.4,1,0.8,16.3795,6.13351,4.32336,221.26,30.5629,15.5657,82.2033,58.5746,21.7897
0.2,0.4,0.4,1,1,16.6797,5.40789,4.74871,229.011,23.8432,18.7538,73.8839,65.4472,21.1279
0.2,0.4,0.6,0.2,0.2,8.96411,10.7098,7.1625,59.4103,85.1543,62.297,70.9974,55.7672,66.0667
0.2,0.4,0.6,0.2,0.4,8.5837,8.65604,9.59665,54.7321,56.218,93.9742,55.4118,68.7191,69.6689
0.2,0.4,0.6,0.2,0.6,8.29777,7.19874,11.3395,51.3417,39.2876,122.443,44.8773,77.104,67.7366
0.2,0.4,0.6,0.2,0.8,8.07833,6.13242,12.6255,48.8098,28.7709,146.589,37.4456,82.7924,63.937
0.2,0.4,0.6,0.2,1,7.90639,5.32878,13.601,46.8648,21.8864,166.727,31.9993,86.8115,59.7135
0.2,0.4,0.6,0.4,0.2,10.4998,11.3812,4.95531,87.9951,99.3158,26.7854,93.1386,47.0584,49.0169
0.2,0.4,0.6,0.4,0.4,10.4998,9.33,7.00655,87.9952,67.521,46.5079,76.9551,63.242,55.0529
