8.096902377524944905e-03,9.320404212102715302e-01,9.880525011114525968e-01,1.791908742022679801e-02,6.241380167404811941e-01,3.720352965859783367e-01,-5.947520997396371634e-04,9.014606084855993906e-01,9.832712228311740743e-01,4.909644128230222782e-03,5.245888999236140160e-01,2.046825555266854058e-01,6.361350590716847719e-01,3.979124704398750989e-02,-9.861819564226659285e-04,3.985082202648827510e-01,6.104082591942922020e-03,9.236098726268382464e-01,4.417703963048635885e-02,6.030087329839762811e-01,5.046947445431155810e-01,3.567416229990688636e-02,5.742428124930550881e-01,4.338291735672137328e-01,1.683913216556416348e-01,1.443991403373851012e-02,9.659342472999634666e-01
4.546918705018221374e-02,7.781673758215457148e-01,9.541639342130647794e-01,1.425366951161400886e-01,2.830943831099866914e-01,7.159045653696470835e-01,2.734712870476738167e-02,7.006357284846889133e-01,9.359868823108821179e-01,5.800036266499322690e-02,2.109494497188713624e-01,5.315954986713060659e-01,6.926413459768490100e-01,1.195583357217677861e-01,2.308766601524167572e-02,2.385677948918657476e-01,2.630482277219828302e-02,7.403814621472284419e-01,3.561328409042286425e-01,2.542185574045132124e-01,8.481191361832897124e-01,2.647652981614223577e-01,2.277699988598570480e-01,7.885992315030121436e-01,1.373707416333837528e-01,1.130720948062531317e-01,7.496586476966428103e-01
4.917691046519007125e-02,7.944049171160163514e-01,9.524446098117286263e-01,1.386658902806433002e-01,3.678650538757872734e-01,6.332948074619140222e-01,4.272647186443120915e-02,7.303386337807660222e-01,9.318750369833287417e-01,6.940353257096470996e-02,2.890414107363822316e-01,4.452261650738897902e-01,3.035930528607057588e-01,1.043666335435043530e-01,3.189927656621235896e-02,8.170315889263279896e-02,2.901617991272739672e-02,7.591063093241310344e-01,3.007652279118525063e-01,3.398782180365562122e-01,7.462505129729319897e-01,2.513399550787930314e-01,3.110089804724076590e-01,7.035583178285467199e-01,1.789940840662032628e-01,1.083246427949472734e-01,8.239620744476807701e-01
1.189284492525317927e-01,5.386484043200507887e-01,8.840359497559905355e-01,3.949617183757794248e-01,1.795803791742569544e-01,8.229213502398540214e-01,1.026291575689471103e-01,4.748434151386984881e-01,8.378825590185012828e-01,3.009796688347126103e-01,1.293116925475412682e-01,6.721953036340231336e-01,2.860220250776508988e-01,2.406827289398447423e-01,9.682978616147477902e-02,6.235559786485380535e-02,8.815336223428192619e-02,4.703555867110169042e-01,5.599453199605647358e-01,1.514391983897101224e-01,7.299849376683258395e-01,6.606320696800729309e-01,1.378000524431529372e-01,8.609611195097375269e-01,2.833458209456823917e-01,3.322298951509836673e-01,5.656953398632054153e-01
1.723015175863301662e-02,8.193969653105216411e-01,9.844225056081203906e-01,9.873595314209684948e-02,2.876190051282431215e-01,7.132106892133437404e-01,8.678043224270570732e-03,7.443568597266272402e-01,9.747342300790587943e-01,2.994143603200874471e-02,2.124076147016947247e-01,5.323199851440978403e-01,3.430836847503054288e-01,5.495645505773549822e-02,9.217012358366832858e-03,8.430307454136606871e-02,7.633684901371978748e-03,7.967408645252072041e-01,2.782439908393675720e-01,2.597002974569502243e-01,8.812725161929486628e-01,1.860916112231047193e-01,2.331130981210626230e-01,7.923088149130025348e-01,1.887303699792427236e-01,7.827296484779400210e-02,7.498291123412657022e-01
4.895267482587728480e-02,7.973517041114902559e-01,9.521017850126375359e-01,1.345196344250024212e-01,3.649574373367117652e-01,6.355749394583058987e-01,4.311607584099205748e-02,7.340677209556758509e-01,9.322500694541329125e-01,6.757073454536718926e-02,2.877145373677185147e-01,4.473919246811481898e-01,3.009483445227089660e-01,1.022678391466900205e-01,3.208572749428709181e-02,7.582938903494432226e-02,2.846043979237308785e-02,7.617375440875029380e-01,2.901599256329858156e-01,3.371705334679315769e-01,7.541380768570503657e-01,2.457312100307480485e-01,3.080347739484239344e-01,7.062504684241882602e-01,1.184017182146635816e-01,1.042053831719795820e-01,8.198149509451100325e-01
4.821478815711735533e-02,7.600450035610948341e-01,9.555341803645603926e-01,1.625593057818117415e-01,2.616519138313631032e-01,7.409890645010146493e-01,4.335833568569821828e-02,6.814898932036650425e-01,9.372930620921395839e-01,7.480017897498289492e-02,1.975077318414734107e-01,5.606904286172201823e-01,2.855076756240036984e-01,9.638906236295370633e-02,3.278614659001691245e-02,5.299268839026899380e-02,2.733842702510821954e-02,7.197944129342805919e-01,3.774976991284405003e-01,2.323194973334110069e-01,8.631779535149435301e-01,2.999559089932232192e-01,2.089739465648879913e-01,8.119832217412168429e-01,8.485103678907490732e-02,1.282169702884895790e-01,7.139346838383417992e-01
1.094612553175187825e-01,4.100876369048315762e-01,8.923395814387526936e-01,5.111899576455976035e-01,2.538985127311976786e-02,9.766188266238524651e-01,1.117770463237335588e-01,2.929419340803725569e-01,8.643718792753649627e-01,3.140607912813949687e-01,1.816245793149173782e-02,9.372259095154928943e-01,3.506743291430535203e-01,1.566478181832541283e-01,8.087839091583493012e-02,5.856569477215291253e-02,8.101454177297454096e-02,3.733234199023053312e-01,9.855396517750036889e-01,1.520911110835818092e-02,7.134785129124521230e-01,8.039746303704051744e-01,1.365137437035557344e-02,9.910218271358817166e-01,4.208092449615359332e-01,4.831966344634502364e-01,1.278510185865754101e-01
1.055738064129655429e-01,4.125239097798421573e-01,8.991677333929222193e-01,5.092026818330006588e-01,1.465462357760424772e-02,9.897386960149292534e-01,1.138394126669707851e-01,2.966598460204153964e-01,8.737196297844670445e-01,3.155528634716187053e-01,1.535608616315894959e-02,9.561970727104549539e-01,2.883703433028513841e-01,1.394937637328756974e-01,7.867333538288474870e-02,5.038936753753472941e-02,7.599579255674468459e-02,3.750960736342291435e-01,9.711294647757395815e-01,6.301561277415379525e-03,7.298269710990106240e-01,8.056465331458046997e-01,4.691535095507876063e-03,1.004784109672148817e+00,1.711308216038845975e-01,4.823161457340421343e-01,9.288283633191080080e-02
1.800568933254088899e-01,4.078618385831808135e-01,8.195179304475015414e-01,5.195086763860794488e-01,4.965305901005062639e-02,9.502764819483290326e-01,1.334097145433254250e-01,3.220317935741856541e-01,7.570381193466269032e-01,3.813091370470850228e-01,4.280888719328529435e-02,8.882167823996216516e-01,7.045386742192452090e-01,3.882868246060049988e-01,1.430149219517859172e-01,9.303923886206230676e-02,1.515057548146855892e-01,3.532566027844819545e-01,8.101175960267568144e-01,3.585683872958245200e-02,7.035242710892033458e-01,8.004918516149273078e-01,3.035876436125634070e-02,9.450787627010852621e-01,1.236505103774520192e-01,4.753577415044468735e-01,1.920700985950896666e-01
1.108885299642773103e-01,4.169189458210124100e-01,8.896693657048179160e-01,5.023679968210843505e-01,2.050484094739932206e-02,9.800925075922409802e-01,1.072712540699697764e-01,3.007422197380883455e-01,8.599278031571803149e-01,3.088770803849625879e-01,1.807157698840242133e-02,9.434131267635170737e-01,4.449685991531766027e-01,1.743270892812757711e-01,7.929653656344673451e-02,3.138653977577370718e-02,8.265907018175555621e-02,3.788852590541433862e-01,9.681405107672920174e-01,1.180115802359135713e-02,7.263560398411875729e-01,7.931900220778946853e-01,9.106765891738283214e-03,9.943294854820341477e-01,2.070135259630001279e-01,4.760200043437192718e-01,1.087753941324542395e-01
3.111013385105043660e-02,8.306768680336621413e-01,9.689989818843238734e-01,1.038714034504671369e-01,4.182665069601007035e-01,5.812725624202045305e-01,2.407000194172148611e-02,7.694274339447162436e-01,9.556501511261068504e-01,4.182744181583231136e-02,3.288320504087564045e-01,3.903875828604495557e-01,2.953697589550331459e-01,7.031600295847878490e-02,1.920305385582762869e-02,7.987575313586052494e-02,1.600996962736409013e-02,8.042348505293419603e-01,2.570684565878976757e-01,3.895012775319685039e-01,7.120061493909239925e-01,1.902741723324216094e-01,3.602225840775155064e-01,6.558166867493364638e-01,4.791863737821775437e-01,7.791291216683141063e-02,8.805058529022837810e-01
2.966948560528223644e-01,3.876571744663785957e-01,7.048596012834824620e-01,5.536835395940851168e-01,8.241459975501699842e-02,9.197621120290991881e-01,2.341932986826285312e-01,3.283433652567401273e-01,6.077965664138494928e-01,4.671979726648592957e-01,6.398908603318892441e-02,8.313337495648402964e-01,2.583573674469897830e-01,5.928208249492430415e-01,2.759359226330444503e-01,5.021356950864110102e-02,2.545878139634683013e-01,3.260263940530511717e-01,6.869254771879624855e-01,6.402387074646145870e-02,6.622323377178263026e-01,7.808530101982928961e-01,5.568986641327425269e-02,8.784887201345950025e-01,1.647589018609760259e-01,4.904214949322599493e-01,2.976596176999973253e-01
2.982055174625508620e-02,8.454837851871626064e-01,9.692241283060398782e-01,8.466480067970044709e-02,4.014320485723151810e-01,5.971002173224607690e-01,1.866396565691891274e-02,7.866098961711698312e-01,9.564039012927335603e-01,3.148390765792005719e-02,3.163929517514882939e-01,4.044319562202190466e-01,5.301086348793506708e-01,8.102673646390046169e-02,1.430613466817257096e-02,2.056823956777146800e-01,1.439149981244788878e-02,8.177571506554892622e-01,2.135592887468275025e-01,3.741957210804734979e-01,7.517093001157587606e-01,1.634921168850863027e-01,3.418289016324606022e-01,6.740147621570220515e-01,1.378571908204262453e-01,6.222787368944954212e-02,8.655558509672871548e-01
9.639571748938117191e-01,1.165375698217885336e-02,3.320356820527542441e-02,9.827621148448464350e-01,5.542952935150419203e-03,9.919181707820204918e-01,9.473727982066423303e-01,6.610290391665052390e-03,1.992682618932417604e-02,9.743415085622588734e-01,3.451353183512695377e-03,9.791878066225934152e-01,3.024524036546276662e-01,8.636957338746829027e-01,9.550813973924511258e-01,1.165562762403294650e-01,9.662115337601109299e-01,8.674951006730380332e-03,8.469016939611999639e-01,2.389546045250184880e-03,1.883179927103909856e-01,8.929292053953501451e-01,3.279527169808338360e-03,6.408388637270908683e-01,2.489227420281614478e-01,9.837236228327728149e-01,3.826270786043889371e-02
2.931954780739831623e-02,8.858005430244557665e-01,9.724129406766628403e-01,6.264298297028836338e-02,5.452274223671088604e-01,4.553692594989928732e-01,1.778980589224152253e-02,8.404529446025004180e-01,9.568128757209432012e-01,2.331670235881092013e-02,4.471612253506247470e-01,2.727723904486355488e-01,3.036528965310525408e-01,8.045148210755034834e-02,1.817789373468250980e-02,9.920056274013294706e-02,1.924920910223396064e-02,8.687059059236237335e-01,1.581898629390565969e-01,5.198203600295318028e-01,5.851254675880566136e-01,1.095224074080451970e-01,4.875636475061156383e-01,5.239814968212958002e-01,6.664434749318520756e-01,4.271448208817524295e-02,9.529534189917137077e-01
2.943285695992708950e-02,8.487896336639737527e-01,9.686337093428902811e-01,8.208660825672037253e-02,4.158709075439117608e-01,5.818167450331583890e-01,1.529026538493929999e-02,7.914335619025458790e-01,9.558632622040917903e-01,3.122962088288169791e-02,3.264665615809301258e-01,3.883381286589124293e-01,6.399920555113678411e-01,8.533830790051212534e-02,1.288846263899415256e-02,3.032075384471301094e-01,1.588368797527697773e-02,8.230076520102486137e-01,2.057068494852917762e-01,3.881741583043248900e-01,7.328125621433597692e-01,1.552747014990581154e-01,3.560062881939439206e-01,6.575025036603675543e-01,2.649234742894489569e-01,6.143898790654839237e-02,8.843220314494441014e-01
9.242501062927732658e-03,8.917560571863285546e-01,9.879396577734106399e-01,4.259292104999554129e-02,4.772900320154300768e-01,5.195516849213440702e-01,3.725542201684639565e-03,8.436529767608973440e-01,9.834299536396574615e-01,1.070677428836402933e-02,3.821323366774584951e-01,3.298860183021566916e-01,4.660282722827472357e-01,3.246733642635302175e-02,9.433976998130533254e-04,1.927598198108586569e-01,1.631270452160576978e-03,8.770621150130457622e-01,1.199397820407558657e-01,4.518602733806227345e-01,6.841095173508294769e-01,8.525698706548279215e-02,4.191050965368147141e-01,5.969488868482402122e-01,2.063068482495304945e-01,3.071905119055468036e-02,9.226067940359329311e-01
3.676699398438565414e-04,8.769508068118196942e-01,1.000345527639496357e+00,4.193402326980694150e-02,3.392313655616449597e-01,6.605535460671101422e-01,-1.092618862784194844e-03,8.146917492427101504e-01,9.987491739949145853e-01,4.861208822745682889e-03,2.543830167970766443e-01,4.719809348714632535e-01,2.858974612334074239e-01,9.715294933050344639e-03,-2.049442940965651161e-06,5.603205866259429457e-02,7.529170383004102352e-04,8.670340577763289147e-01,1.403274135981419368e-01,3.112206762929784487e-01,8.664955696741727387e-01,8.396152344547580526e-02,2.841413044811366140e-01,7.412144864434837555e-01,1.547192914512108552e-01,3.315267350377071320e-02,8.181658450618183309e-01
1.865336728510941233e-02,8.069409087061930608e-01,9.831933118908434688e-01,1.118691538329039947e-01,2.844141429985277414e-01,7.165608605825672939e-01,1.109290304541063477e-02,7.282627784803663573e-01,9.735723867597737557e-01,3.398789756285183761e-02,2.089127991567364118e-01,5.370557236459970740e-01,3.007441608576967851e-01,5.271278445718557970e-02,1.075754357982922071e-02,7.047776672670715004e-02,7.847739072602638588e-03,7.827014937196699051e-01,3.167457142449918717e-01,2.556425371646840472e-01,8.732207618184800735e-01,2.086582704092933005e-01,2.308419865079733291e-01,7.948594831691209173e-01,3.215500771767285659e-01,8.861455029538711781e-02,7.452179238806397876e-01
3.391788477127466450e-02,8.342054276913137834e-01,9.652751673270163479e-01,1.008649447551944744e-01,4.301244521314283586e-01,5.684778192821531295e-01,2.309328183256367795e-02,7.738530003558707904e-01,9.506730705349355492e-01,3.944681579938980054e-02,3.392160552681172669e-01,3.780103055337153961e-01,3.856938916237792059e-01,8.227199291495188027e-02,2.003704451568824596e-02,1.452650625702979759e-01,1.907133558419527031e-02,8.080110929020709598e-01,2.536063485648051841e-01,4.012697627429576697e-01,6.992943500099446652e-01,1.829816746958730367e-01,3.714747131571694005e-01,6.417761226842709776e-01,6.059390782834189748e-01,7.444241171796284195e-02,8.890749146841585571e-01
2.370888760817824181e-02,8.921611538194489377e-01,9.736770676268737823e-01,5.110765488184987326e-02,5.352920184570599815e-01,4.620676634882247558e-01,1.347438441836490419e-02,8.492005595352907221e-01,9.597546894408460760e-01,1.895841726890581946e-02,4.383707637611246044e-01,2.793046245022521301e-01,3.220814004258429897e-01,7.217033189839655583e-02,1.294472115238767818e-02,1.158051453434627565e-01,1.384659352727096726e-02,8.769175006047622567e-01,1.254434505645974085e-01,5.117956613467773419e-01,6.008229467341772434e-01,9.170260437181307345e-02,4.771855350260015838e-01,5.330322029610419232e-01,3.263696878950381741e-01,3.618838974386057172e-02,9.453469183021487865e-01
1.799522747613988005e-02,8.165299168006640018e-01,9.847740891027948473e-01,1.008692839556835086e-01,2.747836960525345540e-01,7.268846802132387097e-01,1.127781771346506035e-02,7.396958519562475409e-01,9.756053904386426945e-01,2.953778308979640443e-02,2.032632789562812126e-01,5.468734306926079647e-01,2.895535243112234980e-01,5.154799734769541231e-02,1.094706304737685931e-02,5.624933996345415216e-02,7.393135703282233129e-03,7.920533400897384890e-01,2.871315340560942064e-01,2.465934411890673139e-01,8.987113719587228600e-01,1.929540999138029955e-01,2.210132043140576874e-01,8.060889558708255187e-01,1.359292131947004434e-01,7.882194232100425690e-02,7.335828145081528806e-01
6.309532640744963672e-03,8.918290677150932932e-01,9.928674898618887745e-01,4.479349239925231596e-02,4.831832740476557086e-01,5.153093685952442327e-01,4.287914040188356424e-03,8.433491896617120176e-01,9.891257072465585720e-01,1.161320301821824885e-02,3.884574327056914411e-01,3.281060621804966493e-01,3.121993165647558577e-01,1.992067827057289464e-02,1.204422015273903801e-03,9.486879034822889856e-02,-1.196374051371656977e-03,8.783611979492265132e-01,1.261327880641347210e-01,4.579733284324560838e-01,6.754980943747221911e-01,8.871961902071781592e-02,4.259818264840306012e-01,5.930281221399065217e-01,2.348316206772763648e-01,3.239617159249058576e-02,9.198709199618038124e-01
2.290792408694194981e-02,8.989908309344353254e-01,9.760469967404508118e-01,4.382411943465625015e-02,5.267446273646196886e-01,4.719433856954977080e-01,1.420404560683627415e-02,8.568318093558080495e-01,9.629121760181043044e-01,1.503992965256725767e-02,4.334100046164913178e-01,2.884562900776999061e-01,3.478488391072596664e-01,6.953757985140912590e-02,1.165780942971003653e-02,1.281652473830868222e-01,1.200391237943068679e-02,8.823849663718246195e-01,1.081350916496290615e-01,5.039039848246409381e-01,6.217669800097722632e-01,8.397607293776643278e-02,4.684484179711984053e-01,5.442044219005174321e-01,1.286154807821028312e-01,2.961596202197780414e-02,9.352812172806324043e-01
9.682287392113383406e-01,3.166918254045913983e-03,3.199323264586978466e-02,9.936653171569864718e-01,3.082112695121375090e-04,9.997163096168503182e-01,9.678681789989996842e-01,8.314461726266486608e-05,2.439325812133052995e-02,9.889310303907073996e-01,-6.668747246966477693e-04,9.886105588831579638e-01,6.535453260912557627e-02,8.241424584637420114e-01,9.663823025522042531e-01,1.120383367091436488e-01,9.658960394143175643e-01,7.937904622474789562e-04,8.431953073292450807e-01,-2.739519889085689774e-03,1.883412868890969594e-01,9.042650093342583517e-01,-2.048207046653344188e-03,6.494000463777960253e-01,2.514975468668095848e-01,9.924924501863521265e-01,2.938849987857566903e-02
3.293560288876618003e-03,9.750464588195100202e-01,9.938666383151114614e-01,1.168270803343524067e-02,9.091257363291005422e-01,8.850578237001976989e-02,-5.180865937196577065e-04,9.665427867014593222e-01,9.916618210720260507e-01,6.426471585648407814e-03,8.709343844792710732e-01,3.857543071089963860e-02,3.664475710234174621e-01,1.845715963062388720e-02,5.828296735131688333e-04,2.158224599461006088e-01,2.023949765020710556e-03,9.732961017105130619e-01,2.183754147657551714e-02,9.023387596621458284e-01,1.146297956084932346e-01,1.747241194240456430e-02,8.967878049176081223e-01,1.026233938987001770e-01,3.023508097576835807e-01,9.796825706888528940e-03,7.419051553567412860e-01
4.815164779763558278e-01,1.829614080742622828e-01,5.206712984744326089e-01,7.749273598131252161e-01,5.823792470032979063e-03,9.957294305477401020e-01,4.102399624821625457e-01,1.250770512637558174e-01,4.187783587507752925e-01,6.618832800249410120e-01,7.074018574873247589e-03,9.737387350590995805e-01,1.630944426151786086e-01,7.751606639045451885e-01,4.443047304965007660e-01,5.776583584979415320e-02,4.719131372084365283e-01,1.512482266152736232e-01,9.434107008572603092e-01,3.297864998500765754e-04,4.345731537422395929e-01,9.647341212970532709e-01,6.107273530980839027e-04,8.464756279521018500e-01,1.834964698705941477e-01,7.555154583432195370e-01,5.525704908827600015e-02
1.050773159362678177e-01,4.126367802450213729e-01,8.972781145996413521e-01,5.082534499850923648e-01,2.258059749277677164e-02,9.798709602458713919e-01,1.103780087194339288e-01,2.959307065267919867e-01,8.707317431179543155e-01,3.123771818530696742e-01,1.731446089177998693e-02,9.411924387232935008e-01,3.235700533137506052e-01,1.450595926027717086e-01,7.721541216230076721e-02,5.767491309505645009e-02,7.677899852084890675e-02,3.757732887203417693e-01,9.781568579805830499e-01,1.283270072734990497e-02,7.199627888054328517e-01,8.027074127203086551e-01,1.116250466076534886e-02,9.957284106545352120e-01,3.275115766690084307e-01,4.809794985350466234e-01,1.205913925873593473e-01
1.026638457621881217e-03,8.762673803497653680e-01,9.996555652681465842e-01,4.209488187583632079e-02,3.353686018980978067e-01,6.643402448267423654e-01,-4.410081041410773839e-04,8.137192451716190877e-01,9.981054455656556135e-01,4.738916584771019069e-03,2.515958588313955691e-01,4.757786119067689556e-01,2.863997440001792016e-01,1.047021315815452325e-02,6.156615029695444719e-04,5.537509122673243966e-02,1.041216251960130901e-03,8.656911734448864415e-01,1.411068515311933447e-01,3.072725772643047915e-01,8.720283748235988508e-01,8.511008532014885386e-02,2.803152126177471115e-01,7.450180028186972336e-01,1.408091666399722275e-01,3.279752040611411124e-02,8.139698795107945806e-01
1.780824194372332414e-02,8.104861077181456652e-01,9.853399993543843216e-01,1.094983981730288658e-01,2.875992472607532546e-01,7.145140270502006175e-01,1.068898166060922028e-02,7.322328753630140685e-01,9.759549221795805751e-01,3.285211175476873691e-02,2.114739176520904207e-01,5.342159080783236424e-01,2.893954105209209926e-01,5.056475365214979645e-02,1.044910451939998208e-02,6.028289639889153340e-02,7.703224406523018208e-03,7.867152286192543587e-01,3.113546260923802378e-01,2.585704605213062779e-01,8.732291431939716020e-01,2.046660796773662749e-01,2.340886386373625672e-01,7.928408177920859279e-01,3.325028194356410838e-01,8.654097447517916653e-02,7.502121799574852368e-01
