8.325268797768460294e-01,6.279937993728472723e-01
5.224865114327763294e-02,1.286932418382528975e-02
8.747117064108788087e-01,7.779196186863792661e-01
9.037313232777834937e-01,3.635987257508100368e-01
5.950379601206998714e-01,3.512121500038525301e-01
5.097224311739703140e-01,5.016749309931088918e-01
6.562944420092192699e-01,4.245924934093185388e-01
9.537163517895116405e-01,5.694330819758106621e-01
7.606882837628798910e-01,4.528170473228763093e-01
3.388348334399546857e-01,1.837688726040765386e-01
9.545916558582482336e-01,5.871923713391703492e-01
9.053307408564674752e-01,5.309576678022955853e-01
7.939210280129633812e-01,5.783619585887247450e-01
8.292581834550447617e-01,6.319380475804970976e-01
7.416352761195801335e-01,6.039501838099881059e-01
5.108666639861005887e-01,3.763844531677297822e-01
2.403127833794735380e-01,2.642642566133139304e-01
9.587694920966874923e-01,5.135305371403120489e-01
4.917092667587303900e-01,3.272111543138266354e-01
9.514180004037677829e-01,5.823881139084491343e-01
9.132351298459493449e-01,7.536235782004105932e-01
8.067937177978945495e-01,4.763403562995609519e-01
8.937402804259338973e-01,7.010509888224734087e-01
9.444775883658089732e-01,7.945234893879146165e-01
9.634549181055470646e-01,8.217020977442489604e-01
4.921883624295786408e-01,3.513193493675361712e-01
9.286705547169586961e-01,5.348989581634902013e-01
8.485192880914350644e-01,5.950655434333511629e-01
7.076680372729544644e-01,5.448766306183930874e-01
9.154961813760673639e-01,8.900478466711936321e-01
8.885228462876473277e-01,7.059351921443881572e-01
9.461731990643162948e-01,5.430023369168378577e-01
5.410791543614126287e-01,4.100190359700005005e-01
9.617340856923985992e-01,6.867238240113192616e-01
9.072498331356741996e-01,4.497395135880595252e-01
6.850698286132483883e-01,4.317570634984148059e-01
9.037232714977246062e-02,9.521292467358676015e-02
9.455237051450775532e-01,7.561387789522584502e-01
3.752903736118882172e-01,2.758627576552286076e-01
4.455338323197820527e-01,3.784466044651554339e-01
9.061039838857416484e-01,7.548441516572672594e-01
4.919083095431816544e-01,4.031526296215811600e-01
4.715222898848783206e-01,4.119698085405779642e-01
6.290363510894907417e-01,4.762302736659880242e-01
9.104830594595956228e-01,6.612806335954969361e-01
9.283590994563176713e-01,5.991785340269523141e-01
7.813995190840600236e-01,6.302857865942559368e-01
6.971144448340891309e-01,3.277354549215502066e-01
5.420952707917411351e-01,2.887203482228265505e-01
8.002887739910500287e-01,4.912212805222873069e-01
4.158902692882751606e-01,3.628287416960143674e-01
9.499695832003278717e-01,5.346348158149913932e-01
9.148964295973746053e-01,6.030883595130600572e-01
9.203107045126106556e-01,5.247929582357031553e-01
6.470592797311456312e-01,4.720350630681729998e-01
9.608083213653239030e-01,7.428692480967162837e-01
9.278483655461340351e-01,5.575837627864599355e-01
5.623395103113462135e-01,3.401957637405517709e-01
9.094153179579220758e-01,8.035515179241294881e-01
8.328602635021111755e-01,8.103057616064925917e-01
9.059192389136135892e-01,6.411600048341750124e-01
4.998643324057255866e-01,4.231972162110130276e-01
9.554989380293379408e-01,6.281734720653316950e-01
9.231448505396613324e-01,6.783748709013921463e-01
9.666618537196151051e-01,5.058616171651952875e-01
6.059666675069459441e-01,4.932474270643244507e-01
6.023683326594190257e-01,5.055253708765407028e-01
7.326734409084874056e-01,5.057998627083619692e-01
8.935974712912166940e-01,4.298139428472373957e-01
9.000991547716098440e-01,7.887001589190474338e-01
8.340692052834439707e-01,4.794995056819679746e-01
9.526001295024184579e-01,6.531020511514209481e-01
9.719871283920651361e-01,7.094360286284588923e-01
9.417452259511492896e-01,6.069277197692148906e-01
9.499731021396617958e-01,6.125527171409234084e-01
2.766341403467846849e-01,2.242304484280170929e-01
8.263052090302400732e-01,6.629540634459827331e-01
6.908343873028004456e-01,4.934349022052335609e-01
9.589112272733808506e-01,6.231950947658222439e-01
9.217033985221294579e-01,7.200012488059210902e-01
6.289970051229045733e-01,5.783436453450260251e-01
2.461488615809444003e-01,2.389155812899774189e-01
4.549847243455855117e-01,2.306419561215652392e-01
9.429581019809796238e-01,5.244130418724353149e-01
1.597470646614555512e-01,6.997521056724688437e-02
7.526304515650984461e-01,6.510485502968865745e-01
9.617021679969078862e-01,7.024546405654793491e-01
9.055289644647643854e-01,8.726401360841278265e-01
8.552409576852623152e-01,7.799326758302622675e-01
9.474846172796187460e-01,5.781023337882991164e-01
9.667553304951389537e-01,6.292322145871956929e-01
9.761983338700119806e-01,4.790945435631370763e-01
9.471694043829855802e-01,7.828789965490872138e-01
9.525029300442815483e-01,7.362575373698823089e-01
7.380999545801814055e-01,6.907971297377091258e-01
8.122715897100133420e-01,5.599898363366477838e-01
8.594472263850478910e-01,6.271563611160195784e-01
9.311445844942584094e-01,3.879238379367421219e-01
5.830834013363901391e-01,5.678675679155693601e-01
1.536399392709711376e-01,1.138853071065914352e-01
9.201663462018067063e-01,5.374588758063364446e-01
7.686425441867832387e-01,4.606184810093100213e-01
9.650914133642631842e-01,7.028486517908090203e-01
7.981256104486199598e-01,4.557587950182773184e-01
9.604064375734338022e-01,5.587108257253093901e-01
9.409756458410298841e-01,8.359053743446184237e-01
9.553143076677892420e-01,4.729306188929682797e-01
9.272228841764296181e-01,6.301699976261586622e-01
8.743261428798370094e-01,6.530790860706887635e-01
4.802262980066791531e-01,3.895491206080135549e-01
9.029755767623525164e-01,5.405787127469148245e-01
8.612838509875411219e-01,6.122658269864680314e-01
5.762264281847515601e-01,5.262982448689363935e-01
1.369587724356234881e-01,1.187770967285738805e-01
8.217536362103986525e-01,5.181444902579082079e-01
2.101432225149445499e-01,1.203405212582520784e-01
1.908770383468284537e-01,1.800968939210743081e-01
8.787155610006075479e-01,5.928315992045319893e-01
7.779802736609230385e-01,6.453178530123349077e-01
1.530450672607869822e-01,1.855419262242468115e-01
8.071260025329740628e-01,5.744549975382402529e-01
9.378025439249777495e-01,5.421277140741509459e-01
9.365956531881916014e-01,7.210035931351097549e-01
6.281420474124541631e-01,3.756265156467640809e-01
8.519622599297579368e-01,5.017333557992418314e-01
9.178410443718417744e-01,8.257934206036829927e-01
8.570541293948442663e-01,5.345574722366379650e-01
8.846299012124205774e-01,6.551654900999932529e-01
7.645430407452169508e-01,4.739749206006339532e-01
8.471997483427695652e-01,8.011722564963256188e-01
6.472625283008779373e-01,4.687732639715020966e-01
8.612232546638376451e-01,7.473593639601843197e-01
9.019586463726123604e-01,3.822172838542634565e-01
7.740610517219578268e-01,4.223858101075196880e-01
7.089972829162251022e-01,5.144646921226880831e-01
8.523930588944960141e-01,5.300755661595655255e-01
9.112327480666900792e-01,5.588124218139357557e-01
7.840270643342102108e-01,5.694123231080402414e-01
9.585321947982751167e-01,5.079690180446774228e-01
9.201025840221812580e-01,5.696383631145709447e-01
8.784703449007729148e-01,4.357017495097597060e-01
9.414300216606443783e-01,4.401437224619471067e-01
9.519849408016036740e-01,6.321687876930137673e-01
