2.099051691193557279e+00,5.006057371435841397e-01,3.118250508126424458e-01,4.742015609372410978e+01,1.109499973471947776e+01,1.594965758651801790e-01,2.131945150899891317e+01,5.240697099311892870e-01,1.624113021648273258e-01
1.130319144858375813e+00,7.301981424127476084e-01,7.837003984177033367e-01,1.999965073895757328e+01,8.723516253855965630e+00,9.061495604732225928e+00,1.179539382737918984e+01,1.211194725937070160e+01,7.744111048233091488e+00
1.325479771763892867e+00,1.241648400942615194e+00,5.026143366660152934e-01,1.180702528723413103e+01,3.343758524597689075e+01,1.854198699197867839e+00,1.791632176287484413e+01,3.734580361366643952e+00,5.956775375199751643e+00
2.213873728247108374e+00,2.156952927246665319e-01,3.544785310817684665e-01,5.951162878878250240e+01,4.929450400304736135e+00,5.021057365784115101e-01,1.552734994384418066e+01,2.607350451368432687e+00,4.888799882423839893e-01
1.606075429457987092e+00,8.237369009197573755e-01,3.613596891639906383e-01,2.944460497394087639e+01,1.462257583450730003e+01,1.530852096509059290e+00,1.926873442717849372e+01,5.252405821366352257e+00,3.391117088218974729e+00
1.321801479965134529e+00,8.955887492328862276e-01,5.188650604200787386e-01,2.172497264966265718e+01,1.440971147540390618e+01,4.233679576517890730e+00,1.628672176372746705e+01,7.986330145948374870e+00,6.242938123948209572e+00
1.933624608175062765e+00,6.278125404815565469e-01,2.941487685617574233e-01,4.064167006447484454e+01,1.263472533754609017e+01,2.724709958564169865e-01,2.127501607847575826e+01,1.957631177126848865e+00,9.329078918319329006e-01
1.809434830333401578e+00,3.058744328873617135e-01,5.121876389482268310e-01,4.567267484526981036e+01,4.171197194946654641e+00,2.934593035089037016e+00,1.189688658699876989e+01,9.741449868720874150e+00,2.260534572181938096e+00
1.584191152474707209e+00,8.654767868021614463e-01,3.499597678893339170e-01,2.706532906378491177e+01,1.671493419628852450e+01,1.403968739773079344e+00,1.990640472569092623e+01,4.509580167888678659e+00,3.316251554994826378e+00
1.376017225653086262e+00,7.148528839335724916e-01,5.717607426934860904e-01,2.756389443052166754e+01,9.067287340089380976e+00,4.970860900852548170e+00,1.440000460643632074e+01,1.026708633752858901e+01,5.477599282867446462e+00
1.619639856656055699e+00,6.940024575150173236e-01,4.144157155330205899e-01,3.305460026685484110e+01,1.039665342388220814e+01,2.248643738060802644e+00,1.716691502268290037e+01,6.941268176155777070e+00,3.511702533403908255e+00
9.461198521085871782e-01,9.675335154242271640e-01,8.155977341835460859e-01,1.226280291051492100e+01,1.482291900921028649e+01,9.722377910798545741e+00,1.224466001507130208e+01,9.674859869969299808e+00,1.038260136994228233e+01
2.343095032265019029e+00,5.037771989307542053e-03,3.868832097944439052e-01,6.838444808182907764e+01,2.906369472423406375e+00,4.445457917680452065e-01,1.229730668326226173e+01,1.689830851494626973e+00,2.103094942133117706e-01
1.778888709412334457e+00,8.114652391446969260e-01,2.946444871668867371e-01,3.301817066487387109e+01,1.718872114570578802e+01,4.347059655796622346e-01,2.219079570464257500e+01,2.338148032898303086e+00,1.513671037749824366e+00
1.151317938187409240e+00,9.432537453274602024e-01,6.313028267070985855e-01,1.774724073461104723e+01,1.446494490200096728e+01,6.119874393336774965e+00,1.458269511488428982e+01,9.175480294651652713e+00,7.939119661879609602e+00
1.227925097009608058e+00,4.994188372684497113e-01,8.332643877856653614e-01,2.564626243009251993e+01,4.890199479285104012e+00,9.688124606048928555e+00,9.878416571731106544e+00,1.443613530150986080e+01,5.820323479122675003e+00
1.342215878302711607e+00,8.030083744110743105e-01,5.633260704819254006e-01,2.422973517096355422e+01,1.131027822119239801e+01,4.987642174094504277e+00,1.531781585309641791e+01,9.485271278344061585e+00,6.008971794570672209e+00
1.646036541171074452e+00,5.216266068714910942e-01,4.975615860316774386e-01,3.670673121767826785e+01,6.716698173787787773e+00,3.178872583592828871e+00,1.429847181377968823e+01,9.105355328126155001e+00,3.602991439833443277e+00
7.774298521589957378e-01,8.009398489939000276e-01,1.169107160916774024e+00,9.119068943229278190e+00,1.032839781627785669e+01,1.941362140289083626e+01,8.278213578103695625e+00,1.079969895663037605e+01,1.245396710721957234e+01
9.293481758229926726e-01,8.603750036386396127e-01,9.306597470146247275e-01,1.283857081412162060e+01,1.170136185136639462e+01,1.247298868140149963e+01,1.097587421536569607e+01,1.121442322326349839e+01,1.069166549440839376e+01
1.485329513196195883e+00,6.726086920262227542e-01,5.404579738572830028e-01,2.973058158316346677e+01,8.961965970466854614e+00,4.231818107844490306e+00,1.503013812293438001e+01,9.543268095508146587e+00,4.876551667718979743e+00
2.098261829547435564e+00,2.138389535565054511e-01,3.754514660199576581e-01,5.593747343824681195e+01,4.667426509391106926e+00,8.937387357210193617e-01,1.393563206039848090e+01,4.106868833542508312e+00,9.923067073156043305e-01
1.465259374632810196e+00,7.077520622693648233e-01,5.140074654939061904e-01,2.932692062985222847e+01,9.473557458615392335e+00,3.939265433763197155e+00,1.544600268174396440e+01,9.143729364446258501e+00,4.704988426825034153e+00
