9.717799980035076723e-01,1.812239577482642749e-01
9.474602474750692949e-01,1.804095015550299386e-01
9.614214854911430352e-01,1.423243592245873601e-01
9.466814307974744658e-01,-7.624851715355845938e-04
8.449605338961558854e-01,1.418610122449925903e-01
9.314596382057113155e-01,3.075210300803888352e-01
9.263522868597376947e-01,4.537073564820071625e-01
9.773038824463630148e-01,1.274080600073189129e-01
9.527534524632718105e-01,4.353498003300139418e-02
9.668698176149540524e-01,3.881554827544094755e-01
8.959239642793128677e-01,8.024082484719970987e-01
9.579600214239639699e-01,1.946299112890276239e-01
9.539866609519651597e-01,1.759094616596451055e-01
9.275100017965506316e-01,5.214770107221745887e-02
9.017651028343450781e-01,4.728386418382270195e-02
9.575933719320988136e-01,7.420150097013612778e-02
9.536460014493669535e-01,1.041836406725197423e-01
9.677109237202917713e-01,2.789942561020194445e-01
9.638791656931618990e-01,1.818890554024040207e-01
9.729943240661257375e-01,4.700995799004204501e-01
8.116267342195115919e-01,2.490809675050249528e-01
9.684726926886363385e-01,2.373922594143498821e-01
9.559666767179717528e-01,3.080008390337646840e-01
9.210725102589587543e-01,8.628675077231411084e-02
6.864237466137960153e-01,2.238378848335779714e-01
9.536068261684292890e-01,2.619797937191374326e-01
8.750639716404761126e-01,1.668534307642829950e-01
9.142577823118743785e-01,2.458297943586605361e-01
7.763798082103338105e-01,2.160232259261402610e-01
9.174418929416587876e-01,1.393841808063017162e-01
9.678732639864481291e-01,4.324355541005768244e-01
9.650805856821064177e-01,2.229563326579152571e-01
8.845340462694463168e-01,9.231123572614532979e-03
9.716057969470076605e-01,7.533787700536741239e-02
7.044009428531378125e-01,7.922804959204980679e-02
9.740506035534711726e-01,2.456571475494956913e-01
9.215777679038796855e-01,1.237586937444741936e-01
9.691965848712128517e-01,2.826251756467197396e-01
9.602840865395678716e-01,2.601114802098701273e-01
9.303617519685806192e-01,8.437686107296211990e-02
9.415975723115957985e-01,6.780039270902922521e-02
9.759526506568562132e-01,1.071623392553157778e-01
8.915082861175070983e-01,2.850237246302630423e-01
8.570330356411587358e-01,3.274366764483110370e-01
9.778888577832604012e-01,2.629826245361939485e-02
9.130237664287191857e-01,1.745030557342577282e-01
7.851203221000698784e-01,2.685275136149101738e-01
9.647450418532753647e-01,1.278847428663114627e-01
7.382773585252965232e-01,2.912181773133554752e-01
9.590254345012143578e-01,2.658547232287459816e-01
9.530979797013255927e-01,6.812281144262367916e-02
9.418974423761795611e-01,2.771673790822880012e-01
9.791502919039017927e-01,2.858854430362114396e-01
6.886138142349598201e-01,1.650041911103644621e-01
9.265108244439649310e-01,2.088987985140011161e-01
8.601060731375054225e-01,7.934127465445874050e-02
9.721181081546702574e-01,2.984836890279022881e-01
9.271814704622977077e-01,7.060874010636376819e-02
7.553131073139791596e-01,1.977335596468619006e-01
9.714969102235057052e-01,1.903945950106966656e-01
9.761367529930283782e-01,2.900466538053795840e-01
8.891162344998226885e-01,2.709902196175796862e-01
8.933539164545217792e-01,3.124287552182127281e-01
8.483717958506533652e-01,8.020114693006009932e-02
9.785027570668677344e-01,3.024632249940039652e-01
9.686229342161923883e-01,4.768985042292973042e-01
9.512215786089329717e-01,2.129239349881927312e-01
9.000176270974667991e-01,3.662742891244894494e-01
9.148167119012960979e-01,2.478777657876068408e-01
8.863386239616315443e-01,5.026447615356595400e-02
2.099311288316036972e-01,5.282739504645871387e-01
9.455097036994906112e-01,6.215802770642321617e-02
9.039645670262156374e-01,8.960303384747643485e-02
7.861860802547854243e-01,1.324424950312895199e-01
7.277356491375552849e-01,3.221107623072587411e-02
8.505303323543046412e-01,1.453994518077180165e-01
9.187372693830733184e-01,2.397426595359465895e-01
9.812281154199097299e-01,2.670023862370287104e-01
8.988103446691032561e-01,2.098376655864271911e-01
9.502739276688766390e-01,5.037453585375671616e-02
9.757950154661690911e-01,1.797261118703122329e-01
9.717115892656061904e-01,3.687554971379519153e-01
8.798049088669963602e-01,2.148048226940370564e-01
9.619417093820502584e-01,3.691042222169170772e-01
9.723158656439568892e-01,6.806625733895819985e-02
7.666214553271669674e-01,2.573016222684276211e-01
9.450196040617829807e-01,5.533768082963359813e-02
9.715987049211632920e-01,8.923759112504466018e-02
9.898950410779933096e-01,7.468634889777453489e-01
9.671378013323702616e-01,2.509496456987724833e-01
8.946897705098865172e-01,1.961458968873450726e-01
9.343942225013673886e-01,2.381800682301227767e-01
2.035776948165819444e-01,2.240253944102092443e-01
9.255115249179205472e-01,1.520377749461199746e-01
8.606670325057287352e-01,1.588443042285321294e-01
9.584482590347598308e-01,7.846816319966000430e-02
9.479698147267432429e-01,5.307490452968951500e-01
9.775129868131727795e-01,7.185085276586540559e-02
8.540875462654325956e-01,1.790976739214790170e-01
9.813361319493977275e-01,2.114145074886760733e-01
8.920753285316532777e-01,1.818461204118743124e-01
9.619752813668804858e-01,4.756081247547489510e-01
9.392900084221383894e-01,7.767614536950369353e-02
7.399200788784291438e-01,3.171333291536660992e-01
9.430480568059070867e-01,3.193249771144486271e-01
9.650911140766861296e-01,9.297355085330545610e-02
9.738637529889370148e-01,2.315141891179578471e-01
9.591045193793622525e-01,1.397388295272886105e-01
9.722230076727537140e-01,8.410377009266083170e-02
9.808519452287852713e-01,1.967541338518252192e-01
9.783150698872083995e-01,2.238704502639961014e-01
9.411283472036423570e-01,7.151735833296364586e-02
9.707133666792465698e-01,3.544056401801952416e-02
9.819891041318195013e-01,3.676648756069733071e-01
9.779227407920109139e-01,3.195534982126328472e-01
6.482150085290284691e-01,1.428050890937251904e-01
9.491579009693694724e-01,1.215807807250487566e-01
9.616699572364886262e-01,1.027363380247493102e-01
8.151541494272031008e-01,1.455424552493834733e-01
9.537897080497598212e-01,9.076329374144311013e-02
7.728197545046627814e-01,2.265731479294332273e-01
7.747892451459065244e-01,2.580219214185210386e-01
9.745076848559263150e-01,1.487755203163345086e-01
9.570525553423715470e-01,4.328203100742925025e-02
7.731014433918904638e-01,2.650401935717643931e-01
9.154308633522464378e-01,1.825290868066079542e-01
9.792134913893554282e-01,3.654740183261401820e-01
9.054516628148335800e-01,2.267181872837789602e-01
9.034571895633197736e-01,3.243753924676494593e-01
9.494413735429511059e-01,2.613615389544806100e-01
9.262266763041853146e-01,9.491201011387030706e-02
8.052801270303945325e-01,2.451422900849395403e-01
9.767087729927051987e-01,1.180693641565881552e-01
9.707447851547114093e-01,1.004091347910679582e-01
9.510322801264031733e-01,9.988125913468333394e-02
9.239919297151149014e-01,3.444677287486339057e-02
9.577939200169266476e-01,2.876088221326440764e-02
9.380486811699842997e-01,2.858083341927495913e-01
8.772668896109607761e-01,3.385622702440052034e-01
9.519331154354713220e-01,6.154354872010363298e-02
9.785602284745987811e-01,2.068538128777868690e-01
5.115663328221012884e-01,1.427950918205980191e-01
9.744017849519602814e-01,3.050641502422460349e-02
9.620243627752661508e-01,2.439567038900524731e-01
9.501492312632604520e-01,7.084956478695482451e-02
9.828118430651836546e-01,3.055999832351498358e-02
9.583424563028140053e-01,1.294333914423670961e-01
