3.077258276311539142e-01,3.767483443661866659e+03
1.206300421122951105e-01,1.207529621106210834e+04
3.083487683769315923e-01,6.910980062364462356e+03
2.972042239035180833e-01,4.011873254861877649e+04
3.145457387178098307e-01,6.984797696120544060e+03
3.128621450282943472e-01,4.608876989856086584e+04
3.093068230063514834e-01,2.735135456646026432e+04
2.903790669720692219e-01,2.723851878593542642e+04
3.140616415319433252e-01,4.325736002844753966e+04
3.008437875847405074e-01,2.168115633141068611e+04
3.048715027732337157e-01,4.296017167944923131e+03
2.242870232286519050e-01,6.183818606800705311e+03
3.138183151013130834e-01,2.665302573134886916e+04
3.131348150551774290e-01,1.626525291764407120e+04
3.098345586472269764e-01,1.271210032670341752e+04
3.090380040985390986e-01,3.661524650147578359e+04
3.125495756246322587e-01,1.398036777160383645e+04
3.109904973863643618e-01,5.294973998911033050e+03
3.106605292539709740e-01,1.791585001569541782e+04
3.090306546989036729e-01,2.220705551043329979e+04
3.132304912914757322e-01,1.769976378490429852e+04
3.124769955264300458e-01,4.085545329561074323e+04
3.050239544750283360e-01,2.242910300478517092e+04
3.160876222301945981e-01,3.930515228215345269e+04
3.100146581909524746e-01,7.663927699111050970e+03
2.184378965834079533e-01,1.241595947073349453e+04
2.617844113328906541e-01,3.685639287278368283e+04
2.455268214087509004e-01,3.388269802541836543e+04
3.084477261352682187e-01,5.982772586362842958e+03
3.092952958948880227e-01,5.642895818123034587e+03
3.083383887030485826e-01,6.341201426777484812e+03
3.041246648247341589e-01,2.414562234870730754e+04
3.148021589976838230e-01,7.497907694335337510e+03
3.139294150335525391e-01,2.495444219521461491e+04
3.055408946214639987e-01,1.139816586785808613e+04
3.057670546732763617e-01,6.796155076935072429e+03
2.967029212941329486e-01,5.932264123743031632e+03
2.645936419898818892e-01,1.247458412333502565e+04
2.629545952692382560e-01,1.239744038686695967e+04
3.104830271055805668e-01,8.679440457764771054e+03
3.152049372150438900e-01,4.568744455940255284e+04
3.063352348793574320e-01,3.128152494001968807e+04
3.020327397014471726e-01,1.291583801105831481e+04
3.107658459845955012e-01,1.259186990551067356e+04
3.078289075066107383e-01,2.562865966889421907e+04
2.994670629161204634e-01,9.451785351398655621e+03
3.049590729748282714e-01,2.424424952258173653e+04
2.245948562360678413e-01,2.876268409503525254e+04
3.073856542692182114e-01,1.342615056008817737e+04
3.097964558201560803e-01,1.023346671917064486e+04
2.897507320382885498e-01,6.464078217248475994e+03
3.071866840422896594e-01,1.878775405942923317e+04
3.090944933903037040e-01,3.978760747166852525e+04
3.145352853844812224e-01,3.692786712431682827e+04
3.113080776626763746e-01,1.057738642798064757e+04
3.133225111244619665e-01,1.592068167521467331e+04
3.125411433367468184e-01,8.845812322924612090e+03
