5.876858537524606851e-02,6.421389607546947875e-01,7.615458189527297694e-01
9.126776615577469887e-01,6.953127610039327999e-03,4.775486052510907742e-03
8.524302739604111556e-02,8.957488139019057494e-01,4.754776907791817830e-01
6.625794845521923437e-02,7.076527043762290692e-01,6.170016809149083681e-01
5.203956073044930797e-01,3.934298520627078632e-01,4.289847302231480919e-01
1.559594419919569930e-01,8.786873234461596294e-01,5.110947737184767803e-01
4.082049744573368333e-01,4.510380875694065539e-01,6.019788240044896543e-01
8.008412484132095832e-01,3.075763618978208380e-02,3.724749591931064696e-02
3.532856424873609402e-02,8.353667456177820139e-01,4.002609126795757533e-01
5.356342945511989306e-01,3.480504825711214778e-01,4.101633834186242389e-01
8.624461210242996279e-01,1.018256252545182705e-02,8.683021378171951188e-03
8.813232154670611607e-01,8.398787463862883440e-03,3.800952960822334692e-03
5.144368161607004719e-02,9.556680407404416489e-01,3.016671321504330594e-01
8.875491059490654422e-01,7.637053535894028355e-03,6.567560289399781981e-03
7.226712463383239138e-02,9.815332894940073105e-01,3.732515014724661073e-01
8.389775503150554981e-01,1.712112946480148779e-02,1.742979527721782995e-02
2.536069824352539803e-01,8.204348995872338124e-01,6.331448756731752336e-01
6.898962050460081263e-01,4.519566722798645797e-02,1.651065404918070079e-01
4.100279686882383201e-01,5.965093846692596236e-01,5.139287851966738430e-01
1.398503108732086775e-01,8.664078459392803300e-01,6.138113746044902008e-01
1.237617175431062200e-01,9.620718041372682272e-01,4.321039590710362699e-01
8.971186668959730826e-01,1.038868379825483301e-02,1.007289505678374275e-02
8.679201338397104504e-01,1.073885298635027241e-02,7.771827526580343815e-03
1.059009932777016383e-02,5.429685062295667164e-01,4.878376650265346948e-01
4.663258387714976361e-01,4.429223765256022904e-01,4.619221574644526429e-01
4.220686862734179812e-01,5.297987647668007671e-01,5.105994428122848650e-01
8.973492824903339660e-01,1.039524849630463210e-02,1.007641393279290476e-02
3.296255064542252811e-02,7.760596268366267703e-01,4.299561044928438269e-01
8.757245548355089282e-01,7.979641730160053070e-03,7.445169838641574334e-03
1.603007184606776436e-01,3.928360780477627712e-01,9.024803035532646955e-01
8.480349768933480581e-01,1.362442318966380905e-02,1.338694258268291470e-02
5.371223516079320914e-02,8.737368052996793422e-01,4.519441951646041566e-01
8.333886019459376682e-01,1.300169065316655881e-02,1.623214338070283480e-02
1.209582135726275376e-01,7.966288734521671522e-01,6.707877333246168305e-01
9.010695615822872373e-01,9.727612329927054491e-03,9.029290729173994334e-03
3.870161138754735219e-02,8.350307200878439584e-01,4.382065486675973398e-01
2.719513249273267097e-01,5.376069303817956335e-01,8.807032249939950042e-01
8.858113150318284168e-01,4.960620734739074056e-03,2.648427530247354778e-03
8.714252590323079417e-01,9.118921996737860969e-03,9.175460110372873901e-03
3.741710984380953731e-01,6.627434341160423070e-01,4.223072513121113314e-01
4.013148898807739062e-02,6.104121351030161735e-01,6.709954138182265826e-01
8.656719554626692847e-01,7.602206988856219372e-03,6.309155319800252570e-03
5.767869160477462342e-02,8.907322867137331679e-01,4.574344725880736262e-01
8.310799878709902444e-01,1.413150074309230120e-02,1.701666213636993108e-02
5.980128304519332083e-01,3.535876939480001035e-01,3.161982331366980370e-01
6.406241117526833007e-01,2.834926102008921145e-01,2.262773433568232295e-01
7.989241752944420405e-02,6.743867945963012422e-01,7.579056570935629455e-01
8.263751565159576096e-01,1.919056034327984439e-02,2.170928097327026740e-02
8.024196217206600590e-01,1.872185592931255305e-02,2.708499181938778255e-02
8.017660545335837385e-01,1.921536227728262713e-02,2.756513767759094513e-02
9.099574944986400515e-01,7.795223853317628793e-03,6.046208329508140356e-03
3.100052292883626048e-03,4.412358704747467719e-01,5.234642158453208793e-01
8.948451185853449896e-01,5.425186975934498390e-03,3.244628544761818389e-03
1.396482204049120934e-01,7.537340140442182479e-01,6.982061093590260503e-01
4.251914397561977754e-01,6.005763230937330999e-01,3.926093268354881038e-01
8.639126407810855390e-01,9.438855254403549777e-03,9.872592584322742448e-03
7.862471579464426208e-01,2.088389849963176448e-02,4.385380572368380303e-02
9.080313680994653858e-01,7.706929464180140021e-03,5.969061057449626118e-03
7.860931477381605248e-01,3.277830746578463961e-02,4.438948660064981344e-02
8.541864496051424505e-01,1.143726121209151514e-02,1.104155236602269441e-02
2.594998023068748605e-01,7.798587862087781319e-01,5.795912938108453982e-01
1.422150994647881916e-01,9.833953726362056891e-01,4.666880852369231225e-01
2.682498276324971620e-01,7.848768393348583006e-01,4.945336461018983720e-01
