4.371612495041660718e-01,5.486954172435817290e-01,4.140219788109100740e-01,1.986653807984872788e-01,3.687727273481780088e-01,8.254706010281248618e-01
6.544338491383963619e-02,3.412011302649672340e-01,7.608855215637366776e-01,9.561194726914588049e-01,9.316592307122996131e-01,1.428824733217440579e-01
4.401428973938621425e-01,2.790309253862024996e-01,6.420286022277572613e-01,6.345118591385416895e-01,1.474216743148209774e-01,6.844206520076873135e-01
5.585058435941253618e-01,4.452641010235532937e-01,2.598900495629115071e-01,1.458316275058064437e-01,4.722296496120927389e-01,7.997143378901591104e-01
9.391176951902999726e-01,1.240389601444152889e-02,1.497329342671779862e-02,9.520555206845273677e-01,9.326085556701821933e-01,1.171226094623407654e-01
7.985172445224105742e-01,5.481515403479281234e-02,6.026854534900638605e-02,8.305210865480405769e-01,8.037977011272912087e-01,2.091315398133966053e-01
9.306126932212446246e-01,1.334697290377617751e-02,1.603997886983074550e-02,9.498314371123823818e-01,9.305967545662049423e-01,1.169404513805834961e-01
8.221370471507746802e-02,9.700571840037779392e-01,3.324944078768639066e-01,9.329534055731842912e-01,9.319236420402212673e-01,1.304813521365136286e-01
9.797959741566142355e-02,6.388613459934393557e-01,8.137419753295362934e-01,9.434877952982323457e-01,9.308998117668361161e-01,1.412775629650225573e-01
1.025673592845324361e-01,3.456546461987656249e-01,8.343079153144515869e-01,9.228052131476118802e-01,8.781252750083284875e-01,1.813108897436094546e-01
1.201710444531091659e-01,4.314837635278218619e-01,8.715159281767346222e-01,9.267893100046311616e-01,8.624875838792986915e-01,1.790203977506040767e-01
7.634085590057184678e-01,1.143753133017884477e-01,1.147726548037508593e-01,6.602146901889700548e-01,6.676814203139342929e-01,4.626164783349566711e-01
5.776619890263934298e-01,1.775891069957541146e-01,3.921138526269007940e-01,5.855309915516193620e-01,2.222063735719678745e-01,6.954958191149007707e-01
3.807343224036893736e-02,8.822931078187437048e-01,2.885303132904314949e-01,9.567236630232689443e-01,9.320881705006985873e-01,1.233628261464279063e-01
2.708262306960421140e-02,7.873974014439247826e-01,4.315299044042224530e-01,9.618587008140619954e-01,9.419295572682429007e-01,1.224740314314669010e-01
4.977442847840990447e-02,3.254483948327727694e-01,6.914046646666035523e-01,9.603251542287474241e-01,9.352496895068758143e-01,1.289787624397689403e-01
3.421936645779006247e-01,6.727349990894189169e-01,3.520999037671530552e-01,1.306153684832260520e-01,5.103463436864307257e-01,6.334989768142411659e-01
2.910272027026765129e-01,5.780242236309385273e-01,8.544501741041476972e-01,7.541091247336672021e-01,6.469750789829920024e-01,4.113414399134739385e-01
8.843220198667219867e-01,2.117183356466334487e-02,2.258179412603306124e-02,9.305273865344649842e-01,9.126872837743500444e-01,1.239966603293093939e-01
7.377898659721379149e-01,1.675371036233996580e-01,1.220876863592807449e-01,5.471308596035427962e-01,6.399018906471642953e-01,5.335275508129383448e-01
8.667046295959898172e-01,2.460880916002358698e-02,2.398317777632430481e-02,9.057028538599991574e-01,8.996477407449122721e-01,1.493064726687702570e-01
8.806726479494170201e-01,1.926755852547440417e-02,2.000243885619726325e-02,9.203112965756929942e-01,9.139626000239565728e-01,1.405869518166829868e-01
1.685123802353378497e-01,6.899894918095326179e-01,7.448384425350779159e-01,8.276333490360914258e-01,8.236430448236895518e-01,2.585120854535030710e-01
1.221163454893582634e-01,9.054950609800226369e-01,4.946284130731563033e-01,9.143054091835209896e-01,9.259750620476017158e-01,1.451585989754382022e-01
8.472358933376005208e-01,3.558012843263130831e-02,3.249635910315620824e-02,8.681505838382403972e-01,8.686322466234340789e-01,1.757808468843013727e-01
3.964562928525618979e-01,3.151732648890301358e-01,7.027267697508989830e-01,6.287356422004892753e-01,2.048385531751613642e-01,6.699256366815820041e-01
8.403948386520060376e-02,9.213682456102698648e-01,3.491735797528207064e-01,9.310226071858413999e-01,9.262825672701158197e-01,1.300563345561635553e-01
1.319287707436292978e-01,9.074369278459114563e-01,5.059972662098932705e-01,9.080525044186520400e-01,9.242809753562860609e-01,1.460046421568677033e-01
9.702114567605132356e-01,9.057211168107620614e-03,1.124920808263660255e-02,9.610869954387173397e-01,9.404699866146298826e-01,1.158893582234367392e-01
9.602476494859178979e-01,1.005730531019541352e-02,1.236403819581222141e-02,9.579190285111871539e-01,9.378323501404820517e-01,1.169567750820882240e-01
7.627184727404130449e-01,6.224954323731063388e-02,9.382773485856277240e-02,7.937322321594274532e-01,7.176460937210290547e-01,2.973075153934503501e-01
1.336086363027159107e-01,9.630119121625504430e-01,3.828504942046898618e-01,8.919607245861393974e-01,9.383976688407045241e-01,1.394281171894047877e-01
3.045182066888233452e-01,7.635770842556158788e-01,4.132237767806721251e-01,3.190745407126181488e-01,6.145037107185431502e-01,5.214072466951948925e-01
8.089772354635212936e-01,6.299351171967637608e-02,5.310346760601040994e-02,7.964430783238687361e-01,8.094333818786134671e-01,2.600669284989992613e-01
9.616617931734470215e-01,1.002710418433885864e-02,1.233007780085815241e-02,9.588149262469691791e-01,9.384050054678813035e-01,1.157238435650063818e-01
4.668135798241308532e-01,4.801772090966903161e-01,4.650732415962427480e-01,2.882959084153240981e-01,2.971423014753959424e-01,8.834040383149425191e-01
8.950981985374355521e-01,1.711155142652326377e-02,1.911670436058710010e-02,9.323519752512965386e-01,9.199632861182203136e-01,1.301444313031264732e-01
9.353933313480092826e-01,1.233223260217924944e-02,1.488805298115813969e-02,9.490408446989810898e-01,9.307982558986055421e-01,1.219282082360962916e-01
2.047094618692561763e-01,8.975383738050720650e-01,4.110811664802520582e-01,6.758204444147364320e-01,8.223579129116571629e-01,2.484395889466844420e-01
5.781480872294488815e-01,4.113805848974894097e-01,2.396664361580418956e-01,1.619247295113301066e-01,4.748248211331735913e-01,8.039387326324866079e-01
2.828952708296502694e-01,4.703613706850975906e-01,8.872502717464980648e-01,7.719815155770917148e-01,5.984063174208644753e-01,4.402275159951823946e-01
8.422641699833733897e-01,3.543581016485403135e-02,3.348952899843973818e-02,8.858870116598391853e-01,8.754350809369966235e-01,1.553702046281910387e-01
7.986637602781618828e-01,6.982791218618600304e-02,5.995269960302651580e-02,7.770962564758561175e-01,7.933014755573810639e-01,2.888418844139660768e-01
5.038407258372735731e-01,1.824970334504548708e-01,5.075674772396355783e-01,6.378203764049684699e-01,1.182865805584698837e-01,6.523898237355554297e-01
