5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
5.673376663081670813e+03,7.215781689387604274e+02,2.738591014622247712e+02
