6.372346440044924748e+03,5.418214256556723285e+02
6.755243317872542320e+03,5.742972141168349935e+02
6.127029169833940614e+03,5.210143697093137689e+02
6.699702300044514232e+03,5.695862888880194532e+02
6.207686802217032891e+03,5.278555460160745270e+02
6.456348445489721598e+03,5.489461289885095994e+02
6.332017623853377700e+03,5.384008375022920063e+02
6.575371478408170333e+03,5.590409974018019739e+02
5.784461108197869180e+03,4.919591694015315397e+02
6.248015618408580849e+03,5.312761341694549628e+02
6.347229825489857831e+03,5.396911745777272245e+02
6.002698348197596715e+03,5.104690782230962895e+02
6.276476606025349611e+03,5.336899122734764660e+02
