0.215654,0.712247,0.554085,0.174863,0.278642
0.167741,0.753192,0.432271,0.294832,0.402598
0.286601,0.646057,0.740782,0.249143,0.606648
0.174275,0.770978,0.382901,0.283728,0.284689
0.173469,0.608719,0.514134,0.193312,0.261741
0.28742,0.63032,0.479899,0.167604,0.335712
0.168919,0.67929,0.393635,0.106318,0.337529
0.173538,0.699767,0.498576,0.134207,0.352592
0.177093,0.549232,0.368425,0.139077,0.410755
0.195359,0.637037,0.440305,0.174518,0.283811
0.340916,0.517954,0.46821,0.123081,0.272366
0.306783,0.746521,0.499427,0.354506,0.266142
0.536488,0.421171,0.61993,0.0872397,0.39785
0.16878,0.461632,0.344972,0.644273,0.771601
0.358676,0.58422,0.373814,0.28057,0.476186
0.263588,0.659469,0.490735,0.232964,0.317921
0.314326,0.565652,0.412312,0.213875,0.323047
0.208922,0.716121,0.493381,0.206374,0.407587
0.327709,0.604001,0.581015,0.303866,0.494097
0.173237,0.69854,0.522406,0.133771,0.333151
0.200554,0.556406,0.498294,0.228776,0.338809
0.223804,0.651554,0.418775,0.396538,0.376717
0.2696,0.774242,0.534203,0.23386,0.318589
0.165971,0.622243,0.419631,0.240085,0.298328
0.164145,0.669482,0.313245,0.31643,0.313858
0.250131,0.632344,0.469112,0.206784,0.360307
0.331842,0.511511,0.545726,0.231115,0.408452
0.197898,0.562142,0.211705,0.23342,0.447392
0.180632,0.800101,0.435294,0.207778,0.231838
0.281099,0.780897,0.420536,0.241735,0.31764
0.298407,0.564695,0.409617,0.161279,0.322299
0.173505,0.68839,0.461068,0.214231,0.239397
0.170314,0.647753,0.305391,0.181907,0.294623
0.517582,0.747536,0.538408,0.502694,0.333694
0.207161,0.662974,0.472423,0.135275,0.357453
0.225799,0.65128,0.391614,0.182633,0.224126
0.279799,0.673811,0.505111,0.142848,0.34139
0.307988,0.520911,0.337887,0.50787,0.22975
0.261994,0.707434,0.511154,0.278498,0.218778
0.239134,0.698585,0.654765,0.378961,0.38851
0.165323,0.663011,0.485247,0.176133,0.30752
0.145298,0.671515,0.442412,0.202382,0.365556
0.197732,0.566814,0.343546,0.133085,0.443543
0.180939,0.763479,0.413413,0.179519,0.43937
0.541791,0.663468,0.455514,0.186512,0.419365
0.290935,0.747006,0.49929,0.32343,0.305469
0.197072,0.680978,0.481927,0.247872,0.409337
0.213665,0.67442,0.487187,0.188303,0.386437
0.260008,0.797098,0.504732,0.309456,0.442506
0.228261,0.61764,0.495486,0.150435,0.321886
0.276858,0.736696,0.511582,0.317788,0.40745
0.202746,0.679604,0.456443,0.160475,0.322617
0.152379,0.666192,0.459511,0.1371,0.317082
0.169421,0.589229,0.436703,0.28288,0.241457
0.329476,0.764648,0.446645,0.115928,0.225544
0.175041,0.543961,0.431903,0.289412,0.305127
0.327037,0.66122,0.43303,0.182722,0.24794
