0.199206,0.640023,0.378347,0.130685,0.297224
0.187899,0.639438,0.400256,0.158176,0.367634
0.190241,0.637669,0.429446,0.144815,0.328137
0.246747,0.659048,0.380116,0.130689,0.319212
0.197508,0.625842,0.406169,0.142636,0.329733
0.192365,0.659413,0.398826,0.083357,0.377134
0.218274,0.654344,0.405223,0.132391,0.341301
0.182185,0.651776,0.459311,0.100733,0.332543
0.146586,0.686064,0.399322,0.127657,0.355209
0.198086,0.631347,0.395297,0.153287,0.321187
0.199812,0.625906,0.396041,0.1395,0.317246
0.203886,0.62993,0.414282,0.149644,0.330148
0.190646,0.629779,0.407015,0.138229,0.314104
0.188304,0.640558,0.413216,0.133882,0.331671
0.188237,0.612999,0.400274,0.166563,0.356468
0.208974,0.65757,0.429556,0.149698,0.341053
0.212982,0.632652,0.42285,0.155393,0.342929
0.176834,0.70409,0.424279,0.149107,0.394604
0.181122,0.603424,0.415158,0.186819,0.305842
0.200089,0.640302,0.41513,0.143915,0.338231
0.191077,0.627509,0.453077,0.223007,0.343385
0.194574,0.63578,0.411757,0.145495,0.357544
0.158936,0.661201,0.41073,0.112167,0.334281
0.175238,0.638422,0.401149,0.151558,0.277613
0.198038,0.662813,0.403285,0.134088,0.321033
0.203119,0.636428,0.412746,0.149794,0.321511
0.196148,0.589634,0.407886,0.178527,0.301271
0.234341,0.627738,0.390638,0.0896791,0.334968
0.195994,0.638742,0.418075,0.150026,0.343571
0.174356,0.621707,0.411893,0.150935,0.326704
0.164279,0.606454,0.404288,0.140543,0.350273
0.221078,0.614451,0.422697,0.151153,0.325896
0.201361,0.633705,0.408126,0.145352,0.331176
0.199575,0.635345,0.403523,0.149416,0.321349
0.191843,0.630379,0.395579,0.164853,0.378471
0.2025,0.646578,0.407803,0.129266,0.338316
0.214355,0.627,0.412787,0.144611,0.295831
0.198199,0.662118,0.398622,0.143499,0.331426
0.205373,0.658626,0.406343,0.197067,0.328942
0.207718,0.623797,0.428546,0.149351,0.348787
0.189116,0.655881,0.434492,0.149174,0.333145
0.190691,0.688402,0.389445,0.135492,0.294672
0.196803,0.623221,0.40383,0.151319,0.361234
0.199446,0.632076,0.406168,0.138881,0.32988
0.214836,0.635328,0.410826,0.164509,0.331056
0.197263,0.599797,0.376662,0.136279,0.34028
0.19814,0.632074,0.393917,0.145165,0.335447
0.201259,0.616835,0.431888,0.166538,0.354999
0.19976,0.607826,0.382938,0.180515,0.332117
0.205507,0.556154,0.430256,0.130326,0.321202
0.20062,0.608812,0.400826,0.146643,0.333086
0.223201,0.558468,0.405292,0.20006,0.334006
0.173732,0.641397,0.416117,0.136008,0.329295
0.207746,0.631798,0.412467,0.176288,0.25908
0.208436,0.647966,0.418881,0.144412,0.45483
0.18692,0.615985,0.409159,0.161175,0.319822
0.199173,0.530135,0.413465,0.146013,0.308108
0.224416,0.63838,0.408295,0.150125,0.322735
0.198278,0.642345,0.406482,0.138328,0.330934
0.19369,0.629308,0.414127,0.149342,0.336625
0.201892,0.627359,0.387646,0.148636,0.326696
0.149218,0.658384,0.406034,0.176475,0.410743
0.236408,0.653827,0.395745,0.208659,0.35089
0.20855,0.602976,0.391312,0.13057,0.3456
0.200489,0.655573,0.40693,0.165728,0.327319
0.198038,0.564409,0.385914,0.182766,0.386709
0.188455,0.659715,0.383653,0.14604,0.337608
0.186561,0.6437,0.411478,0.168526,0.339614
0.177173,0.636841,0.4165,0.155388,0.347982
0.201646,0.640055,0.416567,0.147703,0.340345
0.198261,0.660319,0.413673,0.144651,0.352142
0.193199,0.627652,0.411779,0.188912,0.346582
0.208115,0.64089,0.426093,0.138274,0.336751
0.190252,0.617159,0.406227,0.146544,0.330483
0.205884,0.651846,0.436243,0.159934,0.345309
0.18234,0.655675,0.463736,0.140898,0.330509
0.204468,0.633267,0.375709,0.134619,0.333723
0.197187,0.632622,0.399814,0.137661,0.333361
0.200847,0.580288,0.411406,0.146458,0.324908
0.211501,0.640863,0.406351,0.147716,0.333237
0.199683,0.610053,0.365038,0.133663,0.334586
0.210208,0.625696,0.408503,0.139152,0.360763
0.246479,0.644606,0.416103,0.117947,0.286942
0.158594,0.667408,0.426828,0.168855,0.3245
0.192908,0.591825,0.399263,0.149675,0.332019
0.195784,0.637617,0.401864,0.155603,0.314946
0.197109,0.642295,0.407186,0.137394,0.33465
0.169747,0.567418,0.425255,0.176904,0.273883
0.201116,0.647391,0.416491,0.151787,0.305605
0.20708,0.632978,0.428859,0.169257,0.366073
0.203946,0.664927,0.453627,0.151406,0.32713
0.154594,0.670129,0.371294,0.155398,0.357685
0.208554,0.631799,0.411768,0.146347,0.328895
0.206914,0.657499,0.411851,0.152236,0.321235
0.206052,0.616915,0.406067,0.158617,0.307341
0.211421,0.632646,0.464005,0.158767,0.350379
0.24836,0.654707,0.381626,0.174721,0.2692
0.194676,0.671919,0.403943,0.122648,0.338587
0.20908,0.650205,0.404734,0.149024,0.325636
0.179645,0.494925,0.537082,0.171708,0.330853
0.242825,0.61838,0.369981,0.12983,0.368801
0.19791,0.638414,0.408208,0.144519,0.332233
0.21321,0.623604,0.396599,0.177784,0.305646
0.180264,0.62223,0.428809,0.100592,0.352164
0.199932,0.626691,0.420268,0.149583,0.346322
0.20726,0.614875,0.375086,0.130604,0.334203
0.236919,0.658502,0.421288,0.139273,0.350494
0.198348,0.628797,0.410306,0.137875,0.332166
0.208985,0.644489,0.419766,0.150579,0.340348
0.178671,0.658164,0.432333,0.137977,0.34779
0.223977,0.63533,0.430172,0.159356,0.336306
0.218254,0.633442,0.442517,0.190491,0.347983
