0.204861,0.637792,0.408434,0.140039,0.334922
0.219656,0.634422,0.40859,0.146283,0.351171
0.206383,0.636974,0.407084,0.143424,0.33272
0.207269,0.64214,0.397323,0.146315,0.338474
0.211659,0.632941,0.405676,0.14301,0.33984
0.208672,0.617871,0.401022,0.144228,0.343888
0.211298,0.641032,0.405705,0.13887,0.336545
0.203562,0.628192,0.388909,0.131579,0.351663
0.205953,0.635133,0.40442,0.143276,0.334067
0.204304,0.631108,0.404119,0.143427,0.332424
0.203968,0.616285,0.444754,0.0983152,0.307078
0.201769,0.63135,0.408066,0.14241,0.330011
0.19393,0.67587,0.411259,0.157413,0.330464
0.199672,0.634896,0.405431,0.141848,0.329895
0.203297,0.619406,0.408532,0.148221,0.363769
0.205757,0.608611,0.405264,0.143641,0.333867
0.186913,0.622921,0.409581,0.162026,0.333622
0.18647,0.639495,0.422904,0.145733,0.341849
0.223451,0.629748,0.415839,0.15384,0.34212
0.198734,0.633298,0.411452,0.145005,0.346525
0.171248,0.649328,0.426133,0.147071,0.368793
0.197908,0.647717,0.409007,0.140904,0.372012
0.204026,0.632486,0.405092,0.144842,0.333271
0.192718,0.639195,0.406756,0.139272,0.316094
0.222449,0.640044,0.341161,0.138312,0.331312
0.211641,0.629228,0.410335,0.144386,0.347942
0.208774,0.631776,0.400101,0.132272,0.330614
0.20841,0.632333,0.401423,0.140351,0.338172
0.209031,0.636907,0.415175,0.148251,0.340972
0.203845,0.633126,0.400895,0.144774,0.333608
0.21392,0.632237,0.39034,0.155803,0.334683
0.20958,0.632832,0.411513,0.138557,0.347095
0.207427,0.632955,0.398519,0.131783,0.333919
0.205807,0.640854,0.406434,0.133261,0.330529
0.200443,0.633381,0.384099,0.14604,0.393222
0.206959,0.634423,0.405491,0.141344,0.333999
0.205395,0.628615,0.421535,0.14547,0.330557
0.194663,0.631021,0.409313,0.138858,0.338519
0.195033,0.632071,0.405579,0.142986,0.334129
0.206211,0.587342,0.41944,0.143996,0.338042
0.198781,0.618323,0.425857,0.144259,0.319946
0.193409,0.604036,0.353021,0.234154,0.33295
0.198964,0.627755,0.407342,0.146481,0.333916
0.204593,0.633044,0.401739,0.141703,0.330134
0.202288,0.626596,0.41955,0.141828,0.340445
0.211113,0.62797,0.39818,0.142129,0.356161
0.202778,0.638556,0.405156,0.146416,0.334455
0.205051,0.63129,0.404258,0.143083,0.343395
0.201833,0.632449,0.404293,0.143634,0.332591
0.204312,0.628272,0.425638,0.14152,0.33134
0.200952,0.633813,0.406198,0.144483,0.336024
0.206189,0.634379,0.411122,0.157678,0.329974
0.204206,0.639595,0.407704,0.140052,0.333333
0.109055,0.62724,0.41059,0.200461,0.33345
0.204478,0.623902,0.404128,0.143503,0.350936
0.197125,0.627397,0.40427,0.149002,0.332645
0.205678,0.632532,0.379008,0.149343,0.33322
0.205361,0.630843,0.405416,0.145507,0.330376
0.203414,0.616706,0.405456,0.149259,0.368873
0.214022,0.654981,0.430271,0.170347,0.348398
0.206927,0.615244,0.40505,0.134901,0.320868
0.187269,0.656695,0.405063,0.161911,0.324479
0.205579,0.631338,0.403903,0.144618,0.334767
0.208383,0.638107,0.403077,0.176586,0.322819
0.205419,0.627352,0.408389,0.143123,0.31204
0.202724,0.625493,0.410477,0.153373,0.344413
0.207924,0.62931,0.400805,0.147991,0.34335
0.210631,0.634617,0.402631,0.140619,0.339509
0.206103,0.591504,0.405314,0.130895,0.334366
0.197408,0.632024,0.410097,0.134977,0.334321
0.208131,0.628893,0.375513,0.144587,0.317767
0.206213,0.636359,0.43357,0.145256,0.33387
0.205683,0.671556,0.424477,0.143797,0.33674
0.148834,0.623054,0.397657,0.146431,0.346223
0.274938,0.562782,0.418513,0.15352,0.340064
0.227827,0.652868,0.41292,0.155673,0.332179
0.175664,0.62049,0.371271,0.140815,0.331005
0.204133,0.646227,0.382661,0.143713,0.333206
0.209037,0.629704,0.405227,0.141449,0.335777
0.201733,0.63205,0.406448,0.142793,0.338738
0.20679,0.646258,0.408122,0.141074,0.336462
0.206552,0.635685,0.399292,0.141801,0.344499
0.199532,0.638469,0.417999,0.124437,0.337083
0.226752,0.644379,0.410024,0.131871,0.362111
0.187657,0.612248,0.407957,0.14252,0.325062
0.199706,0.637443,0.374001,0.149555,0.322327
0.147893,0.633986,0.405701,0.141317,0.325191
0.187347,0.631889,0.403987,0.142463,0.334099
0.204452,0.637322,0.411759,0.144691,0.336647
0.201123,0.630544,0.416222,0.15008,0.348369
0.205478,0.641782,0.402486,0.146381,0.333613
0.201984,0.623374,0.403908,0.141969,0.33061
0.22809,0.636802,0.413355,0.148507,0.342895
0.208562,0.625695,0.403041,0.123596,0.338395
0.198519,0.634123,0.406389,0.129868,0.348648
0.209553,0.632055,0.406233,0.136774,0.339289
0.201298,0.625289,0.413471,0.142019,0.325898
0.209127,0.644669,0.408107,0.139438,0.330196
0.20622,0.660268,0.373786,0.136747,0.332453
0.15239,0.593095,0.512956,0.197954,0.3339
