11.6535,6.86008,9.82132,85.265,37.0888,137.625,46.0745,70.5753,49.6015
11.6393,6.53168,10.1639,87.1999,34.7901,132.732,44.8841,74.9699,49.0254
11.2433,6.96508,10.1265,80.1328,39.168,135.874,45.8243,70.2742,52.5547
11.8995,7.07708,9.35832,92.0067,39.3826,120.541,49.0908,70.6206,50.564
11.3765,6.92188,10.0365,83.0263,38.3836,134.573,45.9393,70.7755,51.5345
10.6443,6.24508,11.4455,71.2011,31.848,173.811,37.3302,68.3209,52.1592
11.4711,6.89908,9.96472,82.7813,38.4513,133.866,46.0645,70.8111,51.8156
10.4375,6.89548,11.0019,68.8922,37.0961,163.611,40.7802,66.0815,54.5795
11.3249,5.93668,11.0733,80.424,27.78,170.592,37.2226,75.5038,44.1164
11.6773,6.92328,9.73432,88.6748,37.8344,127.769,47.2056,72.2429,49.6529
11.4711,6.92408,9.93972,85.6659,38.0307,130.96,46.2546,71.6828,50.9746
11.4703,7.01448,9.85012,85.1251,38.9694,128.706,47.5523,71.604,50.6839
11.3327,6.97068,10.0315,82.1521,38.4661,136.269,45.8103,70.7927,51.1942
11.2399,6.79268,10.3023,79.552,36.7642,143.87,44.1032,71.388,50.6562
11.6303,6.71888,9.98572,88.8872,35.6895,128.845,45.5718,74.0441,49.9136
11.4673,6.96328,9.90432,83.5377,38.4707,128.374,46.6187,73.4099,51.0206
11.4823,7.11588,9.73672,84.9287,39.3346,126.265,47.3179,72.0068,51.6518
11.5353,6.14208,10.6575,83.8303,30.7892,145.899,41.3393,77.6589,46.983
11.7979,7.14568,9.39132,91.0215,39.5292,119.262,49.8545,73.2314,48.2481
11.3995,6.88608,10.0493,84.0456,36.9461,135.835,45.6013,72.4258,49.8002
11.9227,7.29868,9.11352,93.4593,40.7135,109.567,51.4514,74.582,48.3371
11.3691,6.72688,10.2389,81.2246,37.3058,137.218,44.8128,71.6366,51.917
10.9591,6.32868,11.0471,76.6799,30.9646,169.116,38.9807,70.7467,48.1329
11.6845,6.94428,9.70612,85.6624,37.0905,135.198,46.3418,72.6119,48.3112
11.5521,6.76528,10.0175,84.7329,38.8755,130.705,47.2329,70.5318,51.3191
11.5225,7.08248,9.72992,84.1323,39.9533,129.291,47.5788,70.7915,51.1817
11.6833,7.35188,9.29972,87.7709,41.6275,120.131,50.0749,70.7856,50.6155
10.9109,7.02848,10.3955,75.3868,39.3177,145.875,43.7236,67.3161,54.9113
11.4209,6.89908,10.0149,83.3968,36.9299,136.312,45.5523,72.7867,49.5822
11.3323,6.81428,10.1883,83.0799,37.2153,139.016,44.6857,72.233,49.6664
11.0421,6.60048,10.6923,77.0246,33.4646,154.485,41.4382,72.6033,49.7119
11.4319,7.32268,9.58032,83.6463,41.0637,125.621,48.345,70.9783,51.7515
11.4625,6.96768,9.90472,84.85,38.2841,132.893,45.9879,70.9197,51.3196
11.6093,6.90828,9.81732,86.3174,37.9769,130.934,46.7615,72.633,49.2317
11.7181,6.55388,10.0629,90.4766,32.235,134.472,43.7712,77.3984,46.4793
11.3683,6.80628,10.1603,82.4617,36.6914,140.453,44.7527,71.1012,50.5834
11.5493,7.33748,9.44812,84.2174,42.4308,124.839,49.2495,68.9977,52.2499
11.7155,6.67328,9.94612,87.4154,35.3849,134.922,45.7092,73.2256,48.4446
12.4133,6.87188,9.04972,96.8921,38.6976,110.944,50.5609,74.3373,48.0756
11.2277,7.05448,10.0527,80.8085,38.5265,134.149,45.9631,71.9643,51.5712
11.4011,6.90128,10.0325,82.5486,36.1542,138.728,44.9596,72.356,50.2095
11.9037,6.65848,9.77272,90.989,34.8855,136.149,45.9321,72.3622,46.9342
11.4129,6.73208,10.1899,83.4556,38.0674,132.196,45.7414,71.762,51.8777
11.4063,6.91668,10.0119,81.394,37.5048,138.841,44.8596,70.9328,51.5782
11.7737,7.07348,9.48772,90.8782,38.7646,119.782,49.1065,73.4963,48.9255
11.3091,6.80148,10.2243,82.7669,36.3538,140.641,44.0721,71.4606,50.8272
11.5255,6.82948,9.97992,86.5692,35.1533,136.374,44.4571,74.2186,48.5165
11.3627,7.04908,9.92312,85.2003,37.2505,130.634,45.537,74.7995,49.3619
11.9909,6.91148,9.43252,92.4484,39.8216,114.074,49.9342,72.8088,50.3255
10.5921,7.56688,10.1759,71.2178,44.978,137.546,46.1306,66.7432,56.496
11.3933,7.01108,9.93052,82.0894,38.7541,134.198,46.068,71.1788,51.473
11.7651,7.52368,9.04612,90.1085,43.5162,108.732,51.8159,72.4266,50.8199
11.2047,6.66448,10.4657,79.6565,35.7847,148.101,43.4109,70.9859,50.0725
12.0259,7.53728,8.77172,93.0839,42.9469,114.193,52.484,70.3717,48.2728
11.1473,6.32348,10.8641,79.3254,32.1169,146.223,40.6745,75.4828,51.2505
11.4637,7.01768,9.85352,84.3953,38.8089,132.744,46.8811,71.7201,49.6653
10.7911,7.63508,9.90872,75.6211,44.9026,130.685,47.3775,67.2499,56.009
11.6621,7.14028,9.53252,86.9468,39.3778,126.025,48.1724,70.9608,50.9327
11.4373,6.86328,10.0343,84.2953,38.7666,131.535,46.8319,70.63,51.48
11.4521,6.92808,9.95472,82.0068,39.2189,132.515,46.3407,70.6331,52.3965
11.6869,6.85208,9.79592,86.4246,36.5448,132.309,45.922,73.1991,49.4801
11.6491,5.99268,10.6931,87.6018,30.1297,141.457,41.4239,78.5486,46.6736
12.5993,6.97888,8.75672,102.392,40.2447,100.656,53.1057,74.2399,47.2484
