k1,k2,k3,k4,k5,o1,o2,o3
0.0002612068942362602,9.263276951579877,4450.093658018797,1.2910843511504397,0.003307358411400017,0.10472515200320087,50602.11845154485,0.004021639213689744
0.00025529550617006555,8.751834974369636,4507.468414967396,1.3383098371736053,0.0032352404709332697,0.10253722739257726,50252.153713928274,0.003601217684308765
0.0002557689032965051,9.415609463647344,4544.156591188881,1.2642138879422626,0.0032689549289392503,0.10066483675713479,52055.72820024191,0.0073035125355193665
0.0002557615914390209,9.294102370236766,4510.087588240682,1.3285089869945426,0.0032910661845003937,0.10396121715266611,50245.74319806238,0.003507553086324839
0.00026010840632957946,9.209972854504814,4496.714559049985,1.289067168775308,0.0032760049175748346,0.10407795165718832,51083.18678466677,0.004402650053321331
0.00026045124335340636,9.582690925487633,4504.697103093465,1.2680725695265418,0.0032556779452045134,0.10743400804826636,51675.53684281973,0.00415551862112003
0.00025772795931215843,9.378604923683433,4519.026799581377,1.2954978213338726,0.0032406157036800162,0.10406684655459403,51278.53715788069,0.004793403687382405
0.0002582585369184462,9.015606510209,4505.943643305371,1.2876783026482093,0.0032734324675088838,0.1067714449242655,51088.23554219452,0.003432621483074316
0.00025935570441266623,9.353115026576258,4488.251836070943,1.3345779781772642,0.003266956492177618,0.10280665864409745,50132.76101308328,0.003910216534431901
0.00026120639899710217,9.026331204019355,4521.864415702563,1.2872044004849736,0.0032806372358512126,0.1053930803937467,51209.48648245983,0.003961766417932385
0.0002577662586709645,8.975583366595279,4487.976721183207,1.261529225600505,0.003234417494366891,0.10552759347571712,51855.31380437355,0.00506647961517167
0.000256865838403402,9.222355588016462,4478.38815610883,1.2509173583707642,0.003308953832857445,0.10376181308266687,51659.56679137216,0.005658269166661876
0.00025715663425438683,8.773273268312941,4496.371332076522,1.312849045461799,0.0032584746860484593,0.10292714676027262,50686.25005429561,0.004655258801871302
0.0002587366617291995,8.736539151413918,4532.0521873691105,1.2596132314377722,0.003232573094179784,0.10438756620897709,52179.44548337594,0.005284213843792607
0.0002649576452513031,8.94553338588086,4466.697410443021,1.244925844964823,0.0032830395075884645,0.10730361705300738,51811.61485354416,0.004415911556382852
0.0002582388029538008,9.281762790713987,4542.686885209602,1.3220842313197043,0.003273708434424494,0.1052739330664496,50623.92714583923,0.003537402517486879
0.00026235049189720993,9.54228437707374,4531.736978082296,1.2567696393326564,0.0032341110839873674,0.10370490854711113,52243.2966563205,0.005846381856585326
0.00025632443017325644,9.017975848665184,4453.911209700515,1.289079164127196,0.0033181774449497635,0.10558596489594088,50634.57822518759,0.004205787016606585
0.00026420602289692563,9.503980248132285,4475.198085001856,1.3244482891860307,0.003255284701225187,0.10497694400926673,50230.614474902264,0.003171160020353759
0.0002647228109556006,9.463998362453811,4458.043389162574,1.258950620351069,0.003308108807092565,0.10471542767559058,51385.497309769795,0.005161523189454706
0.0002649349559560975,9.385599112228642,4480.717918462669,1.3255055975883263,0.003306751935025048,0.10154195437898736,50099.38011407045,0.004277897766530203
