k1,k2,k3,k4,k5,o1,o2
0.005733613793270284,6.085637796323504,9835.778629848715,7.111278030800175,0.009102911036262023,0.31039597789435347,5335.625136623235
0.005089327018967937,5.667391252856759,8515.126786267887,1.61658920237933,0.0029848053996840668,0.3069225873024776,42686.16220187423
0.004239748959189576,5.730526084540648,9708.78860733388,6.692767786268828,0.00884150676297902,0.30488960364964945,5768.194978907224
0.008098420690777115,9.683995550678492,8829.85309659284,2.896627588553296,0.005398834953507844,0.30981695858671643,17700.126874529167
0.008427696453845014,6.084827514791894,5045.081987087043,8.287881363965688,0.004534571591939872,0.3154869189047087,13263.080271636132
0.0027547004644568884,5.941067186753759,5562.0544313000855,5.300925405057308,0.002324106533676818,0.29706119113912477,25082.092312344175
0.0073187439385744716,7.811378132154125,5811.319287357544,9.599745937272022,0.0033951870689972715,0.3109511709234055,17408.091119160836
0.00015882982281020523,2.1458012779871525,9890.480206105243,6.584322646155658,0.004439023049697886,0.15449632025053026,16908.500645678483
0.003747015129816355,3.544868256413544,7740.322711985833,8.96201506086028,0.009398099929025079,0.3061796428898873,4411.352701161167
0.0027301654161212873,7.853317301754615,6127.8822191686195,8.121106210482003,0.00657101157259436,0.2969753792593636,8455.152716175842
0.0026924578586605265,5.527689459458292,8801.836011594414,5.604756235423127,0.009352153644797247,0.29766840063963507,5249.6931469025485
0.0012828435158082968,8.85406699797364,8672.556401564532,8.646244692805908,0.00831085325749512,0.2726343174183542,5929.626095727886
0.009404544051467272,5.849629394770762,8760.820618839176,3.5584012578609694,0.007654508674178673,0.3151890315795978,9357.582857501493
0.0051384052077826405,9.182890053776608,9672.13029479111,4.161161714843901,0.00431520343994368,0.3067682350768859,20207.351197480828
0.0012508183448882702,8.711284083974512,9519.216314828785,6.9301564804712426,0.007479250470989275,0.27192096414814704,7879.05316887791
0.004169010737326524,7.178424896939287,7347.100937109789,4.8040011293742975,0.007276258645280404,0.30468765785359686,8544.396737734427
0.0065694423392718086,1.3664975931112526,7539.931395834579,4.608871489954234,0.006229189534787443,0.31085491160582207,11209.192933182892
0.0056975298907798845,2.646662367591757,5407.017038333954,1.7910761085949196,0.0018899340842631926,0.309416433851766,40594.38506293016
7.520234502510558e-05,2.6127030338666466,6700.718774296449,4.810373818815731,0.0004863868857463753,0.10148406580388572,42080.28291337617
0.0005457183594326126,2.8616462187717655,7564.16415193953,6.275993633673319,0.002327239439175671,0.2389197120600006,26003.490753532595
0.007462311315430175,1.06824875460397,7102.252605671296,1.138709269579961,0.005744129317301143,0.311243095519597,25201.687255014866
0.0002195091032388135,5.088367275578895,7407.82587612038,8.264301147047249,0.009622677025352494,0.17192438406820876,4273.8195961696065
0.008635585117227899,3.2123998715044393,7513.166949778843,7.031115537053401,0.007449252380067376,0.3144055914478607,7384.815295721035
0.0015003074488168795,7.814423986327549,5077.066988693613,9.514712862562183,0.0003179921494520549,0.28142624926021226,35721.44745378926
0.004198674602614702,6.5815780025695085,8157.879245324777,6.230938476895704,0.007671491404086676,0.30425076968665854,7401.668353071811
0.004316883450836093,4.348215247006347,6051.505536321531,2.8944200117436707,0.0028048019088727206,0.30504128495073146,27790.949833609757
0.0006923768890910437,6.8065629781197305,5780.1839287113535,4.1032039352630205,0.00020460285968498674,0.24866193269376105,45055.57530162291
0.0020811905264926083,5.837037560775091,6123.85488737099,8.602737156828928,0.005163043266833586,0.2891717394736331,11718.543680433904
0.001618866610502043,2.3657709532473428,6472.182216937175,5.958763417569054,0.0031293213188048515,0.2842965913642032,20869.602692473272
0.0011577478795050582,8.901073376304243,5264.374100888374,4.635317232380101,0.006929281133215528,0.26870123455354206,8545.57406714202
0.004600519461681173,9.3742521913509,5760.737526246719,8.22335912367128,0.009085278282513088,0.30352482740598846,4566.812210754139
0.003638802126346414,9.776751613606354,5426.407656407024,4.472045280255229,0.0020060477079281358,0.3011393670645149,28090.61671829409
9.400077788567874e-05,5.469253260993245,7377.448063773934,8.980660613721042,0.004145964240846464,0.11298143234783005,15501.252360237604
0.00886269437429879,7.846712707232854,8135.82393650377,4.028275139048284,0.004237885299166796,0.30951786093813166,19450.23095010587
0.009479416055747945,4.962381732086984,5116.3386420715005,4.780441756296604,0.0010057692978960543,0.30983646928351727,34529.751613228706
0.006403068235485341,9.738982308864319,5227.395089412903,4.408295509361988,0.001698390158864794,0.30655639383926814,30040.233719778622
0.009756485977098332,4.789440915478691,7161.836930040692,7.652791230863211,0.002191728536793619,0.31192686278203274,25191.918019228302
0.0055586532909518175,1.6719514763227825,6372.734044134501,1.9096136705348168,0.007113299218909486,0.3096743541526842,12441.436051730345
0.0014804392666930427,2.6127453779487304,6479.209655252751,7.613919376135046,0.0010634422325742324,0.2862892896991999,32351.399300664645
0.005452512671680903,8.781400978872725,8063.54619039099,7.622750689668334,0.0009046085846164172,0.3078423848502966,35267.08249840413
0.009293231773007485,3.5033892027818028,5216.62390661932,3.4420119467194636,0.00046948105377583367,0.312159027115584,43244.789130631994
0.00665328785716591,4.07698441390084,6624.844900297266,5.113903171421305,0.008549399744319992,0.3121048386702725,5986.1157199538175
0.006517203893409547,1.0262061623317398,7754.175539662295,5.5982675446040755,0.0033405574537126856,0.314341036443922,21183.489991022863
0.003151605425706672,5.807756777756868,7251.042243264221,8.930847092137048,0.004316540839422745,0.29580880076218924,14705.082130526875
0.00777944325257508,8.10414702512876,6018.867631551212,7.695041290377073,0.009071434443156386,0.3080327731685178,4675.946786168643
0.009129588934159166,8.75824151933983,7781.8144594253845,4.5052501058071535,0.007744437015618016,0.31407521235099484,7955.147182858414
0.0033240745375314644,7.442787485936546,5882.5902103790495,5.234311838256771,0.007307879597974991,0.2999666798121329,7755.915422554529
0.007206503880415294,5.051590448886576,6020.382290770947,3.3234737337456286,0.009595098145232532,0.31039491290654914,5225.753703326092
0.009116167081932747,3.3711744186634798,6352.506689205548,1.5743985845230943,0.005052927065332286,0.3143314314418808,22431.982130942128
0.005265762279066229,8.429903824214225,5433.053008272026,4.960219899685351,0.0037700608383790745,0.3052471077206331,17938.896177514936
0.006764906929681466,7.859494922852464,9080.820963401042,9.679449843181999,0.004214241009640868,0.3124538297450528,15526.774661133111
0.005393051761810325,3.9665693169550664,9114.791826402765,1.3871613424032958,0.004830688489169467,0.30925047775286746,32126.878706196538
0.00629441663423787,1.5037248565761687,9903.790516672467,7.747716468579308,0.001356606709591902,0.30892462622420036,33246.79653812251
0.0070425484779627024,6.977786392384097,8196.328525240708,1.1048941939621773,0.007399897681649303,0.31272904865055934,19397.331801621178
0.003855964222907302,3.106767263575482,9874.99972414321,4.113658413574865,0.003954673605154247,0.3062356758824594,22322.518436089256
7.245965162021431e-05,7.704516378259402,5114.338034838616,4.357874084227413,0.007348979041301518,0.09240473772225129,8141.983934628884
0.005127575217594687,5.054977685644878,5910.760549945358,3.195885360647303,0.004145586365381508,0.3053070771168956,19278.982744089266
0.0005731853556416096,1.0615133218498445,6809.159289572892,6.117366831132606,0.00021474064243723142,0.2442581796095929,42130.41650594982
0.005741193656868987,3.597636857628796,5466.324223765685,7.023764933718027,0.00012795985403326742,0.31013284733299584,39757.755191992386
0.008382339977191004,6.963994020274673,7544.023933430725,4.836220016972129,0.004883959699530624,0.31364364519171745,15207.466010295386
0.001914326795598028,9.722466512245719,6673.975696604475,5.387445772322553,0.009195474702185178,0.2865207966441406,5081.059756303072
0.005525204324588535,1.6939160937618607,6831.032940524009,6.743921996628005,0.0015137069145607128,0.3067374718651756,30172.81300824282
0.004129652490403776,1.8809330740407328,7826.584295063951,1.6168243823130806,0.005666115210429503,0.3054010608744838,21636.904730017064
0.004307361294093382,7.179115258075182,8419.735615297066,7.584201047533923,0.00460327279866037,0.3058838730986734,14731.784921435588
0.003874263541900148,8.389527241524178,6508.085831880964,5.528177222796333,0.0019461527455056468,0.3006363187058804,28253.795623012156
0.005613739613170781,8.898646588846631,8671.377154755883,6.789998122360387,0.006538740020031761,0.3096221481263602,9628.700560063508
0.009052261645741714,3.3742588895243184,7470.845119482841,5.789043584592514,0.000957048393984168,0.3160433770786303,36685.944385650786
0.002456293790443298,4.871146135623358,7709.128283306479,2.203625418719072,0.001956310437777048,0.2961591665575989,43004.33379210481
0.006040266765039643,1.8959664390901225,9380.343567532695,3.136076757098223,0.008429417838703188,0.313347731544178,8537.467108807643
0.002859570489123636,6.214622245372132,7560.592745669788,4.154775994024961,0.004820627456921585,0.2980767503604722,16304.51967948688
0.00878752812097905,3.5458028749397554,7813.30349636521,5.213253346580993,0.006120604204976294,0.31526302047614946,11172.11334613437
0.00042990508070005825,7.907573313231721,8742.413008349784,1.4616546774960124,0.007307322175692513,0.21693518677098725,17906.361419054574
0.0019092015781169277,7.048011601020419,7519.693691190804,3.5682597230380715,0.00010607394513181313,0.28671020592356367,52934.97002031584
0.0035270920646970623,5.114693221040123,9852.61812855265,1.360119362854095,0.00041212563426469453,0.30275924340579485,96006.18722715216
0.008587449440883204,9.091367477928287,9575.686568561789,3.3068213654567953,0.00044660921313246035,0.3130977487179119,55909.81849397656
0.009118890041112694,7.235277687123986,6982.780402621878,5.851998516835357,0.006800398634570601,0.3146672503389837,8880.044417007704
0.004586493645328939,3.729875668035927,9825.880502243694,4.9394256251086155,0.00382127646268409,0.3042258518436848,21344.86368471628
0.0015011792336194982,1.2506239875039462,5623.099884742812,8.217198954476883,0.001949976262656153,0.28762166395420796,25116.95129981221
0.005170997273067316,2.852160227745675,9899.247531448538,8.775809342096135,0.005323703103490435,0.3077202227184071,12442.380985743439
0.0008883186337339857,5.4045957451406,6199.115618504487,3.789892460738213,0.009719247409090817,0.2592644202561306,4943.4297903972865
0.002203739038008298,2.406124156896734,6227.528936306445,8.83725241605222,0.0027252897764455278,0.29350451251878,20964.881066183203
0.0074569610573155445,8.132220943633884,9916.427937306784,5.672411801037696,0.005788709389275691,0.30720170266195757,12721.672469149775
5.1286368141570874e-05,9.267264800961934,5965.4654941601275,1.8535703496809246,0.00042544765617234695,0.06917745882991005,59660.500441597425
0.008619795575930778,5.697615069453978,8522.87721380528,7.274055904381749,0.009114216609848782,0.31484324115330137,5075.953375029944
0.004299474681592184,1.037008086332618,8760.991950226082,3.3474579960132793,0.0066551951981328435,0.3045685333553087,12212.536829192506
0.002289414644268381,5.1714398103518056,8849.436458765636,9.384427775580077,0.0007651002196862066,0.29283790436347434,35506.89023799361
0.0007397492470268602,9.613398141441849,6835.8809571650245,6.273732088399925,0.0001482756598786973,0.24618198499732627,42575.713454431934
1.742885373929755e-05,2.922347920147997,6589.49665205701,8.009006614576329,0.007279979443454718,0.03139913854311876,7677.437152346244
0.005910710888288589,5.123911721970667,6927.71714623296,8.204669438161137,0.009604949063176415,0.3067209721871323,4178.295797142402
0.0002766191964206251,3.1396632833461853,8030.545848086801,2.0751195718474196,0.009012712603457415,0.19395037718067432,9158.97977858446
0.003175786323212441,2.92373426389514,7771.509107320513,9.403964543252938,0.001638392332091909,0.30180652953752934,28017.310902996436
0.008107515766756734,2.088094371674932,9923.764191956205,8.127682408220274,0.002610198040111256,0.3107117557500307,24322.617407130354
0.004960576872132151,4.472891822298512,8271.52653683001,2.9168809857552094,0.0012559620156693985,0.3106612809823592,45701.01119256286
0.00797275446723792,9.682900335658392,7718.416772088409,2.4112060293615807,0.0050601823550000015,0.3110040627303508,19684.788798273297
0.002405961438156191,1.6023924890173546,8190.466756997554,2.950691917947954,0.008718343671157059,0.29572879845440897,7730.299798620931
0.008322940668705092,7.845939288967091,8256.83499746356,7.928746785159024,0.004720680961329939,0.31130471777203933,14094.553886913149
0.007743168012952815,1.3799338965136858,6175.652485420038,8.25452622509499,0.005857325488106655,0.3155114084130219,10007.655525408776
0.0035405512831058776,8.341377474534639,9852.103662951464,4.083463532997294,0.009190506066224057,0.301863434935271,6440.152198388532
0.008574832027803481,5.92169596016098,6310.397998147164,7.67927661722581,0.00472934979177059,0.31161091569038696,13352.167015799878
0.003565110348478668,8.961578594471362,5888.528058226391,4.481046542526824,0.007680038967539763,0.2995320279271726,7415.867316095944
