0.0025974	1.08
0.0	0.0
0.5	0.0
1.0	0.2
1.5	0.8
2.0	2.2
2.5	3.4
3.0	5.0
3.5	7.8
4.0	10.2
4.5	14.0
5.0	18.2
5.5	22.4
6.0	27.8
6.5	34.4
7.0	41.2
7.5	46.2
8.0	53.2
8.5	64.8
9.0	72.4
9.5	83.2
10.0	94.4
10.5	103.6
11.0	115.6
11.5	129.0
12.0	141.0
12.5	158.8
13.0	172.0
13.5	187.6
14.0	201.8
14.5	216.8
15.0	232.2
15.5	246.6
16.0	264.0
16.5	277.6
17.0	297.6
17.5	313.0
18.0	334.4
18.5	351.6
19.0	371.8
19.5	388.2
20.0	406.2
20.5	427.2
21.0	448.6
21.5	466.2
22.0	483.8
22.5	504.2
23.0	525.2
23.5	544.6
24.0	561.4
24.5	582.0
25.0	602.4
25.5	618.2
26.0	635.0
26.5	653.4
27.0	672.0
27.5	693.2
28.0	714.0
28.5	736.6
29.0	753.8
29.5	774.0
30.0	791.0
30.5	808.6
31.0	825.6
31.5	842.4
32.0	859.4
32.5	876.4
33.0	894.0
33.5	912.2
34.0	934.4
34.5	957.2
35.0	978.4
35.5	999.4
36.0	1018.8
36.5	1040.2
37.0	1059.2
37.5	1076.8
38.0	1094.6
38.5	1109.6
39.0	1132.0
39.5	1151.6
40.0	1166.4
40.5	1180.6
41.0	1198.0
41.5	1213.6
42.0	1229.0
42.5	1246.6
43.0	1264.4
43.5	1281.6
44.0	1299.2
44.5	1318.6
45.0	1338.8
45.5	1359.2
46.0	1375.6
46.5	1394.8
47.0	1410.2
47.5	1425.0
48.0	1440.6
48.5	1454.4
49.0	1472.8
49.5	1483.8
50.0	1499.8
50.5	1518.0
51.0	1535.2
51.5	1552.4
52.0	1566.8
52.5	1582.4
53.0	1599.8
53.5	1612.2
54.0	1624.2
54.5	1638.4
55.0	1656.4
55.5	1666.6
56.0	1683.8
56.5	1698.2
57.0	1712.6
57.5	1727.6
58.0	1737.6
58.5	1752.8
59.0	1767.0
59.5	1782.4
60.0	1795.6
60.5	1804.6
61.0	1817.4
61.5	1831.6
62.0	1845.8
62.5	1855.2
63.0	1867.0
63.5	1881.0
64.0	1895.0
64.5	1907.2
65.0	1913.6
65.5	1925.0
66.0	1941.2
66.5	1954.8
67.0	1965.6
67.5	1980.8
68.0	1991.2
68.5	2000.4
69.0	2011.4
69.5	2021.8
70.0	2032.6
70.5	2046.2
71.0	2056.0
71.5	2068.6
72.0	2079.4
72.5	2088.6
73.0	2104.2
73.5	2112.8
74.0	2123.4
74.5	2132.6
75.0	2147.8
75.5	2157.0
76.0	2168.8
76.5	2180.4
77.0	2195.0
77.5	2202.2
78.0	2215.8
78.5	2226.4
79.0	2236.4
79.5	2247.0
80.0	2258.4
80.5	2268.2
81.0	2281.2
81.5	2290.4
82.0	2297.2
82.5	2305.6
83.0	2318.8
83.5	2330.4
84.0	2339.6
84.5	2349.6
85.0	2358.8
85.5	2373.6
86.0	2383.4
86.5	2391.4
87.0	2400.8
87.5	2407.6
88.0	2415.4
88.5	2421.6
89.0	2434.4
89.5	2444.8
90.0	2453.8
90.5	2461.2
91.0	2468.4
91.5	2477.6
92.0	2489.6
92.5	2498.0
93.0	2509.8
93.5	2516.2
94.0	2526.0
94.5	2535.2
95.0	2545.0
95.5	2553.6
96.0	2563.8
96.5	2575.4
97.0	2581.0
97.5	2587.6
98.0	2595.8
98.5	2604.0
99.0	2613.6
99.5	2626.6
100.0	2638.2
100.5	2641.6
101.0	2646.4
101.5	2658.0
102.0	2664.4
102.5	2672.6
103.0	2679.4
103.5	2689.0
104.0	2702.0
104.5	2700.6
105.0	2709.8
105.5	2718.0
